CoPt_E_rep1	CoPt_E_rep2	CoPt_E_rep3	CoPt_E_rep4	CoPt_H_rep1	CoPt_H_rep2	CoPt_H_rep3	CoPt_H_rep4	Falu_E_rep1	Falu_E_rep3	Falu_E_rep4	Falu_E_rep6	Falu_H_rep1	Falu_H_rep4	Falu_H_rep6	Ftele_E_rep3	Ftele_E_rep5	Ftele_E_rep6	Ftele_H_rep1	Ftele_H_rep3	Ftele_H_rep5	Ftele_H_rep6	Can_E_rep2	Can_E_rep3	Can_E_rep4	Can_E_rep6	Can_H_rep2	Can_H_rep3	Can_H_rep5	Can_H_rep6	Vat_E_rep1	Vat_E_rep3	Vat_E_rep4	Vat_E_rep6	Vat_H_rep1	Vat_H_rep3	Vat_H_rep4	Vat_H_rep6
Can_E_rep2	0.886152973662688	0.876136210808621	0.866380420868933	0.890846452175918	0.842884267325967	0.799118923212773	0.813645377663213	0.824069748460875	0.863727766986199	0.88360519374257	0.864510540599381	0.87479462766222	0.796815959257152	0.805535547294634	0.788491043526865	0.87598175676206	0.899228684981215	0.913093028611951	0.833030090774927	0.8037666577857	0.823627748746295	0.788874583334429	1	0.932305541374612	0.928156106180037	0.917672729656216	0.871790509475151	0.844210453830943	0.82686303797129	0.836883671894969	0.886200218538062	0.925911185488087	0.919910912712972	0.882436685057843	0.855590224806662	0.801613769009298	0.833679195898497	0.831542522400506
Can_E_rep3	0.906313008301364	0.89701126598931	0.88594362881123	0.904493835678713	0.838626339110767	0.779070819403157	0.814830966729442	0.815755934162401	0.880685598512394	0.894961570184698	0.877748577848403	0.888432316642713	0.78180382712237	0.798379341225118	0.784374563694322	0.882736475157092	0.907258178786087	0.912164286340651	0.824125886192321	0.791566219874664	0.821464056737897	0.781164023021775	0.932305541374612	1	0.927804865519755	0.922693527834047	0.822963041008365	0.853469150008775	0.813516787884619	0.833354773910223	0.898808478503732	0.932294333957398	0.923260204473816	0.898261733369839	0.843252488443781	0.793966168790809	0.822089589196613	0.829758851395458
Can_E_rep4	0.89338996732104	0.893110550723223	0.886305968576702	0.909207263108333	0.845158184003643	0.799857080453082	0.824938185997833	0.827870636127105	0.888301622694738	0.902833104146882	0.888541009792249	0.893434237347185	0.802110459921133	0.817062450779201	0.801034297947544	0.899975941371223	0.908876232849771	0.925358765905617	0.837153431189643	0.811311684290034	0.836953299914649	0.803694115973709	0.928156106180037	0.927804865519755	1	0.911125589661215	0.832123516009121	0.836973502781267	0.824555123822586	0.834754685163192	0.891096587056575	0.928336511986479	0.920595513959506	0.893071025012399	0.849373965971354	0.805920773665292	0.830698454583308	0.838797978191159
Can_E_rep6	0.900103734080821	0.894782287853837	0.904545084026956	0.898940384202444	0.853501678739201	0.788438539777098	0.84822415856233	0.842933117443146	0.881674087559439	0.896553523152635	0.90249822401932	0.903881856391026	0.795405480431268	0.83205869074324	0.820816802506557	0.881183287843185	0.902517696509375	0.897354046205059	0.834107342558281	0.800985270322517	0.837629215609765	0.797017686642234	0.917672729656216	0.922693527834047	0.911125589661215	1	0.823267751996316	0.826743520945027	0.823825257743175	0.886085084132467	0.890635532593653	0.9142809615589	0.909348187326095	0.91487106086457	0.846637224703737	0.800536570167782	0.83919932650803	0.856198414816398
Can_H_rep2	0.770523105381671	0.768293538878356	0.772514022030734	0.786819201139421	0.868193508589492	0.862538161968965	0.849954477630189	0.871934757223823	0.770185065647361	0.790456971012255	0.7791055588297	0.781044532792314	0.863349022718531	0.857688782550595	0.843874764977579	0.790718052339054	0.797714504614085	0.832162314270154	0.875828584157524	0.872416291166795	0.847050737995988	0.864020983307247	0.871790509475151	0.822963041008365	0.832123516009121	0.823267751996316	1	0.900190229641241	0.879939391535906	0.872392020636594	0.780677985899636	0.821591230761139	0.810679759719715	0.774169180069023	0.874267955848688	0.863772327921389	0.868832260097598	0.860160575882787
Can_H_rep3	0.77786570726072	0.77634825031038	0.782193672350911	0.788786473304081	0.874480844747932	0.874796659730099	0.858920976867859	0.886848205111079	0.778528980325727	0.799153103147168	0.787301688972562	0.787926463273583	0.874295465551137	0.864426685327006	0.852452319092787	0.796632791751377	0.80248508910159	0.841813983609636	0.896715171976797	0.879130985667292	0.862480016738793	0.882510947407734	0.844210453830943	0.853469150008775	0.836973502781267	0.826743520945027	0.900190229641241	1	0.882376422891733	0.875162251270976	0.7895577864461	0.829475139443814	0.816031929582273	0.780421840667891	0.879041192285111	0.881450736044593	0.873799756291346	0.871924580864506
Can_H_rep5	0.792827068659926	0.777747143286056	0.788699167345327	0.791536746122376	0.898780189165489	0.864189389640848	0.871729890455777	0.883883404750382	0.780261597895729	0.81172084781437	0.798213514370352	0.792043697755156	0.874491134605938	0.874344828384793	0.864495314348314	0.790837685397338	0.813427823928227	0.824035533487697	0.875457691386556	0.869847447615222	0.872571452819854	0.865901432046028	0.82686303797129	0.813516787884619	0.824555123822586	0.823825257743175	0.879939391535906	0.882376422891733	1	0.884274545766165	0.796995022136022	0.810935100359486	0.819253104788749	0.7848720666348	0.892284810302023	0.863442525771354	0.896230781888535	0.869154106616885
Can_H_rep6	0.808346551384033	0.812591893601306	0.834505098894067	0.821968704882439	0.895484794901354	0.851192300088947	0.909842900362613	0.907349662753872	0.814215792741612	0.827215934735395	0.841062549092859	0.831689871725303	0.865084513932384	0.898781688403221	0.895090074264652	0.819186155771279	0.820777808903073	0.83750055762898	0.883429125025393	0.869580013050116	0.87120854534612	0.875463653796124	0.836883671894969	0.833354773910223	0.834754685163192	0.886085084132467	0.872392020636594	0.875162251270976	0.884274545766165	1	0.805879656233043	0.829848843027398	0.81999362148118	0.828139464312791	0.873018544044248	0.862571611941293	0.88771503179787	0.898276673692011
Vat_E_rep1	0.90538823403466	0.884902531494008	0.879958844886547	0.891743968212947	0.831516249908111	0.754387025020672	0.804075289356926	0.796724307490659	0.872608907125246	0.901609487955376	0.87392297213006	0.880706990596732	0.760813272242775	0.786964988263442	0.776916981154842	0.870776228805714	0.905756180859289	0.881913650970613	0.799685795456882	0.770162586252151	0.823418520122731	0.765065131143013	0.886200218538062	0.898808478503732	0.891096587056575	0.890635532593653	0.780677985899636	0.7895577864461	0.796995022136022	0.805879656233043	1	0.898012645850123	0.914173768659886	0.888933490131309	0.855549762022212	0.768695605182268	0.814679759731858	0.813540285591398
Vat_E_rep3	0.905379904305249	0.905754761888077	0.895217480710586	0.911353870667127	0.84304214988529	0.790869485771037	0.823441781571851	0.823289794472476	0.898740222284	0.909190616634565	0.892313108414438	0.898179565075089	0.796556706202259	0.809800913542939	0.796260427278686	0.90173988693227	0.915746163815436	0.921050973694542	0.83648079324654	0.803375945373449	0.837380656143333	0.795810020683018	0.925911185488087	0.932294333957398	0.928336511986479	0.9142809615589	0.821591230761139	0.829475139443814	0.810935100359486	0.829848843027398	0.898012645850123	1	0.924486467630045	0.904830543147003	0.842881556744028	0.825375557896493	0.827798386545988	0.834770748520246
Vat_E_rep4	0.919668895086332	0.888868975870139	0.88331082332693	0.897521275213184	0.846706557845628	0.77414041587919	0.806080265722798	0.814889436716151	0.877457896462776	0.91090567604227	0.877886486198413	0.887406901129235	0.77716788257201	0.794105192224043	0.78000025044186	0.880836186848962	0.923335836342342	0.90933319765815	0.814671049722401	0.784665792546465	0.834699164762143	0.775297089068355	0.919910912712972	0.923260204473816	0.920595513959506	0.909348187326095	0.810679759719715	0.816031929582273	0.819253104788749	0.81999362148118	0.914173768659886	0.924486467630045	1	0.897009081758046	0.856048814823706	0.786115683867841	0.85695829360334	0.823458526135719
Vat_E_rep6	0.912656587000337	0.924040882999834	0.932610050381793	0.916677569402279	0.833358711966755	0.760534267350212	0.842199406121991	0.818643242965359	0.916276076437889	0.915270568097223	0.923229486306587	0.927244977364429	0.779186917776623	0.817473672820838	0.818213584899446	0.901132536722545	0.908441380103807	0.884889544716167	0.814935707812147	0.780946587611246	0.840610522835426	0.784905430052508	0.882436685057843	0.898261733369839	0.893071025012399	0.91487106086457	0.774169180069023	0.780421840667891	0.7848720666348	0.828139464312791	0.888933490131309	0.904830543147003	0.897009081758046	1	0.8107594061493	0.781553485774	0.808899772849514	0.870904340477611
Vat_H_rep1	0.820402154394705	0.801362712888767	0.807508611454718	0.815196877655313	0.894071303379053	0.854534409301047	0.863395827932902	0.873330461558477	0.799263493572077	0.838319467010618	0.81098151420725	0.811413073599752	0.853586050340642	0.867027635372373	0.851083393767926	0.810197510392604	0.84486388696545	0.850112958559577	0.870118228603926	0.867668511486254	0.865922707752126	0.854890120254063	0.855590224806662	0.843252488443781	0.849373965971354	0.846637224703737	0.874267955848688	0.879041192285111	0.892284810302023	0.873018544044248	0.855549762022212	0.842881556744028	0.856048814823706	0.8107594061493	1	0.850472529272075	0.90209107473538	0.871065534150874
Vat_H_rep3	0.76789098828705	0.784252089615127	0.79493039327349	0.795903341943323	0.868463785025522	0.880032911398867	0.87439936862609	0.873200636548889	0.795313141111283	0.804793866432698	0.803032350336888	0.795819322877002	0.887341638843822	0.872219539578162	0.86661467074442	0.80743716478341	0.793108261713743	0.819073937357751	0.898003850557629	0.882325328906822	0.885504218333652	0.900284601253911	0.801613769009298	0.793966168790809	0.805920773665292	0.800536570167782	0.863772327921389	0.881450736044593	0.863442525771354	0.862571611941293	0.768695605182268	0.825375557896493	0.786115683867841	0.781553485774	0.850472529272075	1	0.870513149389973	0.879924478943737
Vat_H_rep4	0.804726343097991	0.800654609795491	0.811356987850514	0.809454759372259	0.905224208586344	0.872668289654157	0.887011604350955	0.88376797337227	0.802594022710674	0.83152527596456	0.817217921924613	0.809704656388283	0.864342985832401	0.87994409789426	0.876216377522889	0.813348822417689	0.825708924185785	0.83212077019658	0.883964936684434	0.877811915876544	0.88103773220409	0.872716844285537	0.833679195898497	0.822089589196613	0.830698454583308	0.83919932650803	0.868832260097598	0.873799756291346	0.896230781888535	0.88771503179787	0.814679759731858	0.827798386545988	0.85695829360334	0.808899772849514	0.90209107473538	0.870513149389973	1	0.881917421419408
Vat_H_rep6	0.81900386762051	0.833242887602834	0.854019908416403	0.837057341015908	0.888520361569605	0.85427840747164	0.909142775111757	0.902056014807468	0.83655360143919	0.847354451592105	0.853531657230051	0.848257158042439	0.868748102520147	0.903634293967218	0.900006387174126	0.837133755872398	0.834457800589795	0.841607719898272	0.896609351169655	0.877693829815873	0.894621721457763	0.889108602947699	0.831542522400506	0.829758851395458	0.838797978191159	0.856198414816398	0.860160575882787	0.871924580864506	0.869154106616885	0.898276673692011	0.813540285591398	0.834770748520246	0.823458526135719	0.870904340477611	0.871065534150874	0.879924478943737	0.881917421419408	1
