"CoPt_H_rep1","CoPt_H_rep2","CoPt_H_rep3","CoPt_H_rep4","Falu_H_rep1","Falu_H_rep4","Falu_H_rep6","Ftele_H_rep1","Ftele_H_rep3","Ftele_H_rep5","Ftele_H_rep6","Can_H_rep2","Can_H_rep3","Can_H_rep5","Can_H_rep6","Vat_H_rep1","Vat_H_rep3","Vat_H_rep4","Vat_H_rep6"
"contig211182",3.73976289089462,3.39498173130545,5.24988408130805,3.97963008659814,0.892643922113483,13.1132959617271,2.73639334112238,0.99472491248426,17.6604223287232,7.67723371632794,5.26948976974352,7.38918704922856,4.70706594150471,3.1478593517133,1.34033508029471,4.97577613564947,4.41487858211402,11.7926240412371,3.93786683651478
"contig205787",465.80824452143,1014.2507922275,439.677791809549,644.700074028898,816.769188733837,543.856695675839,616.144567309389,704.762600495098,824.388514304798,345.927119218071,1287.07287625985,578.819652189571,744.500929747996,518.609828194767,479.839958745507,578.019327757947,754.392377718733,696.671943359235,634.488794033444
"contig105411",82.6903128097811,76.3870889543727,54.0738060374729,90.8682203106575,67.8409380806247,55.2138777335877,85.2842591316475,81.0700803674672,45.2106811615313,60.0630637806833,96.1681882978192,56.6504340440857,72.1750111030723,114.896866337536,77.7394346570932,82.1003062382163,52.426683162604,117.926240412371,63.0058693842365
"contig218711_110154_74814_204302",2.07764605049701,8.48745432826363,11.0247565707469,17.9083353896916,31.2425372739719,4.14104083001908,4.10459001168357,19.8944982496852,1.41283378629785,1.35480594994022,2.63474488487176,1.23153117487143,4.70706594150471,1.57392967585665,0,0,6.62231787317103,0.907124926249005,2.46116677282174
"contig77708_112444_55263_21064",29.5025739170576,16.1261632237009,26.5119146106057,13.2654336219938,16.9602345201562,33.8185001118225,25.5396711838089,15.418236143506,16.2475885424253,13.0964575160888,19.7605866365382,8.62071822409999,15.6902198050157,11.8044725689249,16.0840209635365,24.8788806782474,6.62231787317103,26.3066228612211,11.32136715498
"contig176061",1972.93268955196,2087.06501932003,989.340655122502,2581.45338283999,3179.59765056823,1227.12843262899,445.576049046094,4433.48893494235,5057.23853805317,858.946972262102,2510.25318906157,4088.68350057314,835.504204617087,2145.26614819262,1247.18179221423,1288.72601913321,861.453183334998,1168.37690500872,1416.64759443619
"contig156345",0,0,0.524988408130805,0,6.24850745479438,2.07052041500954,1.36819667056119,3.48153719369491,0,5.4192237997609,0.65868622121794,2.46306234974285,0.784510990250786,3.93482418964163,6.0315078613262,1.65859204521649,6.07045805040678,1.36068738937351,0
"contig171572",2.49317526059641,0,4.19990726504644,2.65308672439876,1.78528784422697,6.21156124502861,3.19245889797611,8.45516175611621,2.82566757259571,1.35480594994022,2.63474488487176,0,1.56902198050157,5.50875386549828,4.02100524088413,2.48788806782474,1.65557946829276,6.34987448374303,2.46116677282174
"contig104976",0.831058420198805,2.54623629847909,1.83745942845782,2.65308672439876,5.3558635326809,6.90173471669846,3.19245889797611,1.98944982496852,0.706416893148927,2.70961189988045,3.95211732730764,6.15765587435714,2.35353297075236,1.57392967585665,6.0315078613262,3.31718409043298,6.07045805040678,2.26781231562251,3.93786683651478
"contig70368",30.3336323372564,6.78996346261091,44.6240146911184,22.5512371573894,23.2087419749506,24.1560715084446,41.9580312305432,20.3918607059273,13.4219209698296,23.4833031322972,23.7127039638458,18.4729676230714,6.27608792200629,21.2480506240648,22.1155288248627,20.7324005652061,9.38161698699229,25.3994979349721,18.2126341188809
"contig77141",77.7039622885882,97.6057247750318,90.2980061984985,65.6638964288693,57.1292110152629,40.0300613568511,80.7236035631102,91.5146919485519,58.6326021313609,23.4833031322972,36.8864283882046,44.3351222953714,41.5790824832916,54.3005738170545,68.3570890950303,76.2952340799586,62.3601599723605,97.515929571768,42.8243018470983
"contig108147",8.31058420198805,10.1849451939164,11.8122391829431,13.9287053030935,3.57057568845393,15.1838163767366,10.9455733644895,8.95252421235834,7.7705858246382,5.4192237997609,2.63474488487176,7.38918704922856,15.6902198050157,7.08268354135493,24.1260314453048,14.9273284069484,1.1037196455285,10.8854991149881,12.3058338641087
"contig69606_213359_112224",115.517120407634,113.731887998733,149.096707909149,124.031804365642,157.997974214086,218.094817047671,115.840651440847,145.727199678944,116.558787369573,241.15545908936,119.222206040447,229.064798526085,207.110901426207,116.470796013392,129.34233524844,160.054132363391,72.8454966048813,99.7837418873905,170.804974033829
"contig169137",18.2832852443737,0.848745432826363,31.4993044878483,6.63271681099689,5.3558635326809,15.1838163767366,21.4350811721253,6.46571193114769,15.5411716492764,5.4192237997609,7.24554843339734,2.46306234974285,2.35353297075236,11.0175077309966,14.7436858832418,7.46366420347421,6.62231787317103,9.97837418873905,19.1971008280096
"contig110290",9.97270104238566,18.67239952218,5.77487248943886,3.31635840549845,8.92643922113483,4.83121430168892,2.28032778426865,4.47626210617917,7.06416893148927,5.8708257830743,8.56292087583322,3.69459352461428,4.70706594150471,8.65661321721159,5.36134032117884,0,6.07045805040678,14.0604363568596,11.32136715498
"contig155851_69784_130543_130414",166.211684039761,356.473081787073,359.879553773667,241.430891920287,588.252344672785,576.985022315991,406.354411156674,344.174819719554,628.004618009396,473.730480495765,449.882689091853,496.307063473185,330.279126895581,508.379285301699,357.199298898541,194.884565312938,694.23965703743,207.731608111022,337.672081231143
"contig180829",5.81740894139163,2.54623629847909,8.92480293822369,3.97963008659814,5.3558635326809,5.52138777335877,8.20918002336714,15.418236143506,6.35775203834034,10.8384475995218,3.2934311060897,7.38918704922856,15.6902198050157,8.65661321721159,8.04201048176827,0.829296022608246,6.07045805040678,10.4319366518636,6.39903360933652
"contig177560_105819",6.64846736159044,2.54623629847909,0.524988408130805,5.30617344879752,2.67793176634045,2.76069388667938,1.82426222741492,3.48153719369491,2.11925067944678,4.96762181644749,4.61080354852558,1.23153117487143,3.13804396100314,11.0175077309966,21.4453612847154,13.2687363617319,5.51859822764253,30.3886850293417,7.38350031846522
"contig149910",24.1006941857653,16.9749086565273,6.03736669350426,5.96944512989721,16.0675905980427,5.52138777335877,3.64852445482984,17.4076859684745,18.3668392218721,6.77402974970112,10.538979539487,7.38918704922856,32.1649506002822,33.0525231929897,18.764691124126,27.3667687460721,20.4188134422773,10.8854991149881,5.90680025477218
"contig147292",99.7270104238566,22.9161266863118,102.110245381442,139.287053030935,37.4910447287663,66.2566532803052,91.6691769275998,77.0911807175302,89.0085285367648,90.3203966626816,40.8385457155123,36.9459352461428,47.8551704052979,110.962042147894,111.247811664461,70.4901619217009,73.3973564276456,56.6953078905628,55.6223690657713
"contig151694",10.3882302524851,6.78996346261091,2.88743624471943,7.95926017319627,6.24850745479438,4.14104083001908,5.92885223909849,12.4340614060532,15.5411716492764,7.22563173301453,7.90423465461528,20.9360299728143,10.983153863511,14.1653670827099,5.36134032117884,4.97577613564947,7.17417769593528,4.98918709436952,5.90680025477218
"contig99899",0.831058420198805,6.78996346261091,5.51237828537345,4.64290176769783,0,2.07052041500954,1.36819667056119,3.97889964993704,7.7705858246382,0.903203966626816,3.2934311060897,1.23153117487143,3.13804396100314,3.93482418964163,0,5.80507215825772,3.31115893658551,4.98918709436952,0.984466709128696
"contig104048",479.93623766481,459.171279159063,490.076678990107,740.211196107253,724.826864756148,667.397747104741,557.312110475258,820.648052799515,655.554876842204,569.921702941521,567.128836468646,800.495263666428,935.921611369187,912.879211996858,682.900723410155,728.951203872648,306.28220163416,575.570765704993,370.651715986954
"contig77289",0.415529210099402,2.54623629847909,6.03736669350426,8.62253185429596,0,2.76069388667938,6.84098335280595,1.98944982496852,4.94491825204249,7.22563173301453,1.31737244243588,0,1.56902198050157,0.786964837928326,3.35083770073678,3.31718409043298,8.82975716422804,2.72137477874701,6.39903360933652
"contig76668",2.07764605049701,8.48745432826363,3.14993044878483,3.97963008659814,1.78528784422697,2.07052041500954,5.01672112539103,0.99472491248426,0,6.32242776638771,5.26948976974352,0,1.56902198050157,0.786964837928326,6.70167540147356,4.97577613564947,6.07045805040678,3.62849970499602,3.93786683651478
"contig151315",2.07764605049701,1.69749086565273,0.524988408130805,0,16.9602345201562,2.76069388667938,0.91213111370746,0.99472491248426,2.11925067944678,41.0957804815201,0,0,0,8.65661321721159,0,2.48788806782474,0.551859822764252,14.0604363568596,0
"contig148555",24.1006941857653,23.7648721191382,38.5866479976142,15.9185203463925,25.886673741291,33.1283266401526,57.9203257204237,19.3971357934431,16.2475885424253,31.1605368486252,33.5929972821149,13.5468429235857,10.983153863511,7.86964837928326,6.70167540147356,5.80507215825772,30.3522902520339,14.0604363568596,16.2437007006235
"contig145257",394.337220384333,31.4035810145754,129.934631012374,33.8268557360842,11.6043709874753,137.344520862299,61.1127846183998,60.6782196615399,283.27317415272,135.932196977336,283.235075123714,88.6702445907428,60.4073462493105,125.914374068532,156.149036854334,360.743769834587,784.744667970767,81.1876808992859,43.3165352016626
"contig8613_14190_58643",24.5162233958647,43.2860170741445,19.6870653049052,38.469757503782,13.3896588317022,60.7352655069465,51.5354079244715,53.71514527415,69.2288555285948,54.6438399809224,107.365854058524,34.4828728964,40.0100605027901,15.7392967585665,20.775193744568,19.9031045425979,32.0078697203266,19.9567483774781,58.5757691931574
"contig99649",2.07764605049701,2.54623629847909,3.93741306098104,1.32654336219938,1.78528784422697,2.76069388667938,3.64852445482984,0.99472491248426,2.82566757259571,1.80640793325363,5.26948976974352,3.69459352461428,6.27608792200629,7.86964837928326,7.37184294162091,0.829296022608246,2.75929911382126,4.08206216812052,3.44563348195044
"contig74425",22.0230481352683,5.09247259695818,20.9995363252322,13.2654336219938,7.14115137690786,12.4231224900572,13.2259011487582,17.4076859684745,7.06416893148927,16.2576713992827,3.2934311060897,16.0099052733286,25.1043516880251,16.5262615964948,14.7436858832418,21.5616965878144,13.2446357463421,18.5960609881046,15.7514673460591
"contig140556",1.24658763029821,0,1.31247102032701,3.31635840549845,8.03379529902135,4.83121430168892,0.91213111370746,3.48153719369491,4.23850135889356,0.903203966626816,1.31737244243588,4.92612469948571,4.70706594150471,5.50875386549828,3.35083770073678,6.63436818086597,6.62231787317103,1.36068738937351,5.90680025477218
"contig91243",5.81740894139163,5.94121802978454,4.19990726504644,3.97963008659814,5.3558635326809,4.14104083001908,1.36819667056119,2.98417473745278,4.94491825204249,9.93524363289498,1.31737244243588,17.2414364482,7.84510990250786,4.72178902756996,6.0315078613262,19.0738085199897,3.86301875934977,14.0604363568596,3.44563348195044
"contig110209",10.8037594625845,12.7311814923955,13.1247102032701,13.2654336219938,10.7117270653618,11.0427755467175,16.874425603588,10.9419740373269,25.4310081533614,17.1608753659095,0.65868622121794,14.7783740984571,12.5521758440126,21.2480506240648,12.7331832627998,19.9031045425979,2.75929911382126,20.4103108406026,4.43010019107913
"contig132443",5.40187973129223,6.78996346261091,3.67491885691564,4.64290176769783,0.892643922113483,5.52138777335877,1.36819667056119,0.99472491248426,7.06416893148927,1.80640793325363,0,0,0.784510990250786,4.72178902756996,0.670167540147356,4.14648011304123,1.65557946829276,4.98918709436952,2.46116677282174
"contig208073",17.0366976140755,0,0,0,8.03379529902135,0,0.45606555685373,0,7.06416893148927,0,12.5150382031409,9.85224939897142,0,0,0,0,0,1.81424985249801,0
"contig71559",4.57082131109343,4.24372716413182,17.3246174683166,11.9388902597944,5.3558635326809,3.45086735834923,13.6819667056119,10.9419740373269,3.53208446574463,9.93524363289498,4.61080354852558,0,0.784510990250786,3.1478593517133,5.36134032117884,7.46366420347421,4.41487858211402,7.71056187311654,14.2747672823661
"contig175867",9.97270104238566,0.848745432826363,4.72489567317725,1.98981504329907,15.1749466759292,3.45086735834923,5.01672112539103,1.49208736872639,5.65133514519141,22.5800991656704,5.92817599096146,6.15765587435714,7.06059891225707,3.1478593517133,4.02100524088413,24.0495846556391,4.41487858211402,8.16412433624104,10.3369004458513
"contig77362",3.32423368079522,3.39498173130545,5.24988408130805,5.30617344879752,0,6.21156124502861,2.73639334112238,1.98944982496852,1.41283378629785,3.61281586650726,1.31737244243588,7.38918704922856,0.784510990250786,8.65661321721159,4.02100524088413,4.14648011304123,2.20743929105701,3.62849970499602,5.90680025477218
"contig181061",1.66211684039761,2.54623629847909,5.24988408130805,9.94907521649534,8.92643922113483,3.45086735834923,4.10459001168357,5.96834947490556,5.65133514519141,6.77402974970112,9.88029331826909,6.15765587435714,1.56902198050157,1.57392967585665,6.70167540147356,5.80507215825772,6.07045805040678,3.17493724187152,11.32136715498
"contig78876",15.3745807736779,29.7060901489227,3.14993044878483,7.95926017319627,10.7117270653618,12.4231224900572,9.57737669392833,12.9314238622954,2.11925067944678,2.25800991656704,9.88029331826909,22.1675611476857,19.6127747562696,6.29571870342661,14.0735183430945,7.46366420347421,12.1409161008136,12.6997489674861,3.93786683651478
"contig110798",13.7124639332803,33.1010718802282,13.9121928154663,15.9185203463925,15.1749466759292,17.944510263416,20.9790156152716,24.3707603558644,18.3668392218721,17.1608753659095,15.8084693092306,38.1774664210142,23.5353297075236,25.1828748137064,22.7856963650101,42.2940971530205,18.2113741512203,28.1208727137191,20.6738008917026
"contig113407",4.98635052119283,11.8824360595691,24.6744551821478,3.31635840549845,24.101385897064,16.5641633200763,12.7698355919044,9.44988666860047,4.23850135889356,9.03203966626816,10.538979539487,6.15765587435714,0.784510990250786,8.65661321721159,6.70167540147356,6.63436818086597,19.8669536195131,25.8530603980966,10.3369004458513
"contig131967",2.90870447069582,2.54623629847909,7.08734350976587,5.96944512989721,12.4970149095888,4.83121430168892,5.92885223909849,1.98944982496852,3.53208446574463,5.8708257830743,0,1.23153117487143,2.35353297075236,2.36089451378498,0,1.65859204521649,4.41487858211402,2.26781231562251,3.93786683651478
"contig79793",172.029092981153,53.4709622680609,154.346591990457,180.409897259116,98.1908314324831,115.258969768864,110.823930315456,135.282588097859,208.392983478933,143.609430693664,121.198264704101,347.291791313742,162.393774981913,105.453288282396,240.590146912901,175.810756792948,86.0901323512234,246.284417476605,139.30203934171
"contig178516",41.9684502200396,71.2946163574145,17.0621232642512,46.4290176769783,35.7057568845393,60.7352655069465,41.9580312305432,21.8839480746537,58.6326021313609,16.2576713992827,10.538979539487,82.5125887163856,25.8888626782759,66.8920112239077,72.3780943359144,233.032182352917,26.4892714926841,66.6736820793018,9.84466709128696
"contig73970",49.0324467917295,89.1182704467682,26.2494204065403,27.857410606187,103.546694965164,26.2265919234542,45.606555685373,65.154481767719,11.3026702903828,16.7092733825961,55.9883288035249,71.4288081425428,66.6834341713168,44.8569957619146,35.5188796278098,11.6101443165154,47.4599447577257,56.6953078905628,35.9330348831974
"contig80425",2.90870447069582,12.7311814923955,11.5497449788777,4.64290176769783,3.57057568845393,4.14104083001908,2.28032778426865,2.98417473745278,8.47700271778712,2.70961189988045,3.2934311060897,4.92612469948571,3.92255495125393,2.36089451378498,0.670167540147356,0,4.96673840487827,10.8854991149881,3.93786683651478
"contig73584",89.3387801713715,43.2860170741445,91.3479830147601,65.0006247477696,65.1630063142843,29.6774592818034,39.6777034462745,116.880177216901,40.2657629094888,81.2883569964134,31.6169386184611,56.6504340440857,54.915769317555,38.561277058488,62.9957487738514,53.904241469536,34.7671688341479,56.2417454274383,51.6845022292565
"contig141112",2.90870447069582,14.4286723580482,9.9747797544853,4.64290176769783,15.1749466759292,6.90173471669846,22.3472122858328,2.48681228121065,9.18341961093605,1.35480594994022,4.61080354852558,1.23153117487143,0,5.50875386549828,6.70167540147356,11.6101443165154,31.4560098975624,20.8638733037271,6.39903360933652
"contig77426_155717",32.4112783877534,62.8071620291509,68.2484930570047,63.6740813855702,94.6202557440292,94.5537656187689,96.6858980529908,119.864351954353,60.0454359176588,97.5460283956961,133.713302907242,73.8918704922856,83.9426759568341,67.678976061836,72.3780943359144,46.4405772660618,145.139133386998,75.2913688786674,154.561273333205
"contig176385",21.1919897150695,6.78996346261091,13.1247102032701,7.29598849209658,2.67793176634045,10.3526020750477,12.3137700350507,10.4446115810847,16.9540054355742,9.93524363289498,9.22160709705116,2.46306234974285,7.84510990250786,7.08268354135493,7.37184294162091,6.63436818086597,7.72603751869953,10.8854991149881,8.36796702759391
"contig71636",51.9411512624253,22.0673812534854,79.535743831817,80.2558734130624,40.1689764951067,44.1711021868702,85.7403246885012,24.8681228121065,25.4310081533614,46.515004281281,59.2817599096146,41.8720599456285,36.0875055515361,105.453288282396,97.1742933213666,9.95155227129895,25.3855518471556,54.8810580380648,56.6068357749
"contig79655",3.32423368079522,7.63870889543727,4.19990726504644,3.31635840549845,2.67793176634045,4.83121430168892,0.91213111370746,6.46571193114769,2.82566757259571,18.9672832991631,0.65868622121794,1.23153117487143,8.62962089275864,3.1478593517133,0,6.63436818086597,8.82975716422804,2.72137477874701,5.90680025477218
"contig74417_15054_99044",36.5665704887474,17.8236540893536,22.0495131414938,17.2450637085919,7.14115137690786,10.3526020750477,17.7865567172955,13.9261487747796,16.9540054355742,11.7416515661486,7.24554843339734,24.6306234974285,21.966307727022,16.5262615964948,33.5083770073678,24.8788806782474,9.93347680975655,19.0496234512291,11.8136005095444
"contig216909_66788",12.0503470928827,4.24372716413182,6.82484930570047,3.97963008659814,1.78528784422697,0.690173471669846,7.29704890965968,1.98944982496852,3.53208446574463,4.96762181644749,0.65868622121794,0,0.784510990250786,3.93482418964163,5.36134032117884,1.65859204521649,0.551859822764252,9.07124926249005,1.96893341825739
"contig54512_193003",14.1279931433797,11.0336906267427,61.6861379553696,13.2654336219938,41.9542643393337,150.457816824026,68.4098335280595,37.3021842181598,96.072697468254,77.6755411299062,25.6887626274996,13.5468429235857,14.1211978245141,20.4610857861365,39.539884868694,22.3909926104226,25.3855518471556,31.7493724187152,147.670006369304
"contig153645",3.73976289089462,40.7397807756654,1.04997681626161,5.30617344879752,5.3558635326809,5.52138777335877,0.91213111370746,5.47098701866343,33.9080108711485,1.80640793325363,13.1737244243588,2.46306234974285,6.27608792200629,3.1478593517133,3.35083770073678,6.63436818086597,8.82975716422804,0,6.39903360933652
"contig116932",10.3882302524851,11.0336906267427,16.274640652055,5.96944512989721,5.3558635326809,18.6346837350858,11.4016389213433,9.44988666860047,10.5962533972339,3.16121388319386,7.24554843339734,7.38918704922856,14.1211978245141,15.7392967585665,10.0525131022103,9.1222562486907,7.17417769593528,11.7926240412371,12.798067218673
"contig153310",8.31058420198805,5.09247259695818,5.77487248943886,8.62253185429596,7.14115137690786,13.8034694333969,11.857704478197,4.47626210617917,5.65133514519141,3.16121388319386,5.92817599096146,6.15765587435714,3.13804396100314,8.65661321721159,13.4033508029471,13.2687363617319,7.72603751869953,3.17493724187152,7.38350031846522
"contig600052",17.8677560342743,45.8322533726236,5.77487248943886,6.63271681099689,14.2823027538157,2.07052041500954,3.19245889797611,15.9155985997482,12.0090871835318,10.8384475995218,11.8563519819229,6.15765587435714,22.7508187172728,8.65661321721159,2.68067016058942,8.29296022608246,6.62231787317103,8.16412433624104,4.92233354564348
"contig149986",22.4385773453677,18.67239952218,34.3867407325677,21.2246937951901,14.2823027538157,25.5364184517843,25.5396711838089,35.8100968494334,40.2657629094888,12.193253549462,46.1080354852558,16.0099052733286,15.6902198050157,11.8044725689249,22.7856963650101,26.5374727234639,29.8004304292696,33.1100598080887,17.2281674097522
"contig81982",3.32423368079522,6.78996346261091,3.67491885691564,11.2756185786947,12.4970149095888,7.59190818836831,4.5606555685373,6.96307438738982,8.47700271778712,4.96762181644749,13.1737244243588,2.46306234974285,18.0437527757681,5.50875386549828,4.69117278103149,3.31718409043298,6.62231787317103,3.17493724187152,2.95340012738609
"contig169347",38.228687329145,32.2523264474018,45.9364857114454,26.5308672439876,30.3498933518584,64.1861328652957,67.9537679712058,46.7520708867602,89.0085285367648,54.192237997609,52.6948976974352,28.3252170220428,25.8888626782759,22.0350154619931,20.775193744568,57.2214255599689,48.01180458049,43.9955589230767,84.6641369850679
"contig204314_176978_176551_182134_160536",33.6578660180516,11.0336906267427,15.4871580398588,14.5919769841932,10.7117270653618,22.7757245651049,39.2216378894208,19.8944982496852,0.706416893148927,27.0961189988045,27.0061350699355,6.15765587435714,25.8888626782759,78.6964837928326,39.539884868694,14.0980323843402,6.07045805040678,37.6456844393337,23.1349676645244
"contig104415",37.3976289089462,5.94121802978454,22.83699575369,44.4392026336792,0.892643922113483,30.3676327534732,37.3973756620059,10.4446115810847,14.1283378629785,32.9669447818788,7.90423465461528,73.8918704922856,78.4510990250786,24.3959099757781,99.854963481956,66.3436818086597,22.0743929105701,15.8746862093576,31.9951680466826
"contig150973_178887_189038",106.375477785447,176.539050027884,109.985071503404,79.5926017319627,298.143069985903,174.613888332471,104.895078076358,137.272037922828,118.67803804902,146.770644576858,106.048481616088,114.532399263043,137.289423293887,178.64101820973,125.991497547703,179.957236905989,97.1273288065084,149.675612831086,107.306871295028
"contig70731",0.831058420198805,0,0.787482612196208,1.98981504329907,3.57057568845393,0,0,14.4235112310218,0.706416893148927,6.32242776638771,2.63474488487176,0,3.13804396100314,1.57392967585665,2.01050262044207,1.65859204521649,3.31115893658551,2.26781231562251,7.87573367302957
"contig180642_176080_184415",133.800405652008,236.799975758555,104.47269321803,328.319482144346,30.3498933518584,246.391929386135,243.082941803038,464.039171673907,729.022233729693,68.1918994803246,577.667816008133,390.395382434242,225.939165192226,313.998970333402,89.8024503797457,264.54543121203,232.884845206515,144.232863273592,569.513991230951
"contig173842",2.90870447069582,1.69749086565273,5.51237828537345,4.64290176769783,2.67793176634045,5.52138777335877,2.28032778426865,3.48153719369491,3.53208446574463,1.80640793325363,1.97605866365382,8.62071822409999,7.06059891225707,8.65661321721159,7.37184294162091,0.829296022608246,2.75929911382126,1.36068738937351,4.43010019107913
"contig72368_136779_111930",7.89505499188865,3.39498173130545,2.88743624471943,3.97963008659814,5.3558635326809,3.45086735834923,5.01672112539103,7.46043684363195,4.94491825204249,6.77402974970112,1.97605866365382,9.85224939897142,12.5521758440126,5.50875386549828,8.04201048176827,10.7808482939072,7.17417769593528,9.07124926249005,6.89126696390087
"contig108686",5.81740894139163,3.39498173130545,2.88743624471943,5.96944512989721,8.92643922113483,2.07052041500954,4.5606555685373,15.9155985997482,7.06416893148927,8.58043768295475,7.90423465461528,18.4729676230714,7.84510990250786,7.08268354135493,4.02100524088413,8.29296022608246,5.51859822764253,8.16412433624104,12.3058338641087
"contig210341",2.49317526059641,0.848745432826363,0.787482612196208,0,5.3558635326809,3.45086735834923,3.64852445482984,8.45516175611621,0,5.4192237997609,1.31737244243588,0,0,11.0175077309966,0.670167540147356,7.46366420347421,6.62231787317103,0,8.36796702759391
"contig153731",5.81740894139163,2.54623629847909,3.14993044878483,3.31635840549845,0.892643922113483,5.52138777335877,2.73639334112238,0.49736245624213,5.65133514519141,1.35480594994022,1.31737244243588,2.46306234974285,1.56902198050157,6.29571870342661,2.01050262044207,0,2.20743929105701,13.1533114306106,3.93786683651478
"contig147993",40.7218625897414,67.0508891932827,68.5109872610701,84.8987751807603,28.5646055076315,20.7052041500954,76.1629479945729,60.1808572052977,99.6047819339987,225.349389673391,85.6292087583322,48.0297158199857,117.676648537618,37.7743122205596,66.3465864745882,13.2687363617319,6.62231787317103,24.4923730087231,78.2651033757313
"contig74293",4.98635052119283,1.69749086565273,2.09995363252322,6.63271681099689,0,17.2543367917462,10.4895078076358,0,2.11925067944678,9.93524363289498,2.63474488487176,2.46306234974285,1.56902198050157,3.1478593517133,1.34033508029471,4.14648011304123,0.551859822764252,0.907124926249005,9.84466709128696
"contig4771",4.98635052119283,6.78996346261091,4.98738987724265,10.612346897595,1.78528784422697,8.28208166003815,3.19245889797611,3.97889964993704,6.35775203834034,6.77402974970112,3.2934311060897,11.0837805738428,3.92255495125393,6.29571870342661,2.68067016058942,4.14648011304123,7.72603751869953,7.25699940999204,5.90680025477218
"contig106735",5.40187973129223,2.54623629847909,4.46240146911184,1.98981504329907,1.78528784422697,3.45086735834923,6.38491779595222,2.98417473745278,7.7705858246382,13.0964575160888,2.63474488487176,2.46306234974285,4.70706594150471,5.50875386549828,3.35083770073678,6.63436818086597,13.2446357463421,5.44274955749403,8.86020038215826
"contig212427_158244_79274",6.64846736159044,24.6136175519645,13.6496986114009,15.2552486652929,5.3558635326809,27.6069388667938,13.6819667056119,10.4446115810847,8.47700271778712,5.8708257830743,2.63474488487176,20.9360299728143,12.5521758440126,8.65661321721159,16.7541885036839,21.5616965878144,10.4853366325208,23.1316856193496,13.2903005732374
