CoPt_H_rep1	CoPt_H_rep2	CoPt_H_rep3	CoPt_H_rep4	Falu_H_rep1	Falu_H_rep4	Falu_H_rep6	Ftele_H_rep1	Ftele_H_rep3	Ftele_H_rep5	Ftele_H_rep6	Can_H_rep2	Can_H_rep3	Can_H_rep5	Can_H_rep6	Vat_H_rep1	Vat_H_rep3	Vat_H_rep4	Vat_H_rep6
contig161011_15098	0.464509507260802	-0.673483444878349	1.13293710696563	0.112114799586267	-0.620988552666264	-0.244475320013299	2.4376974326903	1.90582696226329	0.148250162460132	1.48144936968251	1.51085650823267	-2.58075870787773	-1.62098855266626	-2.58075870787773	-1.70026908118991	-1.01857735140586	0.952056936230441	0.0405312846611894	0.854069648542181
contig149662_117616_148448	-0.297267995928573	-0.488421916073216	0.84470438541901	-0.134488765791327	-0.127177234155075	0.667620853694389	0.647222264653737	0.0380253570448339	0.542749933961224	0.908834722838726	1.31747229538958	-1.24885579074333	-0.991845172537304	-0.786279902701123	-0.504694695172917	-0.601771578114374	-0.491832544235868	-0.592588255949038	1.29859403840064
contig178658_213715_43137	-0.521400766449347	-0.688758694187861	-0.484617977407636	-0.560465293178043	-0.395976944960015	-0.224090427184417	-0.591147897561439	1.44052432275711	1.82372105273177	1.10742371653214	1.33449665811244	-0.215751126271687	-0.688758694187861	-0.688758694187861	-0.0527721904422378	-0.523972416044521	1.1024302473155	-0.483366181198176	-0.688758694187861
contig191351	0.264012567063611	2.20231019386281	-0.654611076509333	0.384839585971594	-2.60083712317998	-1.5820689464829	-1.51991648217843	-0.402707466312064	0.69926983816106	-1.09547592488735	-0.277475177578468	0.0807613939787455	0.625161291929071	0.178235936587555	0.533692687523187	1.20763336451016	0.545234889341256	1.46722491199663	-0.055284463797161
contig67926	-2.39711674138848	-2.28637611911575	-2.53854953231777	5.92085749471719	5.67883145680974	-2.53854953231777	-2.53854953231777	4.84030018296755	-2.53854953231777	3.88623822049165	-1.22298330199882	-2.53854953231777	5.86143327640751	5.10431085428712	-2.53854953231777	-2.53854953231777	-2.53854953231777	-2.53854953231777	-2.53854953231777
contig78425	0.259814591278642	3.10521419511586	-1.20733764062547	-1.51789609226549	-1.1212805125311	-2.12083827326305	-1.55206872099707	0.813057854729096	1.3679089121988	1.98435805109946	0.593471463119268	0.43211973761142	0.445469786983247	1.53320926189585	-2.48579489319378	-1.99646855851316	2.29849191474047	-0.120037059952424	-0.711394017430553
contig95479	1.688821100619	-3.2864422210595	-3.2864422210595	3.09485845814279	-3.2864422210595	-3.2864422210595	-0.899079680223501	-2.69572045104966	-3.2864422210595	3.36006608838793	-3.2864422210595	3.16102126432668	2.16117003411706	4.74484820133081	-1.33485442624474	3.99550634643597	2.67133311457412	3.05712549700002	-3.2864422210595
contig176201	3.74291180175649	-0.541424843663114	1.78772532510501	0.621206402852867	-0.714840627365122	-0.671332362436663	0.022615671818099	-4.40793723775091	-2.21795458396735	-0.842340061896687	-3.29090718474072	-0.304523526901893	-1.21243214856659	4.91653361922022	2.74717444252609	0.252158516392532	-0.783836343122798	2.77681911509249	-1.87961597435195
contig147158	0.259685240903578	-4.34744826421341	0.90634910305461	2.58958332004549	0.705937956980748	2.31312314580602	1.52757174185522	-0.650203354532612	-0.5356921156477	-0.847161220148384	-3.42221327420329	-1.69239279859304	1.81542988833077	0.380022030114144	1.56612517977876	-0.627829390847114	-1.06489440766019	0.234074533707942	0.889932685268462
contig144744	0.0445072544333451	-1.1266995729848	0.205578710072132	0.609255781027467	-0.0304377199263939	1.84764617883456	2.16637657376287	0.0991922887055432	-0.102379893789384	0.491069072819601	-0.490713069239174	-0.308667098326703	-0.804771478097435	-0.325127003521199	-0.392044139505792	-0.530241433425812	-0.497226376197848	-0.741544676100453	-0.113773398540527
contig149919	-2.29930786729397	-3.53503492713203	-1.35202489036978	-3.53503492713203	0.486089412903578	-1.89580276388275	1.11974428982749	3.35447512037855	1.14854925081808	3.42751409579103	-0.534494017905837	0.696243864210868	1.7533605510438	0.0037515275302944	1.18917875962533	-3.53503492713203	4.29683598199237	-2.24402082571473	1.45501229244177
contig186839	-0.864541067268535	0.24672041076998	0.28665585234516	-0.229992409843539	1.45211406518128	0.445746752522171	0.890349045675304	-0.939210851322693	-1.67651466962382	-0.90671788924866	-0.721109260297522	-1.129630577843	-1.23674345183462	-0.0376254724279477	0.227317311527618	0.506064771963284	1.96208639691361	1.85912992344783	-0.134098880635891
contig153084	-0.912975815436126	-2.29204221471703	1.64962753893951	1.07253021757883	2.03183220500167	2.9699022441791	3.97448199393953	-0.824241058228623	-2.29204221471703	-2.29204221471703	-2.29204221471703	1.65609136312337	-2.29204221471703	1.89104724592373	1.52987204459221	-2.29204221471703	1.11897719873502	-2.29204221471703	-0.112849675329005
contig209185	-3.95331734868961	-0.333904338091672	-3.95331734868961	1.02711930783406	-3.95331734868961	-3.95331734868961	-3.95331734868961	1.11608408193823	2.48906222510522	1.73897034940087	1.59271277829934	3.39180398851852	3.08753125701946	1.55764457058777	1.61118276696491	0.99364739246619	0.589435961995626	0.502963132821116	0.402333268588406
contig186064	4.97750676483175	1.70246901400469	-4.3208972423231	-4.3208972423231	-4.3208972423231	-4.3208972423231	-4.3208972423231	-2.79532945342175	2.38866911151689	5.47935070975094	-4.3208972423231	2.5173990635404	-1.18339371857317	6.34589218611992	-4.3208972423231	3.38581978210695	2.81937016392712	5.56569253223661	-0.957165459778653
contig75205_159073_81506	0.198404957728626	-1.18974330073914	1.55032011616388	-0.388575651439659	-0.0637726061251151	0.84674133598628	1.4400964394893	0.273552080217424	0.947520268742442	1.09353408926806	0.597345450989766	-1.81552689090232	-0.59830712239426	-1.39654950931163	-0.649566740326645	-0.329954623433468	-0.157446460977153	-0.829851640200444	0.471779807264055
contig106756	-2.84530998591412	-2.84530998591412	1.15775248832009	1.67844013548553	2.86687306529511	2.39202427792341	2.58098831944532	2.76275998180754	-2.84530998591412	-1.7470251901907	2.44710368191336	-0.998114799324727	0.891511331534039	-2.84530998591412	-1.48860273297874	-0.119350751404935	-0.50902659804969	-0.770804549550492	0.23671128343138
contig120173	0.0559963359180191	-4.0766627561201	-4.0766627561201	-0.939651144078361	2.81785188815303	-4.0766627561201	1.61358670437828	3.07474961312048	2.51375961881513	2.78181563430318	2.21705717583758	2.24553581873073	0.366744980672543	-0.166217894538826	-4.0766627561201	-4.0766627561201	2.06609783442941	2.32285016806287	-0.586862953203573
contig145291	-0.237707537623191	-0.606967302744053	1.08790357002873	-0.180549115827862	0.512354614769338	1.40129663494299	1.38334472548919	-0.285457674241399	0.775438403445249	0.71525042855263	1.35673374927548	-2.06507189840793	-1.2327327222079	-0.22443814684425	-0.460349150607359	-2.24219958600859	0.719748412459047	-0.386254078931056	-0.0303433255190746
contig78273	-1.00584078372685	1.83633353386754	-0.454940119079329	-1.00584078372685	0.872688392814357	1.11384739079234	-1.00584078372685	2.51859906737061	2.26259360984953	0.318393778543679	1.64216439608364	-1.00584078372685	-1.00584078372685	-1.00584078372685	-1.00584078372685	-1.00584078372685	-0.051272212973858	-1.00584078372685	-1.00584078372685
contig171000	-0.589539839306533	-0.966278496336613	-1.57231039976152	0.0832972712068889	-0.0643209216493199	-0.11199980361477	-0.536883082664597	3.90145656184156	4.00467950607889	-0.635323795393965	-0.61899833275297	2.96582541393674	-0.793091771191984	-0.624837522734185	-0.839622808963136	-0.770955177819587	-0.468536157616525	-1.28628833339634	-1.07627230986203
contig118985	-1.43687705810241	-1.43687705810241	-1.43687705810241	-1.43687705810241	-1.43687705810241	-1.43687705810241	0.706189774275654	-1.43687705810241	0.927134995456203	-1.43687705810241	-1.43687705810241	8.14726054130879	-1.43687705810241	8.4276000729423	-1.43687705810241	-1.43687705810241	-1.43687705810241	-1.43687705810241	1.90809342945081
contig177995	-2.38115274032046	0.850716046535369	0.677998549848136	-0.278781219675595	3.67085456314787	1.89556250965985	1.54483726211898	-0.197930916264692	-3.39264837915829	0.208216030408301	0.384929143045486	-0.168916934020185	0.0880045120265498	-0.500257353244888	-1.036786372829	-0.446478988198406	0.0236509263215874	-1.69354099453429	0.751724355133687
contig155908_149865_104760_177610	-1.77120339326038	-1.00459125717119	2.5542653522105	3.68284093385246	-1.32698768351564	4.24756898505755	3.39911986768505	-1.2695936775918	-1.74593386857983	-1.04880979142131	-1.59518379446522	-1.92400333568503	-1.61721010079522	-2.35417569496142	3.28846281901204	-2.36255304349936	-1.30721646260259	-2.04880979142131	4.2040139371527
contig189546	1.36518281650198	1.36364068603641	0.261728926763891	0.494844688225308	-1.39277450721034	-1.7439398233228	-4.12439223005096	-0.417419709203994	-4.12439223005096	0.373794800000762	-4.12439223005096	1.19627295407155	1.32090408982887	0.681880264765001	1.91858035316856	2.68110660492795	0.87768015490024	2.40242778967363	0.989266601025877
contig187267	-1.43516354926173	-0.00970424449637064	1.87270209001988	-1.43516354926173	-1.43516354926173	-1.43516354926173	2.1824875701656	-0.812233198341549	-1.43516354926173	-1.43516354926173	-1.43516354926173	-1.43516354926173	-1.43516354926173	2.82252600202007	-0.0846663021775926	0.7652152487223	0.409222103740845	7.20608622296407	-1.43516354926173
contig56834	0.584004487907074	-1.07363551730075	0.992281400777465	-0.544564217471639	1.21619894787676	0.973553846411703	1.01314824884132	0.440360462066262	0.0440595253690044	0.544133128503648	0.0994919161799062	-0.545564352722015	-0.18767076054678	-1.07363551730075	-1.07363551730075	-1.07363551730075	0.733719404756854	-0.650326280058363	-0.418283688688196
contig187597	-3.16988268308429	5.16896510021096	-3.16988268308429	-3.16988268308429	5.09972091850424	-3.16988268308429	-3.16988268308429	-3.16988268308429	5.88522347251677	-3.16988268308429	5.38813616260262	-3.16988268308429	-3.16988268308429	-3.16988268308429	-3.16988268308429	1.53637157048891	7.68570842462616	7.27446654806184	-3.16988268308429
contig116155_145370	-0.289197893374082	-0.167200515125681	1.75161842631646	-0.204019203426459	0.514711287107998	1.20802701333583	1.25199641184401	0.0275984910494702	-0.0331117561896428	0.468513943493942	0.713588944870623	-0.877079674195749	-1.21819282627961	-1.4028588324508	-0.0267553277505534	-0.960640893947621	-0.0834572532995939	-0.249676383089797	-0.423863958888749
contig116341	-3.57158221271327	1.09301440037659	0.52400469528445	2.6440575595014	-3.57158221271327	0.462721555054761	-3.57158221271327	-0.814772398418777	-3.57158221271327	-3.57158221271327	0.527292074031176	2.48671263362987	2.48785959631963	3.1747977417453	1.99763543151293	1.93573673532057	1.51252458373131	-1.25978849495963	1.08611495043679
contig146570_76786	-0.0685021044416478	-1.15964999249984	0.404640126485373	1.24980187412043	0.513125100563455	1.13109857491374	1.25509974472741	0.83458383259443	-0.934219020644241	-0.22107555767267	0.512764065766554	-0.922453858268888	-1.30610093840019	-0.994015394261247	-0.641226335669125	0.133801021926241	1.08412212443489	-1.27273142232731	0.400938158652647
contig147589	-1.35414437658575	2.70486472345471	1.47387783020793	3.3989252536628	-0.371561429663161	-1.35414437658575	0.579805881109673	1.4499091823816	-1.35414437658575	-1.35414437658575	2.10607395208152	-1.35414437658575	1.16715767902343	-1.35414437658575	1.032390693599	-1.35414437658575	-1.35414437658575	-1.35414437658575	-1.35414437658575
contig205275	-0.244838386496428	-1.0685877468047	0.831361239384971	-1.0685877468047	-0.292062595382788	0.423521805847912	1.41167737524976	0.411160187561525	0.711302292535347	1.1339866957571	0.638495244967006	-1.0685877468047	-1.0685877468047	-1.0685877468047	-1.0685877468047	-1.0685877468047	1.60157276732193	0.604063882523684	0.249873718362882
contig179182	2.60905223730156	-3.84341141434199	1.03526488840391	2.77539985873405	-3.84341141434199	-3.84341141434199	-3.84341141434199	-0.406183675429079	-3.84341141434199	-0.36534562156564	-3.84341141434199	3.72290144826977	3.41701890750444	4.07481976022143	1.68209373447768	-3.84341141434199	2.62585594543758	3.81600657101698	1.91699584602123
contig206765	1.269583292405	-0.411782175461431	-1.27760076478528	0.561290292081096	-0.184241482100167	-0.173435998463624	-0.401876497480163	-2.00354230951664	-0.168344244162499	-2.03884060251062	-0.35557971738912	2.00835124566427	0.263278064909883	2.34096385117433	2.08482795013497	0.00992181160895456	-0.451620844313153	-0.849806778120602	-0.221545093675215
contig175963_600024	-0.325859261072381	-0.778981707668194	0.177818410383383	0.109323187540293	-0.778981707668194	-0.41049270702309	1.28071966447811	1.15156641157966	1.10033196864269	0.843480159714537	0.748589129164626	-0.778981707668194	-0.778981707668194	-0.330080756523066	-0.778981707668194	-0.778981707668194	1.08654125147177	-0.778981707668194	0.0209344953208205
contig151019	-0.520031804360222	-1.23296732916335	-1.04020768341936	-0.012015965422296	-0.175027197128079	-1.3101553344156	-1.46732475402938	1.18710256635488	1.60675669370409	1.30083978625566	1.05201179129197	-0.60466654973241	0.0366970156319899	-0.725192833694445	-1.01555922149943	0.0544546489946884	1.41915102948778	0.630880467761359	0.815254673382159
contig205259_58974	0.044593483661783	0.0442645143202847	0.583433938513499	-1.3632256037195	-0.26497056658658	-0.4084381806031	0.500732028418043	0.571840486526652	1.26317466398676	0.707662365856944	0.712639326518153	-0.896118163066378	-0.522715152495498	-1.0124374613746	-0.629405421498857	-0.512999997662287	-0.0622205140083958	0.672121546320388	0.572068706892688
contig11145_117850	0.0306673284069308	-1.46593774510485	-0.036588769800574	0.883778329661182	-2.634756809321	0.941139692902185	0.730105388658734	-0.913799091355184	-0.849458808136591	-1.1429479342067	-0.955752428656633	0.577544176068182	0.63076285990239	2.12200884264214	0.976334147631815	1.08883941108795	-0.434204834246959	-0.527646179657781	0.979912423524777
contig99043	0.652689086160677	0.285833806786398	0.0191245486580458	-0.916286445069486	1.8413116069435	-0.183693041960125	-0.884530290161761	-2.68167775148926	-1.57758683858487	0.148988935479588	-1.61434929161313	1.5969855543634	1.89882107485136	1.84533617862247	0.48760590962647	1.90360305527417	-1.73356128780479	-0.472887947501478	-0.615726862581183
contig148854	-1.19424993840063	-0.263626493318961	0.987717876406542	-0.167861937583527	3.03712921139464	0.232607088807864	2.32356160849567	-1.14194793673071	-0.661954995611095	-1.17584209644208	-1.51155400676255	-0.205291767034696	1.61673939424727	-1.51155400676255	2.50155088493694	-0.200632271532203	-1.51155400676255	-1.51155400676255	0.358317399415166
contig41889	-1.61442629395172	-5.30752290433751	-1.83282729018838	-1.16086768221805	1.41735924943735	-1.14507114982864	0.120787013963243	0.82248127985111	0.274641663368201	0.846221642748453	0.573750157091738	1.774104330064	1.77016873033884	0.843848871916443	1.45248508249456	1.47203887823758	0.855049694083221	-0.261643137109024	-0.900578135961434
contig173815	-0.690381335677366	-0.120180626270526	1.09261687324305	0.696265031857936	1.68119732663186	-2.18402866965258	0.853704957793939	1.4078900597231	0.314477519536103	1.21213081942058	1.66547026206761	-2.18402866965258	-2.18402866965258	-2.18402866965258	-0.635098900176176	0.27487823719829	-0.403718570609201	1.567649276035	-0.180786252163892
contig18792_214067_170346_210278_93322	1.5696545856427	-1.13985662878927	0.108678207349409	-0.146363407730854	-0.666849060873096	0.357883459819824	0.334189970530036	-0.97121459323043	-0.70262888987636	-0.559711144365889	-0.515053863536322	0.442699374224792	-0.739318699205541	1.58064074169308	2.0915757796587	-0.152171951222509	-0.930715230950678	-0.359126592312893	0.397687943175305
contig151406	2.95055946727579	0.835715074611418	2.79227581334652	-0.111468226945134	-1.862503403613	0.720052599401065	2.03066462247585	-1.862503403613	-1.862503403613	2.29575282519835	-1.862503403613	-1.862503403613	-1.862503403613	-1.862503403613	-1.862503403613	2.44113124146601	-0.237700638360049	0.506264945477339	0.676779504956803
contig147430	-2.34269234021331	-1.68825679936791	-2.34269234021331	-2.34269234021331	-2.34269234021331	4.18105778118635	-1.91187184369354	4.00440633040896	4.05291890829049	-1.92801555978642	3.68020806189677	5.07483110143419	4.17622041820327	-1.66462043510067	-2.34269234021331	-2.34269234021331	0.764660758234986	-2.34269234021331	-2.34269234021331
contig209053	2.66291144805249	0.485419001622995	2.21984946649038	0.0674464271632012	-0.0639014954687491	-1.37178502186035	-0.00187426651850053	-3.62035262362398	-1.90039537798631	-1.3207353223775	-1.20060911225235	-0.286854071269764	-1.03924732716727	3.49946331877224	2.95264948423034	-0.756343995812259	-1.15661461423459	1.51648723606109	-0.685513153821122
contig149605	-1.26281487046883	-0.0967421945221285	0.897459960939759	0.362923191439813	1.09220139375072	1.02819923094847	-0.690410223078503	0.976888665019644	-1.26281487046883	-0.144455144515777	-1.26281487046883	-1.26281487046883	-1.26281487046883	-0.733743570639723	-1.26281487046883	1.68839989395189	1.97581915315851	1.34173094589988	-0.121382079539539
contig146732	-0.957221817494689	-0.747150129560475	1.09732567039654	0.65665818245063	0.304847597414554	1.34707340440748	1.13755446209896	0.20264763669682	1.15888686919396	0.354494090307989	1.33761325444805	-1.30331076656877	-0.945959085253992	-1.26415239059766	-1.1890449021794	-1.78201204887186	0.654193315564021	-0.785831862563598	0.723388520111452
contig98380_198814	-1.07167521413256	-1.0002905808958	1.19959124836262	-0.114366845631936	-0.0482202560268687	1.62861131914526	1.44776840715515	0.926082835080766	1.54893548023082	0.728693277608933	2.03994829551445	-1.54668542535747	-0.955508866037529	-1.83780747346366	0.142586915546674	-2.60673280902741	0.163250453577143	-1.40886741767367	0.76468665602506
contig151047	3.78718850993437	0.503239632312353	1.26274395779544	0.973977188854325	-1.88797817529054	2.20041787262841	-0.710379245962811	-1.88797817529054	-1.88797817529054	-1.88797817529054	-1.88797817529054	1.3623770964725	-1.88797817529054	-1.88797817529054	1.81146240808182	1.37595763328478	-1.88797817529054	1.83961559435427	0.697224754568888
contig146515	1.78835838755189	0.595568584220311	-0.478066403174741	0.67661488620436	-1.52909040619921	3.21156736542469	3.03705498707672	-1.31870154175381	-1.52909040619921	-0.910851750603753	2.74889434110056	-1.52909040619921	-1.52909040619921	-1.19452213053308	-1.52909040619921	-0.920281163523684	-1.52909040619921	-0.690743669677977	2.62965054488376
contig83656	-2.0480108780066	-2.0480108780066	5.75686873024808	-2.0480108780066	-1.36993897289396	-2.0480108780066	-2.0480108780066	-1.58125326228042	-1.02369119881118	-2.0480108780066	-2.0480108780066	-2.0480108780066	-2.0480108780066	5.43503095581335	4.31363467869974	6.03167122953966	-2.0480108780066	-2.0480108780066	4.96579749775728
contig188499	0.639249888823907	-4.25770003199288	-1.58595376512965	0.946284133863112	0.70216283842963	-4.25770003199288	0.812002134637191	-0.56951967340595	0.100063083282008	-0.524020308140992	-0.122986228238078	0.899909647016196	2.35561060291759	1.74412472443299	2.37786574040334	-0.154286321143858	-1.94765080664149	2.0637410711337	0.778803301746112
contig217197	-4.15630801513253	5.76927164386836	-4.15630801513253	4.78947816463988	4.26202531796841	4.0602099034875	-4.15630801513253	5.0962462545648	-4.15630801513253	3.70842909665549	-4.15630801513253	-4.15630801513253	5.04841472639312	5.4888027736563	3.34020227009145	-4.15630801513253	-4.15630801513253	-4.15630801513253	-4.15630801513253
contig203682	2.29967853783455	-0.81320662845488	-1.2720871668312	-0.377646338196389	-1.50879306274651	-0.729228891988921	-0.434979953857201	-2.49769535386318	0.361677857584459	-1.18797944844055	-0.819260304946257	1.81604576368781	0.271436576949399	2.33202582372212	2.55366973815181	0.855275920711618	-1.05293654392377	0.396392123651603	-0.192388649044507
contig87938	-0.127217783311308	-1.26537692854078	-1.26537692854078	-1.26537692854078	-1.26537692854078	-1.26537692854078	-0.056859668735235	0.613152248000431	4.95210584946991	4.68016054828962	1.40501022843306	-1.26537692854078	2.397398243397	-1.26537692854078	-1.26537692854078	-1.26537692854078	0.0553965484050916	-1.26537692854078	-1.26537692854078
contig151740	0.502648308499909	-2.6193617116259	-0.767362874513458	-0.591853754799444	3.33994477813375	1.7917255151727	2.79355527167623	-0.11067953215536	-0.788700737226141	0.741704777168416	-1.1416843840606	1.36577435574211	-1.81118262785443	1.16168319772813	-0.285651757278627	-2.6193617116259	0.700545195042101	-1.67975899126986	0.0180166832463904
contig171284	-2.52369219190172	-0.00482427966328602	0.878462273222526	0.495866584846815	0.997163526181321	1.04050841074587	0.893093204927941	1.13790846687581	2.06707408057736	0.521036892640705	0.974717645570209	-1.72823094842537	-0.918375884670817	-2.12166844711833	-1.52715106443096	-1.32729497909822	0.643004786686362	-0.315733537389575	0.818135460423347
contig168697	-1.0060895298608	-1.9436008430652	-1.45539693122439	-2.06459018401915	3.54105327715705	-1.73497412912965	-2.27844295100146	4.22037596891506	-2.0324542338602	3.73692298349041	-0.696990658924122	-1.1502121001716	0.929446106325605	-0.686485551530652	-0.657414802513272	1.29927036258318	3.75511385890212	-2.57409804951861	0.798567407445672
contig105224_151870	0.842443716425757	-1.45285400765162	1.29375321638092	0.673860474576376	0.547514054967636	1.53294088026034	1.10095141949484	-0.412203842964723	0.266959190376212	0.654171624910576	0.611858785587665	-1.71218263249139	-1.13605911935582	-0.687891027088489	-0.088387366063333	-1.18071924683541	-0.334321885820337	-1.59640719474605	1.07657296003685
contig102905_207771	-1.39085300271327	-1.63574006183681	-1.32191376544641	-0.729619108839706	-0.617105887697754	-0.963993794973583	-1.63574006183681	-1.63574006183681	6.3092823172748	-0.971257221472123	2.25266225681372	6.91238055337683	-1.63574006183681	-1.63574006183681	4.6126050134218	-1.63574006183681	-1.00626686504986	-1.63574006183681	-1.63574006183681
contig81549	-2.28088112325113	6.86670891222271	-3.15199903166764	-3.5227213068158	7.44524412582048	-2.75294956756636	2.93561147791981	-1.66633313000171	-3.5227213068158	0.10546902779941	1.97383691245722	-1.70264448571829	-0.580300638352	3.62179418880887	-1.28057614596622	-2.6258682339191	1.27631417738492	-0.25264094039586	-0.885342911943509
contig118401	-1.60664802812528	2.97029730276183	-0.223151083969916	-1.60664802812528	4.34305030769735	0.43284134377657	2.81450793253694	-1.60664802812528	2.4333676507226	-1.60664802812528	-0.819215563608413	0.743000325118009	-1.60664802812528	-1.60664802812528	2.1948210741284	-1.60664802812528	-1.60664802812528	-1.60664802812528	-0.429687036035839
contig212728	-0.628905096852273	0.131646392888981	0.657331796322438	-0.223652109744121	1.94464524834781	1.02300569702985	1.41625780155128	-0.0145712063057273	-1.01386361033979	1.35906951167692	1.6875839043384	-0.512809501666578	-2.51317786501363	-0.940831405621753	-0.274978083768288	-1.81210672442134	2.79123963289846	-1.89842076203212	-1.17746361928854
contig147061	0.472979698018657	-1.02981469714448	1.79810491628521	-0.197075049860993	1.28732026771779	1.12258561840164	1.36874699318058	0.51029607377433	0.127917432471383	1.61017961890163	0.758850341672162	-1.22879950408777	-3.24757223607324	-0.979976928194058	0.755383629065673	-1.72224189523419	-0.943360498471387	-0.581724976578541	0.118201196155604
contig55051	-0.331899260395048	-0.753357748578293	1.54057926515156	0.795786120223821	0.67518001796461	1.61171826970743	1.54959563536006	0.630050092479691	0.807914208991292	0.382416659082544	0.683249213480392	-1.84448841854781	-0.373597684535453	-1.10045325105682	-0.805781167098704	-1.33101244853992	-1.16852726003098	-1.03930459553184	0.0719323518734782
contig184438	-4.05199100234658	1.97033241938229	2.75789928812542	-4.05199100234658	2.76844328172946	3.15102412673691	3.12648463034486	-4.05199100234658	-4.05199100234658	-4.05199100234658	-4.05199100234658	0.101084696709346	0.561658512998674	2.38043397445819	1.68084799800783	1.73554594093638	4.11474954497385	4.01543260202285	-4.05199100234658
contig158470_193308	-0.612305916314138	-0.674512339408541	-1.06126973856719	-0.143997622709762	-0.691890230091942	-0.543177685566753	-1.27510549184346	-0.560311278675876	0.158668570016968	-0.366469770776129	-0.839780978419632	-0.6765866676464	0.652932760446387	-0.782065480563345	0.911831391710975	1.25177797440845	0.527301757258987	2.26750774594144	2.45745300079996
contig107567	-0.389786280552291	-2.03500831799223	0.805137344399403	-0.223981694831747	-0.995424366640733	1.97090216284597	1.85362761192895	-1.50719732515126	-0.986932533390964	-6.8809499245357	-2.00413832992538	1.10419753056712	-1.46918473952871	0.94159541406263	0.503307151140058	3.53170777263095	2.55473491952612	1.9331133661294	1.29428023931841
contig209783	0.762647433844153	-0.498169146739822	1.08073669084199	0.0990307071270411	0.00749192366239537	-0.00920661758910168	1.80465496036573	0.688115766423133	0.470672561058419	1.24753368958202	-0.0739439150469154	-1.75336771315951	-1.75336771315951	-1.30446676201438	-1.01871227968051	-0.42683036501956	0.590324356019507	0.131816153160839	-0.0449597296759154
contig175607	0.503268047863737	2.23362380222844	5.21827525886856	1.70791875851589	-2.67225655322614	4.5865261630746	0.461635716971418	-2.67225655322614	-1.45007024590403	-2.67225655322614	-2.67225655322614	-2.67225655322614	-2.67225655322614	-2.67225655322614	3.06715954017489	3.34622184273979	-1.5706064771317	-2.67225655322614	3.2741000184075
contig48825	-2.53657414336824	-2.53657414336824	-2.53657414336824	-2.53657414336824	4.06847565055997	-2.53657414336824	-2.53657414336824	3.86567051188583	0.893443443359416	5.28555688136699	3.36175515435921	-2.53657414336824	2.65633014555152	-2.53657414336824	-2.53657414336824	-2.53657414336824	5.52467282499755	-2.53657414336824	2.24641096497018
contig189224	-3.28018419667451	6.79797328400975	-0.814993308748525	-3.28018419667451	5.669134782816	4.76554270683298	-3.28018419667451	7.10955468200248	-3.28018419667451	-3.28018419667451	4.98121968139547	-3.28018419667451	-3.28018419667451	5.56516157755182	2.00843275755961	-3.28018419667451	-3.28018419667451	-3.28018419667451	-3.28018419667451
contig70196	-1.10838833072474	-0.554486765299331	-0.771157630899773	-0.996574327395385	0.533375991418819	-1.7536030077927	-0.501476629846117	3.29368234067199	-0.957971488171638	3.96616812728027	0.482239082316773	-0.784699777972937	1.16929977065667	-1.65854347264708	-1.71912186236345	-2.40528618842481	2.82310924944565	-0.994402411229234	1.93783733097704
contig169289	-0.0383889158607833	-1.24815418183489	0.288893337569771	-0.24671220766098	-0.570082276722249	0.783241014440648	-0.469945605436799	1.33271488115798	2.20536339738061	1.58918360643843	1.61756671858835	-1.24815418183489	-1.24815418183489	-1.24815418183489	-0.612167678089263	-0.0597532572316763	0.0106662150415253	-0.787673711794876	-0.0502887904811484
contig14703_24352_93157_153249	0.444876870933813	-1.56060464413902	0.993988835247033	0.940397989285674	1.54335766023384	1.23686673765982	1.53729883663582	-0.343441752917917	0.268980890447596	-0.122266045496497	-0.398263801172469	-0.447287338225992	-1.09255801205847	0.603338734843977	0.599304717076114	-1.06529980501404	-1.66195916441599	-1.84798613476173	0.371255425838443
contig79266	-1.22466030075459	3.34619391049335	-3.66082214006904	-0.0644832758638434	-0.613283751305683	0.298669833753725	-0.781508463758156	3.91971532779402	1.97757032950196	-0.725173817001622	1.46615071618872	-0.706811995891974	-0.220268531637436	-0.640053274974472	-2.28564366047943	2.59049930461889	-1.15290067511172	-1.39418549755505	-0.129004037947642
contig152599	-0.089764752722354	-0.071200621956963	-0.171253387520831	-2.69857399539788	-1.13737007462796	-1.32617903015985	-1.61928122812502	-1.60366234837241	0.111046239444017	0.579410751901887	-0.68851031205318	1.30115547391891	0.780268414142723	-2.69857399539788	-0.237569385464404	2.69871558230373	1.73971885618127	2.72762365564873	2.40400015825747
contig182385	-0.425577800498655	-1.8188124458317	0.947113226589921	1.83059531856762	-2.37545182460929	1.83113085999732	1.22938314839935	-2.29346573492541	-0.795551030848483	-0.824049637335312	-2.73369738805683	0.568781657235484	1.38516061705149	0.332286719705198	2.1350610121137	1.3928876846858	-1.06149845730359	-0.805802044491513	1.48150611955489
contig114781	-0.648542732100984	6.17744645884313	-4.65797948770907	-4.65797948770907	0.442661828264395	-4.65797948770907	-4.65797948770907	-4.65797948770907	-4.65797948770907	-4.65797948770907	-4.65797948770907	4.16008495215079	7.94055088420523	-0.455405045147275	1.56171179395113	5.67569357419911	6.26967701033482	3.34096628356031	2.79899089341194
