CoPt_E_rep1	CoPt_E_rep2	CoPt_E_rep3	CoPt_E_rep4	Falu_E_rep1	Falu_E_rep3	Falu_E_rep4	Falu_E_rep6	Ftele_E_rep3	Ftele_E_rep5	Ftele_E_rep6	Can_E_rep2	Can_E_rep3	Can_E_rep4	Can_E_rep6	Vat_E_rep1	Vat_E_rep3	Vat_E_rep4	Vat_E_rep6
contig99419	0.756440019635906	1.15267563764792	0.504109906079448	-1.23205229391821	-0.272092026250312	-1.35803959507667	-0.87370876317886	-2.1265720364507	0.623075549644719	0.624000265274807	0.0575227736855801	1.04010045530741	1.08850306512541	1.66091665561277	1.11669844417415	-4.34007485643461	1.18680774630879	0.962097943306138	-0.570408890493685
contig110084	-1.65078997646143	0.576619864023598	-1.97300132608346	0.605889316414438	-0.334487020824173	-0.133783105905847	-1.69683326143631	-0.741375624968976	-3.27570049785042	-0.363075381449701	1.22071795662919	1.29235583071785	1.55331555506281	0.140598225780393	1.56839797480018	1.27675559546106	1.06278763043045	0.0460722931947206	0.825535952465617
contig147066	0.113272761057288	1.03324064308056	1.33616777603787	0.228208527901948	-0.262426590271056	-0.600423053786071	-0.00205784846242685	0.587977870817139	0.423187161396574	-0.600423053786071	-0.600423053786071	-0.600423053786071	-0.600423053786071	-0.600423053786071	-0.600423053786071	0.391620222385585	0.192848600712011	-0.600423053786071	0.761345305633082
contig182527	-0.590703841326191	-0.0189583818461569	0.666899411272899	-1.8629127791	-3.98199458661829	-0.649478371991704	0.425596905789497	0.399028782545434	-0.181203234189279	-1.06030338007606	0.409762202854089	2.63422686612957	2.83116310360816	0.385454551924727	2.247672693447	-0.797735813911304	1.63345942388074	-0.508434813235796	-1.98153873915734
contig169999	-0.00390817122274534	1.58434165671485	-1.10437298397841	0.161541525540909	0.900138059714027	0.211967674232016	1.43717130034865	2.26109151360176	-0.38601233857107	-0.554604161558763	-1.81947396770191	-1.88537774731285	-0.721578009645092	-0.622491226778848	-1.89964431638589	0.686213990039851	-0.212361015687286	0.976453125677021	0.990905092973788
contig178246	-1.06164067033513	0.147100286608467	-2.34669535461228	0.0644483326177863	0.558798275905737	-2.29719553211934	1.47857712968763	-1.29771645468896	-2.17103235396609	-0.292033694139144	0.739879434489151	1.53265507419581	1.25466470210842	0.820077711504553	2.00266756579951	-0.341123538741826	0.952336650227428	1.97737178792249	-1.7211393524642
contig137459	-1.05701264957139	0.247272431558875	-1.0668843565094	-1.08779995886758	-0.627351693287427	-0.826841186392706	-0.96537051752712	-0.599530361522247	-1.41627674054199	-0.0631998114382455	-0.139868328117342	1.74240882464851	1.35237410817417	0.738632004632391	1.25644723684662	0.850034209213682	0.824004563969101	1.29315214538457	-0.454189920652466
contig77425	-0.571352791144777	0.401731170110029	0.276780650217532	1.05455887922146	1.21940504004132	0.96952277536566	0.718366070045162	1.16622710792357	1.71957191677488	-0.192652123136681	0.319821263058298	-1.56057905102187	-0.948390521839642	-0.596141975609347	-0.795876830250565	-0.453872958598543	-1.07647710882726	-1.90624208373684	0.25560057140761
contig33999	0.437608905384355	-1.18126293010352	-0.942392995473481	0.288971009681052	-0.018435402022781	-2.0017482730899	-0.307536665322011	-1.09639737350894	-0.486237653120891	-2.0017482730899	0.373430206499711	1.16560965464861	1.56907892887379	1.22244639088053	1.90003577314814	1.06520197083472	-0.506564795181567	0.169778832948912	0.350162688013175
contig213198	0.684252296802328	0.820222010202036	-0.784621720533675	0.157676433518831	0.907641727185359	-2.05974769679242	-0.103023576349398	0.660372437212717	-0.231270080800952	-0.242354100745624	-4.06334993347261	1.82456520216552	1.3331178493908	1.04897488296563	2.10302407610948	0.901787878990567	-4.06334993347261	0.81272492816126	0.293357319462767
contig110627	0.832924909976867	-1.92084064917145	-0.922766553930672	-5.4119241028897	-0.0379279607584664	1.23177338170158	0.776832862006744	0.853775322965442	-0.117523910225614	2.5910596391126	-0.0486128289829342	1.95051071749456	1.64680366669361	0.916355880295372	-0.205124616242641	-5.4119241028897	1.25609571392948	0.871293924759427	1.14921870615551
contig145092	1.07206375339616	1.5065825246297	0.302699649277975	1.11363771957664	0.399385742144645	0.587657791350373	-0.440747664280113	0.950318815564978	0.502680949922438	0.405730615775783	-0.983235303724163	-1.17644895634026	-0.084769875990236	-1.23815722905574	-0.443330281270024	-0.702841323848044	-0.902419817380512	-0.905768110246112	0.0369610004965115
contig165281	-1.70756525812957	-1.70756525812957	-1.70756525812957	-1.70756525812957	-1.70756525812957	-1.70756525812957	-1.70756525812957	-1.70756525812957	2.80270045610897	2.24653797215528	2.63889528714169	2.75997508392427	2.15597679305001	2.70487756664604	-1.70756525812957	-1.70756525812957	3.14971909536157	0.324535585037453	-1.70756525812957
contig197678	0.813092917250423	-2.00514412246167	0.423802222307816	-2.00514412246167	2.04961754716662	1.63986576192943	3.12434497905488	2.95967034523793	-2.00514412246167	1.24384603797964	-2.00514412246167	0.563131249326609	-2.00514412246167	-2.00514412246167	-2.00514412246167	-2.00514412246167	0.604610839710776	0.600350211390841	2.01882086833838
contig600037_210809	-0.085177537938022	0.441363260520691	0.784704661923905	0.047517642687678	0.90630018809339	0.222477805374374	0.501200460168566	0.472623223359393	0.148012579529007	-0.156720511890636	-0.0821460280163426	-0.77850328615673	-0.379750870465375	-0.857160230031728	-0.473555238589542	-0.567936300217071	0.18874062057688	-0.65805203295248	0.326061594024042
contig147573	-0.396139330484646	-0.184810575645558	0.0246728064208331	-0.562212006431352	0.577257488607445	-0.0553054518506584	1.53438720078289	0.822942890452992	0.495064958641896	-0.182591044375643	-0.34560193768891	-0.562212006431352	-0.562212006431352	-0.562212006431352	-0.0634505407594992	-0.562212006431352	-0.0311425137053973	-0.061409953374194	0.677186035135204
contig213788	0.966666219385909	0.968971304822784	1.34697346665945	-1.35612723294471	1.61601396725624	2.94794567704807	0.861723863866425	2.71314529163183	-1.35612723294471	1.34053433997387	-1.35612723294471	-1.35612723294471	-1.35612723294471	-1.35612723294471	-1.35612723294471	-1.35612723294471	-1.35612723294471	0.79929819880249	-1.35612723294471
contig145380	0.36397252740153	1.20242866674687	0.241671410295265	0.0233060537951997	0.695206934964086	-0.391262352635782	-0.160319018823075	0.538582808712001	0.0839439971228819	0.235609657508064	0.278106547929778	-0.87350338703324	-0.267295706898257	-0.847531577792182	-0.0787452176744974	-0.409195986095525	-0.181251345330449	-0.084800609737045	-0.368923402455629
contig81767	0.681225594543305	1.85562363912982	0.951460725634486	1.21651795213788	2.02336044598009	0.536031384868224	1.81047261116285	1.73926223202116	2.82291110498827	-2.51412200377891	0.289105032656013	-2.51412200377891	-1.76051746749892	-1.27778246461054	-2.51412200377891	-2.51412200377891	-0.900590350860987	0.651468407399507	-0.58206083243549
contig600187_181761	1.06718910956103	-0.681164618923852	2.29118150475424	-0.558373264637979	1.02817122420903	1.02567490291231	1.58144795911826	1.08346169673239	-1.05704972676907	-0.570732197126254	-0.0735389357374956	-2.42379724295111	-0.648547341754924	-1.2701014384396	-0.539238921446145	-0.498375120508588	-0.266054298554167	0.147330167264178	0.362516542297739
contig151288	-0.912225061931836	-1.19911437497857	-1.09234148727622	-0.244845764151123	0.697696432538139	-0.29247284195865	1.03253396605747	-0.233324113342674	0.674471508761241	0.937302014511183	1.78407113561469	-0.980676448581153	-0.152375139043246	1.37332108819615	-1.75779485370746	-0.176198775559114	0.0279134291123873	0.382357330646385	0.131701955092408
contig212386_147884	-0.587314074388115	0.581083457307604	0.453841598931069	0.540065232088113	1.75934414590532	0.0286678260516116	0.804953018015407	0.0355476437668489	0.441980232405923	-0.107181546887386	0.699740328479021	-0.758825326722379	-1.03621502553324	-1.03621502553324	-0.349154337193351	-1.03621502553324	0.16479144052285	-0.350947619016401	-0.247946942666406
contig205180	-0.801572132256241	-0.604324608618822	1.10379244049598	0.806089103164528	1.29683626226803	0.528595870798922	1.42646780497294	1.42938028207167	1.77029851645014	-0.549391551433861	0.535100001469857	-1.29459949669246	-1.42898264063323	-1.66267237683993	-0.910774345362404	-0.172777833912005	-0.85514025217314	-1.10610536954525	0.489780325775275
contig152151	-1.94230060483997	0.88714307652662	0.594001014483845	-1.94230060483997	0.158004300955714	-1.94230060483997	-0.728797784856055	0.100693858778441	-1.94230060483997	-1.94230060483997	-1.94230060483997	1.35547775031856	2.61859773141653	0.139720664505531	2.05490146214458	-1.94230060483997	6.99966838827683	-1.94230060483997	1.35899437616917
contig79419	-0.223971552482068	1.15642486138413	0.628684121167811	-0.101843254619049	0.636058850479679	0.261767354952049	1.16451450061105	0.706913022615168	1.9204010170811	0.379083673961782	0.255512886886497	-1.1513067436559	-1.1130391438109	-1.15407938071856	-1.44579765583641	-0.357136286306682	-0.106534949943771	-1.18304638120574	-0.272604940560186
contig103182	0.735202437054769	0.996649894053058	0.968268092683235	-0.201130710099065	0.888708347877783	0.960474110647592	0.384195969606958	0.937332723660604	1.02136577175682	0.768131369919768	-1.40207270977874	-0.655925918615644	-0.735454578323766	-0.760999089990519	-2.1869954113416	-2.1869954113416	0.435700716826073	-1.03254181866173	1.06608621406599
contig144812	-0.149612825942439	0.807449260213646	0.976385640332485	0.412140727990866	0.787972749262047	0.30974030217277	0.991927197628185	1.05584483161835	1.39596519879256	-0.43983909948042	0.117588522301725	-1.27020739431286	-1.40180955038373	-1.08875198987794	-0.808984931889601	-0.661351989581379	-0.654597499503482	-0.796088489495774	0.416229340154996
contig112466	1.62766296280038	-2.90702121549062	-2.90702121549062	0.290057837455423	0.502641261216472	-2.90702121549062	0.649776031102127	-2.90702121549062	-2.90702121549062	-2.90702121549062	-2.90702121549062	2.57521398550117	2.35217593302424	2.26238271865523	1.81024392946945	1.69301060694819	1.92181343397744	3.29157115750657	1.37259865077763
contig139783	0.205695191110036	0.102822362684467	-0.975163085998385	-0.720030167161156	-2.65267315189563	-0.328499885605056	-1.60457036339435	-0.254991215869478	0.0174424204292167	0.495190974813061	0.81356172214769	1.14989605134605	1.11887050210869	1.06448794367217	0.924200852778604	0.0783778506443662	1.11922482650411	-0.284214542483145	-0.269628285831266
contig182176	0.0783427267581194	0.744811044993375	-1.54177443827056	-1.54177443827056	-0.0776289815793787	-1.54177443827056	-1.54177443827056	-1.54177443827056	-1.54177443827056	2.33479162048116	-1.54177443827056	-1.54177443827056	3.06342355085258	1.55448741478784	1.80886424257094	2.88542944003248	-1.54177443827056	3.02522332380853	-1.54177443827056
contig205177	-0.581899907020314	0.719196518771718	0.179325844308089	-0.10107440622861	1.09841658024178	0.261043771808351	0.0168683932258729	1.17429480710059	0.251167092367111	-0.586320512486566	0.200743261540537	-1.40749795849151	-0.61184431028831	-0.221152563242424	-0.885345715173172	0.00306259370084239	-0.00917980783369488	-0.207954854365337	0.708151172065053
contig147664	0.20313182832811	0.495403925285877	0.72311484796708	0.0851657600786702	0.500863985286575	0.0765486724197209	0.618321566834752	-0.0534616926832727	0.502349513175738	0.389674126269738	-0.721528436049872	-0.497155650585184	-1.04114637025003	-0.661525408194325	-0.136565935328716	-0.338932119239593	-0.0940413186821591	0.0112695239011049	-0.0614868185342092
contig152978	0.277038423062486	1.69512652787138	0.822020068927847	1.05081917475213	1.08696270473222	0.890295516529994	0.671028488631191	-0.810424418187853	1.25892362850288	-1.47399675360538	0.725754103110461	-0.772669496192435	-0.0277405237158115	-0.599789967727577	-1.47399675360538	-1.47399675360538	-1.47399675360538	-0.326038872218274	-0.0453183436571454
contig151640	0.920277951198675	0.919818274584657	0.443739990015353	0.375651000173184	0.10103943288372	0.665035721796224	-0.482707142741533	0.406164308565791	-0.125006924658944	0.392976876333467	-0.0483529359285199	-0.730027077721353	-0.476642841921279	-0.730027077721353	-0.121217835045829	-0.730027077721353	-0.0912581333044034	-0.730027077721353	0.0405905689348499
contig146920	0.000493463552132756	0.571969994932892	0.858957369158151	0.194341744524941	1.29591692368625	0.154770859963969	0.0986277819264347	0.144508143345752	0.444563499174341	-0.229652648522797	-0.720222778968999	-0.720222778968999	-0.720222778968999	-0.397140989465266	-0.270265295340995	-0.117100909129002	-0.245137896020216	-0.720222778968999	0.376039074089405
contig171475_150987_110832	0.128244797097186	0.305012966597237	0.126344012842136	0.281292255396489	0.123488132580834	0.1749682795632	0.70781522477338	0.241455407545177	-0.10974447929028	-0.284578281116215	-0.000830473423504563	-0.35187311868799	-0.185632787586168	-0.31009079459947	-0.192733843961312	-0.47487707274281	-0.0688847130669733	-0.41690700410548	0.307531492184563
contig204494	1.73785797177398	1.41191335621481	1.29475928260174	1.21550118010105	-0.396878751790189	-0.104439400817395	0.114083167487191	-0.0609275907645044	-1.33048913547337	-0.670351654853167	-2.17928731671756	0.0536803638140877	0.573247209099612	-1.55448455146461	0.701985744711687	0.291379690907326	-0.197069470401978	-1.6990221946631	0.798542100234394
contig5372	-0.026162336146863	-0.403615070130336	1.86281050548963	-0.886696423799446	0.851833394452825	1.8189122518599	1.17914226578487	1.33174423731752	-1.29878279080985	-0.172729287803458	-0.649217313386211	-2.34829814754756	0.0727639508098679	-1.46986868781654	-0.218154785391856	-0.0950777361319552	-0.42728194734929	-0.277859360630777	1.15653728122955
contig151290	-2.32673027984612	-1.09775771008596	0.484946248161578	0.794450938601882	-0.101146851089266	1.06641130464651	2.59475365758761	1.99865613481365	1.44060670915084	-0.729795137458888	-0.998468251236707	-1.79366535797648	0.854213199840657	-1.65588994396456	-1.80970660778154	-1.16516502344909	2.47691007704455	-1.43065222444906	1.39802911749039
contig117054	-1.8649899110691	0.218791268812801	0.161115320898369	0.306482088956839	1.15152459491518	0.355130006259701	2.00885398688454	0.884901503536229	2.29221877030804	-0.413927806666972	1.34002553476075	-1.81686634520231	-1.05483121338127	1.1295974320092	-0.88803319671311	-1.16221660069188	-0.971135985264139	-1.44415970069019	-0.232479747662678
contig209596	0.547533095922693	-0.278064812809725	0.691238389967358	0.650467721713474	1.60426545473782	2.222878600189	3.70573983621568	2.29465331898812	-3.42129494758662	2.56454698941672	-3.42129494758662	-3.42129494758662	-1.20065543470976	0.646171681850015	-0.672619043792678	0.649609536546958	-3.42129494758662	-0.595712817553701	0.855127273664502
contig148790	0.0570651263546539	0.423370340617663	-0.357037682226845	0.0105072125731558	0.959398229024741	0.37843211601388	-0.169228370964537	0.402916599976068	0.460603246816638	0.0153274477317784	0.0439154711447233	-0.163769813408863	-0.416814118826989	-0.568672935553994	-0.179106123791269	-0.568672935553994	0.419739090170794	-0.364532218773769	-0.383440681323833
contig204763	1.2426266929691	-0.927310462448019	-1.16353340060297	0.968048615191758	-2.14573398158152	-0.471852046956402	-1.11756664876556	-2.83730823606071	-0.216917353842237	0.758507035613048	1.70876712322733	1.24105798426729	0.958194183166802	-0.466755586248954	2.10349240673659	0.383284576138455	-0.32160502824956	0.765172646086342	-0.46056851864079
contig105501	-0.70440122019536	-0.503507393993087	-0.240710457777921	-1.47678011059456	-1.3788749723376	-0.821638707123947	-1.95627228508645	-0.620859620134895	-1.88950881125247	-0.9580537568595	0.237281238485589	2.67366397421783	2.38469407428791	-1.02183302430637	2.61396255071057	-0.247723078303889	1.31992924024566	1.0255449534909	1.5650874065276
contig217434_174486_119647	-0.339113883239007	-0.116207590110523	0.392806057377335	0.235014811570878	0.384841346834587	0.353277693190697	0.230173548501379	0.174139513587051	0.747007999287641	0.196649514361843	-0.429427753112533	-0.164267046170351	-0.605750525752996	-0.215082840193329	-0.31296877652515	-0.605750525752996	0.0831012181128841	-0.179217387636323	0.170774625668916
contig151021	-0.655807026476166	2.1012501551063	0.250743671606716	0.444493123843085	1.43539938177398	0.489553577624569	0.607864471459342	0.945839098393256	-0.348224028877231	0.0209101230644899	-1.83468098464596	-0.586753471202376	-1.43086792302937	-1.83468098464596	0.355617806980633	-1.83468098464596	1.08903869410343	-0.914768895968654	1.69975419553588
contig97160	0.914133931282179	-0.204204358053901	2.10194765387478	-0.72067831513871	1.67936240547738	0.904917364326211	0.285963502107579	-0.956766807271126	-1.32189940072366	0.613937472960369	-1.32189940072366	-1.32189940072366	-0.781872131466149	-1.32189940072366	-0.626796415083177	0.867767045926394	0.783443439562567	-0.379291064611992	0.805733879002218
contig146606	0.529886033564761	1.51751854534422	0.648858374580711	0.516495305493205	0.754305322326661	-0.300027998426781	-0.139346473362618	0.46165377435705	0.444540478526975	-0.271974002472188	-1.24693527886845	-1.27500806256182	-0.339713751949637	-1.28822989323011	-0.149055401483323	0.549741928481261	-0.399159035366984	-0.937973075284251	0.924423210331315
contig17520	-0.741769793833894	-0.431531955689175	-0.664506102477072	-1.58957959254332	-0.832012874478525	-0.0275935815284791	-0.769425466055986	-0.769054627339679	-0.706394384609117	1.60027828436656	1.08445534174253	0.616476770860163	0.0991117414900859	0.14893806088217	-0.0519404768593805	1.06403981853827	1.03135206705645	1.5103317826403	-0.571175012161899
contig149249	0.367501975516876	0.816206017492618	1.63130270235183	0.437631209130845	1.64215501628255	1.55334009175255	0.139060509507623	1.29982646499337	0.803938488310405	0.517520322054379	-0.164131022798154	-1.4952297035771	-1.34165931498509	-0.799623139171953	-1.17581282784579	-1.95989797058055	-0.320202737180964	-1.18674557356649	-0.765180507686946
contig169471	-0.608084652437961	1.31212331065817	1.11333698140503	0.766280100927297	1.20283415031829	0.333694400437606	1.1401202153871	1.09520120645408	0.843574271332387	-0.280826291518484	-0.0668435291461225	-1.73212858297969	-1.25463495138195	-1.91821807334477	-1.32934534589829	-0.662499309514815	-0.801345083360848	-0.3236765958116	1.17043777847458
contig151374	0.543159624526687	1.08386907369693	-0.238894777847745	0.642938360169136	0.888749433497805	0.749413707446139	0.130493124746387	1.03963160482587	0.772406539796881	0.748811580959565	0.151146022964357	-1.24308083893435	-1.30299797270519	-0.991470208470919	-1.57794259424971	-0.664721073037444	-0.0990046612609321	-0.802665855405558	0.170158909282097
contig179895	-1.01082676103902	2.31319770678811	-1.53201772407745	-2.51157542388039	-0.323066485621345	-0.219438550640738	-1.96042944584857	-1.04041232197808	2.38554515597883	-0.848297177270895	3.68027982018946	-1.60065119078611	1.78270991593784	0.0396747085781382	-0.525184227960123	0.476355591318736	1.0242959025076	0.353791223491718	-0.4839507156877
contig209028_13187	0.113592168739118	-0.528206349548033	-0.98632284150851	0.0253348692310524	-0.774735258007071	-1.22078961675023	-1.62750263659478	-1.28940736239937	0.853995519367579	0.753433716044754	1.80389526138603	1.5363447296917	1.29653883334489	0.988845507599557	-1.50816080472666	0.101984242837617	1.04827673946776	0.360892633801385	-0.948009351976782
contig137925	-0.123101773004465	1.25994900986443	1.98887403898943	1.55998130057456	0.398526157359244	0.934336363505032	0.105770798652965	-0.138336286699625	1.32359928693284	0.109215014053982	-0.573594810065319	-1.63709775237148	-1.63709775237148	-0.470382307405055	-0.703525114110453	-1.63709775237148	-0.104531429103965	-1.63709775237148	0.981610759942311
contig16118	-0.190210063017633	0.856886239263946	1.49781795058479	0.951124148344746	0.538292043188446	0.596362779419616	0.544156665251665	-1.02046538718532	1.73142675121899	-1.02046538718532	-0.0733603356174417	-1.02046538718532	-1.02046538718532	-1.02046538718532	-1.02046538718532	-1.02046538718532	0.761943177742057	-1.02046538718532	0.949283741103343
contig176583	0.73891807220631	0.281395242484421	0.678214133417934	0.907392983024089	0.187296066081092	1.33834287282987	2.21395201059268	0.712780555648108	-0.760665788828101	0.712970296562551	-0.672273395963235	-0.175000904918345	1.28930603373343	-0.581985480499785	0.622741885905489	-2.21378823542391	-2.21378823542391	-0.85201987600476	-2.21378823542391
contig99861	-0.340215636507285	-0.356843358660909	0.0796520029665935	-0.604018096172525	0.655154174438684	1.70051503535456	-0.22730220285964	-1.56925715765912	-0.308980373004311	0.738124986529217	0.998832244755594	-4.54286843317859	-1.43434397640042	0.663110485596761	-2.57643796587229	2.48130716437291	2.29075539706957	0.901036538907585	1.45177917032362
contig195749	-1.68102020365989	-1.68102020365989	-1.68102020365989	-1.68102020365989	-1.68102020365989	1.3195207055663	-1.68102020365989	-1.68102020365989	-1.68102020365989	-1.68102020365989	-1.68102020365989	3.91033009383998	2.58920970357811	-1.68102020365989	2.50198983310236	-1.68102020365989	3.96214332624354	3.29364676399712	2.59540201759123
contig151874	0.761797249306691	0.863295002785801	1.3090776267322	1.11296128515335	0.902013314800622	-0.0271135110785568	1.13986208930265	-0.0789174825807042	0.436027088124934	0.593711775943266	-0.218428208679715	-1.70647603357939	-0.228693621571392	-2.03646068333781	-1.46308615689186	-0.406987486550861	-0.413998815955079	-0.744267909435918	0.20568447751177
contig219201	-1.18909209169021	0.693746564077043	-1.18909209169021	-1.18909209169021	-1.18909209169021	-1.18909209169021	-1.18909209169021	1.23394816167131	-1.18909209169021	-1.18909209169021	-1.18909209169021	2.0346393534479	1.30915877583762	0.335974500388003	2.01942516811534	1.93076205292303	0.0912703982835708	2.24199594215827	-1.18909209169021
contig153537	-0.737077725218116	0.374219546253488	1.03947661733673	-0.207238355700627	-0.955176474014565	-3.17643490369237	-1.68125142578404	-2.10467223439228	-0.522228525748081	2.93148307553904	1.14057967032907	1.66422973950891	0.713817211464696	-0.165655064939131	-1.73495142410973	0.793314224596287	1.72674801442035	1.84397839885181	-0.943160364701439
contig118686	0.748381315657672	-1.51882663442854	-0.224392369054977	-1.25058189303584	-0.941068712975861	-0.198578917377818	-1.62609102812805	-0.959123674975316	-1.14970264147109	0.448175381718207	1.59427879561008	1.33626377599981	0.18382846868189	0.963468184257608	0.833618361984841	0.832818235306724	0.651098367013773	0.341804843737264	-0.0653698585203841
contig156212	-4.92222325688888	0.116432402813823	-1.84823169231729	-1.00192995667787	-0.773370479065168	0.648816393987822	-0.0673798016200884	0.724947321392523	-4.92222325688888	0.902697308183096	0.0835809163026031	0.632856641437777	1.32970408375006	1.6184240197016	1.44469340010309	0.465966280267205	1.89724056439449	1.98484766432964	1.68515144679446
contig112741	0.0597019994813701	1.20270289448782	1.27941240315253	-0.920113578608512	2.48818256367756	2.09837001047296	0.429925328447141	1.94076261284736	1.29296208422122	1.57604968709201	0.884341853348814	0.124726047859616	-1.50984340155418	-0.440436070682821	-5.14059832078942	-0.445662426554309	-0.774206159388813	-5.14059832078942	0.994320793279075
contig180374	-0.54376160317198	-0.377752910278369	-0.336299881147197	-0.719305924219995	-3.21214011208077	-1.78245583683753	0.180282459565851	1.16909381156897	-0.51164377436624	-0.585879788625963	-0.636037588279845	2.17679092759907	1.06491476406795	0.281380443094152	-0.788342440512274	1.72494240411678	0.342135484782716	1.57825160884882	0.975827955875848
contig106504	-3.96597336973641	0.716262809946145	0.206994110859674	-1.58996088200667	0.0533727190683986	0.583202908931682	-3.96597336973641	0.256367525857037	-0.260216587686616	3.09364148656081	1.53985405969463	1.78934153430868	0.501958176289873	1.08909210282867	1.61558878234333	-3.96597336973641	1.55363143437077	0.724443725796052	0.0243462020467708
contig209602	0.312892933860995	1.3954817359146	0.929847453297815	0.156178107668285	0.900675105558878	-0.834413764919299	-0.427332989468798	1.37908905506462	0.614487186225829	-0.240820959054703	-0.834413764919299	-0.834413764919299	-0.441546848688499	-0.834413764919299	-0.317390092854718	-0.834413764919299	-0.293394611785739	-0.323451845641919	0.527354594499855
contig145139_68990	-0.288387808714316	0.492007587320854	0.582779655523951	0.188776748272098	0.408971904942482	0.425512175533948	0.523080571753587	0.78107104830259	0.273761103233899	-0.383545041754657	-0.403555002486151	-0.740165854808179	-0.496127190322965	-0.62175573326595	-0.501508379108946	0.140535216819477	0.201417458966499	-0.264403834959897	-0.318464625248324
contig115956	-4.90530922265441	-0.52825490229083	-0.0676686758110137	-1.07749019803709	0.679352685287059	1.92968002995114	1.55259692341723	1.31246434117049	-1.54733502761019	1.3983802128203	0.727104418483136	1.28637185808903	1.89900252752663	-0.566100560096368	-0.053110580120844	-4.90530922265441	0.362750824143649	1.46952161119726	1.03335295718922
contig152884	-0.013298035891455	-0.0144813724282287	-0.338722973657384	-0.534627888775566	-0.705918595183624	-0.654604957004623	-0.859748474131127	-1.28012254022095	-1.04268710506172	-0.949084303605898	0.702288945128259	1.41705888372785	0.889426323051141	0.535188863893383	1.54657572730063	-0.0315716452689241	0.813075808647469	0.267223539892394	0.254029799588378
contig146946	1.77205723468642	1.03633302454136	0.195926661846773	0.719874967838937	-0.574504364872726	-0.775233140965556	-1.73938497292098	-0.49026531366581	-1.30488773464992	1.13478369530167	-2.35102951629464	0.712128242365684	-2.35102951629464	0.520025558791992	-0.163578462267312	2.37028845317513	0.380588206545984	1.182035405575	-0.274128428737374
contig111429	-1.59980900464798	-1.59980900464798	-1.59980900464798	-1.59980900464798	-1.59980900464798	-1.59980900464798	-1.59980900464798	-1.59980900464798	-1.59980900464798	2.39576596249393	3.50121067903322	2.51788603802177	-1.59980900464798	4.4544751310724	4.40419792138231	-1.59980900464798	-1.59980900464798	3.52398132842012	-1.59980900464798
contig190552	-0.639266474403546	-0.918055746675194	-0.428431603942408	-0.783110611226768	0.158379453567658	0.355077889197742	0.0794497698769234	-1.17781271596742	0.38960300170026	1.75030155540205	1.90079881967348	0.939886865921351	-0.734318544303873	-0.207315034273488	-1.91134451452337	-0.403690686157268	0.608371275886555	0.24374298400224	0.777734316245068
contig173621	0.233494635569316	-1.47857143439127	0.985577036158742	0.835853462209422	-0.56201219054472	1.9497223596473	1.87847345396412	1.79731154033847	0.441974486553686	1.20044212471291	-1.82262578192144	-0.956637292130475	-1.0628844527979	0.426793893599585	-1.96243999493921	-1.04007915344634	-1.34703318593874	0.204170230370499	0.278470262986054
contig119661	-0.316911097474647	-1.55425127857978	-0.840256207063214	-0.484390721337864	-1.61816915032541	-1.5606931993499	-0.935599658551919	-2.85817811506048	0.0770930328307085	-2.85817811506048	-0.1615165421419	1.86100532542131	1.30322590132064	0.320377191525276	2.54235981452325	1.57404639926636	2.25876879268611	2.16627454980502	1.0849930775669
contig106924_9647	1.15161327466058	-0.715964023850709	-1.51431548316966	0.64874279878439	-1.35073287082972	-0.55843438934155	-1.85738938692857	-0.763326011473184	-1.1794105859456	-0.187580549763211	-0.442165697413821	1.28875507628515	1.85082121322519	-0.228416507366692	1.55356917734852	1.30223713171382	-0.516372069463594	0.951348089179156	0.567020814349505
contig147889	-0.956405350607523	-0.139903569294132	-0.295207264059281	-0.570329756741411	0.896462479511479	0.239694977463328	2.63767854008218	1.50417571221758	1.8649147629046	-0.0133118663850471	-0.286243849897124	-0.409375614449317	-1.70948859421295	0.811731238484106	0.69069822430202	0.765323787126404	-0.890302770856202	-2.5710507180476	-1.56906036754111
contig187187	-1.54765079218424	-1.45470654090849	3.39550803233006	-2.18006580951964	-0.261631416210884	-0.119134672209502	2.48112558423594	2.8029097765706	-1.65393378967482	-1.6730215438455	-2.17054004126709	-2.47885611268679	-1.26875227455524	1.11364443442483	2.9913122798229	0.741675657037874	0.741735715528854	-1.68588847453782	2.22626998764896
contig151320	-0.341331086669777	0.885423162081936	0.655681019153611	0.181308914533362	0.772477050071858	0.965262855409909	1.28281071335325	0.883964894705875	1.33199693823513	0.317177096772398	-0.591171054308663	-1.85684438687189	-0.548353735002686	-0.493036407445863	-0.836782612538916	-0.636792507873129	-0.359968915673382	-1.3210076944994	-0.290814243433624
contig56109	0.501336156349959	0.328622084161134	0.333871435158953	0.58931730011742	0.765838602635755	0.371793918302707	0.746286646455819	0.303869356169486	0.131713497562559	-0.975304752319561	-0.0523457880833891	-0.132124862062387	-0.628206081697293	-0.975304752319561	-0.505418776045097	0.0930221091149446	0.624965001189444	-0.975304752319561	-0.546626342371331
contig93869	-1.12890497198856	-1.12890497198856	-1.12890497198856	-1.12890497198856	0.83937013825015	-1.12890497198856	0.17268267461463	-1.12890497198856	-1.12890497198856	-1.12890497198856	1.49636551738614	0.333670916053648	2.00301370687401	2.40640151362387	-1.12890497198856	1.922293090883	-1.12890497198856	1.85459032242595	0.260661839774169
