ContigID,signif
contig140802,0
contig147255,0
contig98392,0
contig180684,0
contig211169,0
contig115346_80814,0
contig211076,0
contig73194,0
contig76543,0
contig105844_119721,0
contig171837,0
contig210955,0
contig159158_17944,0
contig151082,0
contig196699,0
contig16482,0
contig155091,0
contig96969,0
contig205727,0
contig152435,0
contig208019,0
contig71546_112778,0
contig19161,0
contig212980,0
contig210522,0
contig149751,0
contig147608,0
contig147459,0
contig211431,0
contig18444_81315_137549,0
contig76905,0
contig118488,0
contig19672,0
contig82821,0
contig155603,0
contig149104,0
contig179896,0
contig185859,0
contig146808_219258_167417_179699,0
contig600137,0
contig152211,0
contig97692,0
contig116375_162830,0
contig110138,0
contig94563,0
contig104947,0
contig130538_113536,0
contig172159,0
contig205180,0
contig213267,0
contig181664,0
contig150264,0
contig147027,0
contig72273,0
contig207075,0
contig56314,0
contig103182,0
contig105523,0
contig145109,0
contig113747,0
contig210823,0
contig185509,0
contig147664,0
contig179360,0
contig203460,0
contig151640,0
contig147903,0
contig20940,0
contig199820,0
contig92846_33634,0
contig82675,0
contig116270,0
contig139356,0
contig77741,0
contig110514,0
contig207041_213942,0
contig180731,0
contig126513,0
contig171450,0
contig211718,0
contig102770,0
contig98531,0
contig212352,0
contig194803_151573_113735,0
contig210266,0
contig191607_66444_202286,0
contig212184,0
contig176777,0
contig80779,0
contig203813,0
contig94495_120206,0
contig50527,0
contig176722,0
contig204872_205161,0
contig146381,0
contig98017,0
contig109233,0
contig156228,0
contig82409,0
contig175715,0
contig182611,0
contig149249,0
contig96916_11294,0
contig216158_179115,0
contig151415,0
contig152069,0
contig76657,0
contig178069,0
contig180298,0
contig117234,0
contig179858,0
contig70312,0
contig185349,0
contig147078,0
contig139457,0
contig180201,0
contig113249,0
contig182404,0
contig153862,0
contig209794,0
contig152412_24166_48320,0
contig114769,0
contig171776,0
contig178930,0
contig149878,0
contig11783,0
contig152850,0
contig19601,0
contig98076,0
contig147412,0
contig215136_126549_84767,0
contig146582,0
contig216826,0
contig83223_205721_1555,0
contig167657,0
contig174333,0
contig106504,0
contig182969,0
contig140423,0
contig185040,0
contig109129,0
contig150762,0
contig148091_131987,0
contig203530,0
contig161092,0
contig179300,0
contig106003_146038,0
contig7120,0
contig173621,0
contig217539,0
contig205855,0
contig187133,0
contig209840_179492,0
contig210165,0
contig187187,0
contig72060,0
contig155486,0
contig148924_217550,0
contig180921,0
contig149835,0
contig51215,0
contig210426,0
contig153021,0
contig114325,0
contig111364,0
contig138327,0
contig196527,0
contig600210,0
contig211612,0
contig60399,0
contig70251,0
contig152865,0
contig131758,0
contig205002,0
contig60217_105168,0
contig97559,0
contig210072,0
contig173533,0
contig203586,0
contig73366,0
contig131334,0
contig179989,0
contig145162,0
contig111318,0
contig155634_180819,0
contig208493_114995,0
contig151910,0
contig194281,0
contig133256,0
contig76686_139736,0
contig99910,0
contig140027,0
contig124564,0
contig180517,0
contig75776,0
contig182450,0
contig145363,0
contig18084,0
contig175984,0
contig112413,0
contig148435,0
contig97121,0
contig180250_148936,0
contig212180,0
contig147089,0
contig178634,0
contig107640,0
contig139733,0
contig76327_211015,0
contig154825,0
contig116006,0
contig203640,0
contig112913,0
contig73303,0
contig97366,0
contig218467,0
contig113386,0
contig132264,0
contig91791,0
contig116475,0
contig175814,0
contig175560,0
contig177393_189176,0
contig189344,0
contig209327_175924_181132,0
contig176946,0
contig148540,0
contig185774,0
contig212603,0
contig176612_171452,0
contig186997_189048,0
contig213260,0
contig157104,0
contig145202,0
contig57570,0
contig208047,0
contig118597,0
contig179725,0
contig74207,0
contig115250,0
contig105311,0
contig109256,0
contig133266,0
contig113930,0
contig116671_148739,0
contig151254_131525,0
contig151171_97617,0
contig146760,0
contig150337,0
contig128345,0
contig130959,0
contig176644,0
contig165561,0
contig178246,0
contig11654_10727_111639,0
contig113966,0
contig131927,0
contig147172_174704,0
contig77425,0
contig106144,0
contig25087,0
contig195345_77312,0
contig159008,0
contig99478,0
contig21812_117367,0
contig75205_159073_81506,0
contig147573,0
contig148969,0
contig18542,0
contig186567,0
contig209175,0
contig213478,0
contig147566,0
contig137444,0
contig176153,0
contig160696,0
contig139660_180065_107851,0
contig75672_104621_181988,0
contig69086,0
contig12390,0
contig215962,0
contig111570,0
contig58614,0
contig76889,0
contig205177,0
contig152978,0
contig184229,0
contig94465,0
contig99970,0
contig145407,0
contig142393,0
contig76058,0
contig193917,0
contig117054,0
contig138248,0
contig219198,0
contig180986,0
contig132818,0
contig112759,0
contig71741_116489,0
contig149271,0
contig140033,0
contig188932_80336,0
contig107448,0
contig136946,0
contig116894_115225,0
contig178210,0
contig181017,0
contig178964,0
contig98547,0
contig80807,0
contig105153,0
contig148794,0
contig156531,0
contig181696,0
contig69993,0
contig157193,0
contig59595,0
contig169471,0
contig175607,0
contig174442_69899,0
contig104718,0
contig210055,0
contig111540,0
contig146936,0
contig106668,0
contig209359,0
contig174330,0
contig5227,0
contig82210,0
contig147396,0
contig170842,0
contig211791,0
contig180102,0
contig77314_22219_70595_113940,0
contig130958_131067_131382,0
contig104447,0
contig211324_109725,0
contig148853,0
contig153537,0
contig193503_15348_5540_204313,0
contig118686,0
contig70641_96182,0
contig81953_107928,0
contig180374,0
contig153507,0
contig209602,0
contig104988,0
contig98509_159059,0
contig69333,0
contig145139_68990,0
contig22091,0
contig195442,0
contig169561,0
contig218412,0
contig116088,0
contig147760,0
contig147053,0
contig211007,0
contig76395,0
contig186267,0
contig75173,0
contig192121,0
contig196116_215641_153041,0
contig26765,0
contig69290_79583_138673,0
contig213283,0
contig174640,0
contig23875_82953,0
contig187393,0
contig108579,0
contig187849_93881_200091,0
contig182491,0
contig203868,0
contig212214,0
contig152751,0
contig181712,0
contig19889,0
contig192617,0
contig218358,0
contig190229,0
contig80146_204731,0
contig119917,0
contig4904,0
contig177272,0
contig186916_73128,0
contig205948_113946,0
contig145294_114125,0
contig170586_147753_174422,0
contig151461,0
contig100347_112826,0
contig159584_70230_186342_600040,0
contig116545,0
contig3426,0
contig218855_179760_116637,0
contig22004,0
contig149188,0
contig66659,0
contig157904,0
contig93661,0
contig99333,0
contig181025,0
contig210424,0
contig153480,0
contig97492,0
contig104572,0
contig171298,0
contig194502,0
contig209619,0
contig203716,0
contig184936,0
contig205272_213145,0
contig178107,0
contig152346,0
contig112310,0
contig104213,0
contig179954_210440_137587,0
contig171729,0
contig176504,0
contig13389,0
contig97780,0
contig158957,0
contig209586,0
contig108188,0
contig60299,0
contig80255_22068_55946,0
contig12738,0
contig138562,0
contig108424,0
contig208541,0
contig189987,0
contig150150,0
contig82050,0
contig218826,0
contig186979,0
contig208006,0
contig149644,0
contig199038,0
contig190963,0
contig205026,0
contig121640,0
contig81936,0
contig16129,0
contig130436_208121_204227,0
contig115888_82382,0
contig188524_70071,0
contig180591,0
contig109630,0
contig175645,0
contig98290_158902,0
contig204939,0
contig127535,0
contig120136,0
contig108822,0
contig65928,0
contig129537,0
contig56225,0
contig174806,0
contig196528,0
contig189138,0
contig148845,0
contig113260,0
contig116411,0
contig169952,0
contig217084_131650,0
contig204242,0
contig186111,0
contig186378,0
contig69413,0
contig189702,0
contig210447,0
contig151505,0
contig107510,0
contig114825,0
contig218881_171473_150963_112599,0
contig178472,0
contig194033_160066,0
contig150959,0
contig139134,0
contig153413,0
contig73509,0
contig78096,0
contig182382,0
contig176598,0
contig159943,0
contig170175,0
contig212784,0
contig187291,0
contig115936,0
contig80291,0
contig97045,0
contig165555,0
contig147101,0
contig152248,0
contig113611,0
contig147676,0
contig204144,0
contig180331_213910,0
contig68664,0
contig205123,0
contig58853,0
contig212552_93138_218541_209435_26508_201852_107923,0
contig114080,0
contig159995,0
contig118724,0
contig116060,0
contig115097_170729,0
contig127803,0
contig176326,0
contig600204,0
contig216182,0
contig114395,0
contig184477,0
contig116206,0
contig207933,0
contig115375,0
contig167551_66453,0
contig178465_186930,0
contig81660,0
contig219283,0
contig18379,0
contig125163_110779_114327_189920_147446_208200,0
contig177594,0
contig150474,0
contig147890,0
contig99852,0
contig219009,0
contig212962,0
contig8041_136,0
contig145685,0
contig176266,0
contig148914,0
contig148950,0
contig118190,0
contig210514,0
contig1206,0
contig148400,0
contig152353,0
contig146313,0
contig152325,0
contig152609,0
contig149499,0
contig114223,0
contig149092_130434_4116_116837,0
contig145005,0
contig96045,0
contig100227,0
contig176203_53415,0
contig195213,0
contig23754,0
contig150085,0
contig80638,0
contig220141,0
contig177142_191643_158331,0
contig10879,0
contig96577,0
contig119247,0
contig185173,0
contig152457,0
contig130891,0
contig118383,0
contig152243,0
contig139100,0
contig21312,0
contig210057_159075,0
contig209005_133231,0
contig90452,0
contig176421,0
contig210587,0
contig137945_82922,0
contig168770_108566_170592,0
contig156306,0
contig140118,0
contig68305,0
contig218635,0
contig150167,0
contig108838_117858,0
contig17150,0
contig81907,0
contig116978,0
contig54237,0
contig188788,0
contig175670,0
contig111401,0
contig96972,0
contig195167,0
contig117265,0
contig103143_217041,0
contig80564_174548,0
contig194305_107748,0
contig72246,0
contig70928_180462,0
contig74876,0
contig138666,0
contig3161,0
contig60029,0
contig216350,0
contig600186,0
contig600189,0
contig211710,0
contig149045,0
contig103989,0
contig71661_212471,0
contig57088,0
contig82818,0
contig152478,0
contig183256,0
contig152351,0
contig160048,0
contig82250,0
contig184972,0
contig600127,0
contig121288,0
contig105704_97697,0
contig156085,0
contig219397,0
contig169954_108476_69452,0
contig208117,0
contig160762,0
contig213444,0
contig155445_112257_118087_154396,0
contig81063_211165_213106,0
contig15290,0
contig208251,0
contig143914,0
contig203981,0
contig187267,0
contig192021,0
contig157255,0
contig116875_114572,0
contig170276,0
contig207078_200093_134091_133461_219640,0
contig177810_137851_97556_103929,0
contig165243,0
contig11015_204009,0
contig105327,0
contig171373_196470,0
contig210190,0
contig210003,0
contig20734,0
contig172057,0
contig69454,0
contig49164_115713,0
contig158229,0
contig170526,0
contig196009,0
contig179000,0
contig186269,0
contig104761,0
contig137753,0
contig81802_201949,0
contig18968_203212,0
contig151099,0
contig186249,0
contig55438,0
contig23948,0
contig179491_138956_205223,0
contig171091,0
contig78879,0
contig178075,0
contig117417_1775,0
contig47276,0
contig199580,0
contig114683,0
contig68897,0
contig169730,0
contig207878,0
contig209072,0
contig210163_216876,0
contig174581,0
contig153452_187372,0
contig215543_214932,0
contig156947,0
contig182734,0
contig57770,0
contig210485,0
contig69961,0
contig73154,0
contig151926,0
contig171980,0
contig196233,0
contig219345,0
contig600171_199683_78856,0
contig176554,0
contig210317,0
contig119128,0
contig209647,0
contig47191_158741_16992,0
contig116438,0
contig104982,0
contig178948,0
contig143795,0
contig103473,0
contig150686,0
contig13119,0
contig212188,0
contig203736,0
contig213765,0
contig179653,0
contig176652_176846,0
contig115694,0
contig179779,0
contig211365,0
contig76482,0
contig177238,0
contig107933,0
contig165726_179309,0
contig94164,0
contig202524,0
contig112493,0
contig169657,0
contig121322_74868,0
contig176491,0
contig147175,0
contig177094_115787,0
contig209643,0
contig112106,0
contig207339,0
contig103867,0
contig119904_185326_98564_209377_218866_171765,0
contig157530,0
contig65793,0
contig179977_193642,0
contig80273,0
contig182317,0
contig210208,0
contig99144,0
contig140668,0
contig205661,0
contig106168,0
contig145084,0
contig180086,0
contig217079,0
contig149989,0
contig160313_177213_51903,0
contig212777,0
contig18468_193093_112674_165636,0
contig173519,0
contig81546,0
contig117489,0
contig133006,0
contig2604,0
contig182871,0
contig175834,0
contig147500,0
contig78820,0
contig205249_180842,0
contig145305,0
contig147702,0
contig181974,0
contig180778,0
contig210694,0
contig185536,0
contig106792,0
contig150904_59369,0
contig153274_76724,0
contig182888,0
contig78007,0
contig189601,0
contig131362,0
contig73243,0
contig170536,0
contig76991,0
contig207861_185693,0
contig9516,0
contig147169,0
contig131686_106025,0
contig184942,0
contig52740,0
contig147015,0
contig150127,0
contig130916,0
contig119894,0
contig71142,0
contig109940,0
contig47920,0
contig171469,0
contig115925_158606_2585,0
contig77545,0
contig68683,0
contig71912,0
contig182482,0
contig109527,0
contig112681,0
contig111022,0
contig8514,0
contig209831,0
contig211008,0
contig116504,0
contig105593,0
contig212868,0
contig210191,0
contig212693_179075_148874,0
contig153577,0
contig99763,0
contig106294,0
contig16306,0
contig112215,0
contig10139,0
contig207142,0
contig177102_77726,0
contig186498,0
contig73848,0
contig590,0
contig81305,0
contig182777,0
contig157861,0
contig207865,0
contig100072,0
contig75408,0
contig98746,0
contig172279,0
contig181429,0
contig150269,0
contig171781_79628,0
contig111627,0
contig205154,0
contig116579,0
contig158867,0
contig8047,0
contig152877,0
contig5548,0
contig174996,0
contig12020,0
contig106554,0
contig200176,0
contig176550,0
contig151250,0
contig131030,0
contig205529,0
contig163920,0
contig14693,0
contig83018,0
contig208920,0
contig600147,0
contig147780,0
contig207963_174958,0
contig109753,0
contig107126,0
contig112559_9352,0
contig159261_111707,0
contig68525,0
contig154292,0
contig4625_210962,0
contig214005_213653,0
contig181724,0
contig152661,0
contig171463,0
contig24129,0
contig192444,0
contig14277_77447,0
contig16185,0
contig155834,0
contig212276,0
contig212816,0
contig186508,0
contig169117,0
contig14042,0
contig118247,0
contig181991,0
contig139315,0
contig99903,0
contig99043,0
contig127400_132930,0
contig109117,0
contig150272,0
contig109620,0
contig171945,0
contig117643,0
contig170182_10628_103961_179192,0
contig37303,0
contig139675,0
contig176392,0
contig212453,0
contig170511_130202_210563_157361,0
contig99124,0
contig82474,0
contig187281,0
contig112735,0
contig108277,0
contig73884,0
contig107345_135184_111900,0
contig209759,0
contig23416_178843,0
contig130296,0
contig177650,0
contig181327_177868,0
contig186796_182135,0
contig212910_205503,0
contig177649,0
contig149913,0
contig177746,0
contig113421,0
contig112375,0
contig600157,0
contig205804,0
contig73845,0
contig204282,0
contig195602,0
contig110121,0
contig68485,0
contig203860,0
contig154779,0
contig150786,0
contig53555_98938_80516,0
contig107545,0
contig204142,0
contig74396,0
contig209559,0
contig80399_114353,0
contig93156,0
contig180769,0
contig106655,0
contig192256,0
contig619,0
contig185813,0
contig104996,0
contig209864,0
contig78161_168162,0
contig21385,0
contig161012,0
contig98816_47835_57099,0
contig184892,0
contig153724,0
contig105695,0
contig133007,0
contig126805,0
contig178437,0
contig106545,0
contig119903,0
contig147146,0
contig209237,0
contig178817,0
contig150204,0
contig174945,0
contig600140,0
contig76797,0
contig178682,0
contig156461,0
contig151980,0
contig181735,0
contig24504_159669,0
contig157618,0
contig115978,0
contig141850_7158,0
contig48488_152234_208461_80367_135384_24092_79493,0
contig193655_212052,0
contig117089,0
contig107633,0
contig79613_159385,0
contig219265,0
contig4620,0
contig19773_107689_152258,0
contig183984,0
contig193343_128473,0
contig154108,0
contig145514,0
contig146709,0
contig103319,0
contig131904,0
contig196294,0
contig150252,0
contig186703,0
contig151648_106579,0
contig4705,0
contig189593,0
contig116364,0
contig115616,0
contig66657_153235,0
contig153030,0
contig105687_111709,0
contig136057,0
contig149293,0
contig156724,0
contig182928,0
contig180143,0
contig152833,0
contig138163,0
contig175615,0
contig151262,0
contig68179_169491_204145_210048,0
contig60280,0
contig130908,0
contig600244,0
contig116871,0
contig6042,0
contig137953,0
contig213071,0
contig137918,0
contig192028_203060_209155,0
contig186985_166776,0
contig156021,0
contig145451_20420_146335,0
contig218817,0
contig212259,0
contig119204,0
contig75861_210306,0
contig210236,0
contig93817,0
contig174933,0
contig147521,0
contig99513,0
contig204885,0
contig146857,0
contig218749,0
contig106390,0
contig148613_107845_216777_165704_208464,0
contig149655_76191_107673,0
contig169643,0
contig180330_76453,0
contig147060,0
contig109742,0
contig11593,0
contig184989,0
contig107745_150852,0
contig217658,0
contig210818,0
contig140475,0
contig218461,0
contig210152,0
contig176629,0
contig170475_204488,0
contig147336,0
contig96562,0
contig114410,0
contig151818,0
contig165389_151529_18522_181937_190499,0
contig160968,0
contig176712,0
contig82311_80948,0
contig192005,0
contig218275,0
contig170232,0
contig147419,0
contig146884_180060,0
contig137303,0
contig199663_110896_113455,0
contig70304,0
contig209747,0
contig211699,0
contig204052,0
contig171411,0
contig116440,0
contig209854,0
contig140843_152984,0
contig196374,0
contig11633,0
contig149037_109896_107711_119488,0
contig148479,0
contig74852,0
contig21592,0
contig156881_77951,0
contig105216,0
contig171300,0
contig182170,0
contig163417,0
contig158258_53389,0
contig194240,0
contig76000,0
contig175979,0
contig213492,0
contig106734,0
contig145212,0
contig152257,0
contig47370_74021_77931,0
contig209248,0
contig600220,0
contig167812_219222,0
contig203782,0
contig73909,0
contig210006,0
contig131467,0
contig170139,0
contig180205,0
contig140140,0
contig145408_123825_204703_151677_205090,0
contig149983,0
contig42132,0
contig47777,0
contig212400_25978,0
contig208084,0
contig152130,0
contig146977,0
contig82152,0
contig15913_169684,0
contig153239,0
contig163628,0
contig199845_217234,0
contig99694,0
contig111589,0
contig65751,0
contig131299,0
contig170341,0
contig202041_179123_107837_112217,0
contig150277,0
contig211389,0
contig74575,0
contig209383,0
contig109110,0
contig117283,0
contig177289,0
contig171512,0
contig82337,0
contig209465,0
contig111002,0
contig140449,0
contig165786,0
contig108033,0
contig209943,0
contig106790_99862_153506,0
contig219355,0
contig24946,0
contig75297,0
contig208043,0
contig99826_145307,0
contig158307,0
contig104035,0
contig110285,0
contig82062,0
contig99120,0
contig191650,0
contig139556_17786,0
contig56037,0
contig151112_150505_107037_225_21395_167788_104841_69467_52523,0
contig191430,0
contig112484,0
contig154393,0
contig109608,0
contig218253,0
contig165523,0
contig79286,0
contig212418,0
contig125495,0
contig148964,0
contig146658,0
contig181920_72638,0
contig191792_110812_157050,0
contig109768,0
contig59953_78635_110629,0
contig152262,0
contig116361_207898,0
contig116132_118541_113957_194367_203121,0
contig213392,0
contig131031,0
contig148039,0
contig13624,0
contig81523,0
contig146560,0
contig107054,0
contig210250,0
contig59060,0
contig21534_18230_60132_170392_118690_141460_99833_108651_71134_138347,0
contig113076,0
contig111713,0
contig177413,0
contig108763,0
contig147807,0
contig152446,0
contig99985,0
contig212073,0
contig107815,0
contig192038,0
contig177202,0
contig116582_130465_132724_115037_169229,0
contig73296,0
contig106364,0
contig178619,0
contig82476_108709,0
contig15824,0
contig182026,0
contig168891_22858_82951,0
contig68097,0
contig178306,0
contig115974_600051,0
contig110157_110580,0
contig159872,0
contig147143_150210_209120,0
contig119465_184800_82696,0
contig152828,0
contig210327,0
contig76456,0
contig208060,0
contig178361,0
contig190820,0
contig169296,0
contig211360_55358_26056,0
contig613,0
contig107681,0
contig26700_26131,0
contig151046,0
contig98377,0
contig119705_177253,0
contig154186,0
contig193095_179008_210194,0
contig129834,0
contig177392,0
contig150157,0
contig179576,0
contig74175,0
contig186382,0
contig210492,0
contig81800,0
contig81366,0
contig600042,0
contig65567,0
contig111531,0
contig151372_93739,0
contig154403,0
contig74519,0
contig203651_209700,0
contig72119,0
contig204556,0
contig213713,0
contig76885,0
contig103090,0
contig82907,0
contig183047,0
contig160431,0
contig100222,0
contig111306,0
contig216502,0
contig48502,0
contig212615,0
contig216074,0
contig195649,0
contig171860,0
contig152241,0
contig82876,0
contig111720,0
contig175696,0
contig205558,0
contig177022,0
contig137194,0
contig66868,0
contig112619,0
contig150775,0
contig116280,0
contig135263,0
contig109066,0
contig204003_190053_213020_110782,0
contig100021_110093_105915,0
contig132674_132392,0
contig158959,0
contig150544,0
contig174956,0
contig16189,0
contig203152,0
contig113531_48719_93676,0
contig99166,0
contig178576,0
contig151772,0
contig210128,0
contig13661_22688,0
contig193231,0
contig156088,0
contig145535,0
contig104902,0
contig205445_190193,0
contig211091,0
contig26117,0
contig115770,0
contig110645_118136,0
contig186064,0
contig197910,0
contig176476,0
contig105162,0
contig184679,0
contig195354,0
contig10062,0
contig23908_16493,0
contig148839,0
contig83268,0
contig70823,0
contig118397,0
contig147797,0
contig192011_22428,0
contig20560_75497_77159_157449_153078_2686_1982_70929_195032_146807_138143,0
contig18388,0
contig120201,0
contig190135,0
contig186278,0
contig15170,0
contig130375,0
contig186310,0
contig146959,0
contig114255,0
contig102837,0
contig175674,0
contig217197,0
contig117786,0
contig9284,0
contig196589,0
contig192634,0
contig116802_21164,0
contig64596,0
contig15497,0
contig196257_59925,0
contig205913,0
contig82517,0
contig203894,0
contig138410,0
contig106043,0
contig75811,0
contig98986,0
contig218800,0
contig93897,0
contig178359,0
contig52831,0
contig210476,0
contig70196,0
contig118937_205755,0
contig200499_172037_95104,0
contig78358,0
contig160102_600219,0
contig211920_116340,0
contig149310,0
contig117895,0
contig176341,0
contig139667,0
contig106253,0
contig25202,0
contig4821,0
contig68966,0
contig151612,0
contig148857,0
contig117777,0
contig171698,0
contig130617_205539,0
contig117552,0
contig72909,0
contig160024,0
contig147282,0
contig180072,0
contig71479_151748,0
contig8644,0
contig18008,0
contig128293,0
contig70818_96638,0
contig105538,0
contig146446,0
contig181922,0
contig155596,0
contig178166,0
contig218473,0
contig178905,0
contig189725,0
contig169301,0
contig157103,0
contig81810,0
contig212204,0
contig109714_14178,0
contig106422,0
contig178322,0
contig107632_139787,0
contig169108_116554,0
contig179400,0
contig105708,0
contig78411,0
contig180388_147944_169768,0
contig2238,0
contig116696,0
contig75353,0
contig111529_105910,0
contig150110,0
contig192104,0
contig147971,0
contig171605,0
contig174350,0
contig182524,0
contig68550,0
contig600071,0
contig137462_70693,0
contig600180,0
contig143461,0
contig150517,0
contig75033,0
contig149370,0
contig143021_211541,0
contig75238_155841,0
contig119813,0
contig112350,0
contig153382,0
contig104332_193565_153572,0
contig213772,0
contig77945,0
contig133941,0
contig151678,0
contig180204,0
contig212512_14210_75280_79818_144693,0
contig205024,0
contig99611_146378,0
contig151019,0
contig185920,0
contig169412,0
contig138474_96252_74968,0
contig7028,0
contig160266,0
contig89355,0
contig112210,0
contig26479,0
contig74070,0
contig112704,0
contig189901,0
contig205258,0
contig178052,0
contig80575_600049_205604,0
contig178192,0
contig209037,0
contig79881,0
contig179808,0
contig177384,0
contig169455,0
contig106909,0
contig152802,0
contig152872,0
contig204436,0
contig72717_210113,0
contig153617,0
contig82468,0
contig205225_169604_210274,0
contig151507,0
contig20797_113859,0
contig94041,0
contig155141,0
contig4235,0
contig147814,0
contig79228_113063_112256_76023_115573,0
contig94222,0
contig90077_106627,0
contig73755,0
contig151814,0
contig207355,0
contig117784_174974_153954,0
contig79011_210419_155601,0
contig194327_132126_53385_58949_185146,0
contig149467_189648,0
contig80844_153705,0
contig164546_157828,0
contig178221,0
contig159931,0
contig954,0
contig203725,0
contig205261,0
contig180045,0
contig145773,0
contig25803,0
contig180412,0
contig207099,0
contig60060,0
contig134365,0
contig151956,0
contig148652,0
contig108721,0
contig209433,0
contig150345,0
contig126205,0
contig150162_146370_213312,0
contig110825,0
contig111727_127100,0
contig179431_109249,0
contig186725,0
contig139022,0
contig151755,0
contig10624,0
contig115584,0
contig164572,0
contig71481,0
contig114429,0
contig160547,0
contig146707_149541,0
contig160810_212431_151160_156233,0
contig159082,0
contig137590,0
contig73226,0
contig211526_160551_158949,0
contig75765_189385,0
contig137654_211729,0
contig118486,0
contig209681,0
contig129999_111248,0
contig70839,0
contig160790,0
contig180966,0
contig106919,0
contig150502,0
contig99318,0
contig115799,0
contig175603,0
contig78253_202552_149106_66408_189310,0
contig169880,0
contig113847_26726_218706_600004,0
contig169360,0
contig116798,0
contig147662,0
contig68773,0
contig118423_211153,0
contig189108,0
contig153580,0
contig161155,0
contig19166,0
contig150718,0
contig72785_81416,0
contig149240,0
contig215531_219495,0
contig80816,0
contig91758,0
contig177066,0
contig170066,0
contig108387,0
contig213107,0
contig12306,0
contig215464,0
contig103918,0
contig81044,0
contig77180,0
contig77233,0
contig212903,0
contig176856,0
contig108643,0
contig209344,0
contig175794,0
contig6723,0
contig175872,0
contig600195,0
contig99552_152157,0
contig147619,0
contig150956_69338,0
contig80628_147360_174537,0
contig185245,0
contig19558,0
contig75248,0
contig152745_111186,0
contig203863_210427_151893_150926,0
contig148607_176183,0
contig17516,0
contig204774,0
contig25101,0
contig118629,0
contig6896_181763,0
contig148467,0
contig82653,0
contig105884,0
contig171303,0
contig148456,0
contig195010_205830,0
contig73385,0
contig132321_195060,0
contig6299_18732,0
contig65606_193634,0
contig2807,0
contig77020,0
contig196657,0
contig68969,0
contig205389,0
contig111946_93766,0
contig204434,0
contig179994,0
contig152588,0
contig147208,0
contig186233,0
contig153225,0
contig22820_10374,0
contig160944,0
contig8658_75300_59888_181471,0
contig146349,0
contig81543,0
contig81970,0
contig204191,0
contig68113,0
contig148878,0
contig105211_132295,0
contig211154,0
contig92020,0
contig82742,0
contig57912,0
contig214711_185609,0
contig204795,0
contig119827,0
contig165290,0
contig153333,0
contig73678,0
contig205657,0
contig108075,0
contig185035_132504,0
contig148069_189459,0
contig160278,0
contig213929,0
contig158907_213880,0
contig216787,0
contig151697,0
contig125958,0
contig170274,0
contig190695,0
contig113401,0
contig74022_148695_179898,0
contig171792,0
contig99483,0
contig215165,0
contig171252,0
contig165587_139555,0
contig109115_138935,0
contig156120,0
contig118467,0
contig18822_114809,0
contig141543,0
contig120325_106317,0
contig108307,0
contig92695_174761,0
contig17672,0
contig105083,0
contig165730,0
contig171815,0
contig146434,0
contig216533,0
contig185587,0
contig108426,0
contig213087_77590,0
contig145268,0
contig139978,0
contig156743,0
contig131753,0
contig187340,0
contig131037,0
contig116883_138790,0
contig73634,0
contig24335,0
contig93858,0
contig157961,0
contig180325,0
contig140343,0
contig48404_109047,0
contig145149,0
contig212767,0
contig151152,0
contig159516,0
contig57740,0
contig56587,0
contig152134,0
contig209807,0
contig160966,0
contig68406,0
contig97919,0
contig148816_186552,0
contig104258_202427,0
contig180502_73522,0
contig152017_83349_131004,0
contig180247,0
contig179382,0
contig207824,0
contig77468,0
contig154233,0
contig113071,0
contig170104,0
contig150999,0
contig116804,0
contig178806,0
contig210614,0
contig153951_178943,0
contig97431_93653_147002,0
contig115326,0
contig69193_107321_81485,0
contig98643,0
contig25409_16070,0
contig119995,0
contig26355_137761,0
contig114196,0
contig49218,0
contig117577,0
contig99183,0
contig204843,0
contig105167,0
contig212374,0
contig114729,0
contig96706,0
contig204738_13619_189431_213009,0
contig210041,0
contig81220,0
contig174824,0
contig146909,0
contig193600,0
contig139372,0
contig217143,0
contig110441_212711,0
contig110760,0
contig92718,0
contig110980,0
contig118401,0
contig217000,0
contig154704,0
contig189123_154028,0
contig106501,0
contig182438,0
contig111232,0
contig211925,0
contig210808,0
contig195187,0
contig92959_112997,0
contig108144,0
contig78715,0
contig149682_207832,0
contig108313,0
contig219843,0
contig80980,0
contig165920,0
contig185574,0
contig11796_116779,0
contig112027,0
contig158539,0
contig151127_205457,0
contig208487,0
contig169766,0
contig146326,0
contig160357,0
contig74445,0
contig180783_153029_172103,0
contig157647,0
contig99112,0
contig172034,0
contig82287,0
contig116008,0
contig207364,0
contig150327,0
contig151989,0
contig170826,0
contig118082,0
contig600139,0
contig211264,0
contig158153,0
contig212541,0
contig64132,0
contig167931,0
contig112411,0
contig211528,0
contig218736,0
contig109469,0
contig129391,0
contig211045,0
contig211883,0
contig204111,0
contig105262,0
contig117811_21550,0
contig180371,0
contig182343,0
contig93030,0
contig215266,0
contig126155,0
contig113713,0
contig117803,0
contig190794,0
contig18453,0
contig176037,0
contig192176,0
contig147589,0
contig207375,0
contig185416_29039,0
contig159368,0
contig177570_145545,0
contig177057,0
contig56274,0
contig99462,0
contig189119,0
contig48606_48417_143847_216536,0
contig182860,0
contig189993,0
contig600066,0
contig11062,0
contig7977,0
contig216921,0
contig190054,0
contig148344_151555,0
contig179806,0
contig13219,0
contig177960,0
contig211358,0
contig113339,0
contig108569_211830_208029,0
contig143755,0
contig179484,0
contig189086_210114,0
contig108648,0
contig151033,0
contig111931,0
contig101652_118512_155327_152629_13815_194650,0
contig179004,0
