"logFC","logCPM","F","PValue","FDR"
"contig188873",5.99679488366406,8.71061106436783,231.83614665021,2.14052647878322e-18,2.40989610307953e-16
"contig171048_211709",2.17660833445798,9.96414673472433,225.811047678528,2.24291112177795e-18,2.49710771557946e-16
"contig189582_176945_11815_152396",2.32614830245276,11.3955881694822,225.328280392961,2.32891054062819e-18,2.56436083704335e-16
"contig147894",-4.29585413668808,8.87061071283597,224.607816178533,2.55224620519612e-18,2.77972901913752e-16
"contig104770",2.86201847643942,7.06913800384496,223.613067711665,2.66348808531472e-18,2.86969361450038e-16
"contig219229_106934",3.12475984071702,7.53109105586053,223.009402447988,2.79292212769587e-18,2.96718019917555e-16
"contig151464",1.4926530893813,6.00718413240295,222.917516216241,2.81319479961754e-18,2.96718019917555e-16
"contig26490_75511_105608_209803",2.07883958673551,7.86471960439042,220.430121401102,3.42489106487659e-18,3.57473004896494e-16
"contig170277_177948",3.61444610029064,9.97832376491452,220.194384056558,3.48969188092845e-18,3.60481573679413e-16
"contig204343",2.32934935018347,7.32519265129445,218.283396132029,4.0648955178314e-18,4.15614827435414e-16
"contig25115_185846_195739_54681",2.4690266967973,8.73380067888383,217.298178168752,4.39949560255698e-18,4.45282282198191e-16
"contig153015",3.91606631407149,8.70768180523197,216.653092998997,4.63412367922976e-18,4.6170583970405e-16
"contig147802",2.70783131662712,5.66348037577253,216.600236627445,4.65392113873344e-18,4.6170583970405e-16
"contig148578_170429",-4.95442312089423,7.77089949382322,216.769365690738,5.13787471451129e-18,5.01448530265143e-16
"contig18796_204438",-3.29892964169063,5.19345090472442,215.336554351905,5.15461064045007e-18,5.01448530265143e-16
"contig145162",1.72664024531219,8.38656520296697,215.131967621967,5.24084115985793e-18,5.04934888670927e-16
"contig153415",2.19095201116833,9.01163841913429,215.013127831874,5.29162362277123e-18,5.04972082858741e-16
"contig171762",2.20082058277035,9.46417073423286,214.169590253265,5.667240506533e-18,5.3571462146661e-16
"contig148718",5.14372815959577,9.50953991532422,217.056683165543,6.03837440041052e-18,5.61204209050216e-16
"contig168150",3.07614202067231,8.91516793984593,213.370481796691,6.04890764245742e-18,5.61204209050216e-16
"contig146476",2.03116933661827,6.91747793490016,212.172955438028,6.672094061476e-18,6.13342958678803e-16
"contig82443",3.08162619451074,6.92707219753083,211.97323362425,6.78241133088171e-18,6.17816013958498e-16
"contig208547",2.34190321206033,5.59750332692867,211.726798886643,6.92117173509209e-18,6.24776043113718e-16
"contig71601",2.86704795163886,7.31854698341318,211.059366681837,7.31213555360232e-18,6.54174984349064e-16
"contig151781",2.5912352595506,8.66230210785866,209.725657711409,8.16437029234106e-18,7.20853670858448e-16
"contig183334",7.44678798821078,7.67460144424371,216.58896865373,8.2013291894075e-18,7.20853670858448e-16
"contig177051",2.19856065879727,8.61320050798786,209.227133775332,8.50912144298145e-18,7.41403450944993e-16
"contig153036",2.33382355545483,7.22253645837413,209.016952977449,8.65901296158769e-18,7.47959567888868e-16
"contig113595_145371",1.43383548902492,8.39730092936114,208.641463554106,8.93372546675625e-18,7.65093411768355e-16
"contig97352_151359_175689",2.39023170393922,7.85413357009662,207.718679420072,9.64838266421216e-18,8.148923802898e-16
"contig176959",3.15987683848469,10.567297521736,207.682167232412,9.67786359825212e-18,8.148923802898e-16
"contig145010",2.72595412280891,10.1943954614353,207.198208883466,1.00776703409693e-17,8.38053349972796e-16
"contig151348",4.96740770848296,4.88829224496897,207.147910067302,1.0120205124422e-17,8.38053349972796e-16
"contig79841_173655",2.58347481142813,9.00313282985264,206.251873375977,1.09103103823398e-17,8.96076311729876e-16
"contig145043_179370",2.30091003854546,10.1134089205438,206.09448640404,1.10556397833761e-17,9.00630167718932e-16
"contig191389",3.65952615859825,8.73187354998529,205.298749681625,1.18221236010994e-17,9.55303858733997e-16
"contig204768",5.92064259440111,8.45921048873184,207.979722675431,1.43655362123077e-17,1.15154138277858e-15
"contig152025",4.00653661678514,7.34379205858221,202.823272997554,1.45836721851779e-17,1.15974916901177e-15
"contig209414",2.16997583666607,9.50349253269894,202.183708142797,1.54018537403468e-17,1.2151698777817e-15
"contig167914_209455_177529_204663_203701",-2.73862841498509,7.73566656685389,201.588052535864,1.62071967828744e-17,1.26871962315939e-15
"contig99943",8.9073758855661,7.33875071584592,210.058018616383,1.67426414485752e-17,1.30047494042421e-15
"contig58086",1.70539000518001,8.362913855596,200.85961859716,1.72524669478363e-17,1.32455914676554e-15
"contig153286",2.71879431116799,5.9450385474074,200.816112966065,1.73170906413459e-17,1.32455914676554e-15
"contig4073_75996_107226_77540",-5.20651297691218,6.49521520579993,201.553071857025,1.77413301694282e-17,1.34672824467932e-15
"contig204589",2.7921611190416,9.34809681958528,199.861705071339,1.8800504554588e-17,1.4163989145637e-15
"contig203761_176231",1.62037458769699,9.00221897869298,197.864310311812,2.23528658161758e-17,1.67146056326927e-15
"contig82908",2.23457654675134,7.79954733811822,196.898091846057,2.43175362773919e-17,1.80490158147754e-15
"contig176933",7.9141913219524,8.30724002797702,205.276876207982,2.54243568584498e-17,1.86476910013269e-15
"contig69137",3.97173133883832,9.94533271934577,197.160164691977,2.54963439838501e-17,1.86476910013269e-15
"contig182044",2.58229495398177,9.56616372770011,196.151925300411,2.59582718446583e-17,1.88479626002519e-15
"contig110861",2.08518371547175,6.82675906345398,195.792584002672,2.6789438822176e-17,1.93115235250506e-15
"contig205347_218409",2.34449983533298,8.82856072598125,195.250810846364,2.80957108271075e-17,2.01085016062584e-15
"contig152085",1.57807627019363,11.6812135297942,194.295824614213,3.05634659846618e-17,2.17195694444193e-15
"contig145188",1.4718419480762,7.57057533129536,193.2320423156,3.35819846447019e-17,2.36965835309798e-15
"contig172112_149440",-4.10440763078375,4.10800993167933,191.241372069059,4.01008558609928e-17,2.80986416592411e-15
"contig71989",1.56443696050529,7.94489632245413,190.170351256041,4.4144990309361e-17,3.06893758168987e-15
"contig107125",2.51678324265877,6.2909837542348,190.103604895236,4.44107733877277e-17,3.06893758168987e-15
"contig189492",5.78393668971634,4.92232845995717,190.18817277962,4.52432057229256e-17,3.1050474064638e-15
"contig207992",-3.02035954965331,5.34572142941915,189.466285543201,4.70346845029133e-17,3.18802950922077e-15
"contig112656",2.55303480442162,4.14391276316553,189.45357010562,4.70886594176321e-17,3.18802950922077e-15
"contig176840_73113",1.81798307275527,8.04760373922136,189.04598987344,4.88536216809967e-17,3.28532408888314e-15
"contig167229",-2.72770973214089,5.98800808450509,187.613431388907,5.56276951121779e-17,3.71593003349349e-15
"contig176089_153680_176399",2.90831015069632,9.5313828242467,186.793715883801,5.99404398781555e-17,3.97750468595442e-15
"contig152562",-2.73173276455834,5.82360597252397,185.281831665729,6.88399118136229e-17,4.50843567036315e-15
"contig216911",8.55444909309286,4.85544498061768,188.099126459635,6.89686139018016e-17,4.50843567036315e-15
"contig99597_204824",2.7881785026691,6.7245825488394,185.152390038971,6.96636634559148e-17,4.50843567036315e-15
"contig147000",2.80241697418052,8.00222530496029,185.140277943627,6.9741270349929e-17,4.50843567036315e-15
"contig75579",2.28020422746932,9.28127371785487,183.93663812037,7.79241866761354e-17,5.00513045189024e-15
"contig147542",3.18888222294591,7.54112249487784,183.672259040893,7.98528107888691e-17,5.09633862486922e-15
"contig151341",1.22570562493288,10.7419696084488,183.543697397418,8.08086785504588e-17,5.10099905631115e-15
"contig167812_219222",1.55161285935786,9.87816131883219,183.525626341088,8.09439970013446e-17,5.10099905631115e-15
"contig73970",3.5901352758604,4.97839893870204,183.292464171955,8.27114088556428e-17,5.17980197958463e-15
"contig133281_210552",2.49226823370766,5.57477315831811,182.829301838973,8.63433370895639e-17,5.30678099263773e-15
"contig145005",1.60115236840403,9.4701867220855,182.811154604727,8.6488999456039e-17,5.30678099263773e-15
"contig170945",2.03632039034841,7.40205372711936,182.793587130576,8.6630253669928e-17,5.30678099263773e-15
"contig149905",2.07152985064984,7.36843660939,182.765388755094,8.68574932926735e-17,5.30678099263773e-15
"contig108208_111166",-2.89091262270361,5.58837097724712,182.614822387772,8.80814698471227e-17,5.34894744162527e-15
"contig169674",-2.46937866410269,7.33707657807001,182.124064826486,9.21979801946507e-17,5.56520338283374e-15
"contig149160",2.02913977234223,6.18472244808972,181.532126863349,9.74330825301754e-17,5.84598495181053e-15
"contig13589_65111_147104_195603",1.95716333486768,9.41559979126335,181.312447129455,9.94544140669349e-17,5.93174541042076e-15
"contig73908",2.86467169163048,9.14464924645902,180.871507344235,1.03645438839848e-16,6.14513193594837e-15
"contig59932",1.7312105980669,7.47553415478503,179.936723977226,1.13154505386936e-16,6.66945967045353e-15
"contig115192",3.09961651146205,4.97007581379391,179.664406136319,1.16093469769346e-16,6.80266998297571e-15
"contig115890_205214",3.89966400555276,5.05056863921229,179.565873410638,1.17176496355699e-16,6.82621217141921e-15
"contig211767_74123_209974",-2.1889905071548,6.20812512434762,179.186914606171,1.21441548326876e-16,7.01397392490435e-15
"contig68882",-3.50219352956251,6.38244037568092,179.110274950414,1.22323713217554e-16,7.01397392490435e-15
"contig96362_105148_204751_179203_112698",1.66282354195014,10.1558946347868,179.09506854776,1.22499544596633e-16,7.01397392490435e-15
"contig204452",2.34395947152736,6.66002222446664,178.917132411527,1.24576818988605e-16,7.06238911813254e-15
"contig96924_203695_177534",2.09921271359072,7.86750880635245,178.902033618961,1.24754777835275e-16,7.06238911813254e-15
"contig208269",2.88897721159999,6.93957501354006,178.559210669368,1.28867934696823e-16,7.25425115540542e-15
"contig107100_100361",2.62968636468465,7.08917708221791,178.484464158339,1.29783467367029e-16,7.26497398333871e-15
"contig173344",2.31967765104124,5.12287189231956,178.364780121307,1.31263644135705e-16,7.30700952355423e-15
"contig207209",3.94282867021519,7.40234020362997,178.411128559242,1.34652556459928e-16,7.45424649573744e-15
"contig170561_190070",2.94830581779582,9.37579458573068,176.175126401014,1.61707370849173e-16,8.90279041708082e-15
"contig147484",1.53524340595379,5.80144878697418,175.951516158123,1.65208384112822e-16,9.04583611371846e-15
"contig174740",4.83022084768841,6.72494858512166,177.359129102843,1.70262880108961e-16,9.22954366720586e-15
"contig151566",-2.44065293908615,4.92353202577528,175.598145317249,1.70903946586419e-16,9.22954366720586e-15
"contig176605",3.67446227759023,5.17225319767963,175.572400698681,1.71326858493043e-16,9.22954366720586e-15
"contig132765_144910_159598",2.20132318567967,8.41117369455236,175.377249297706,1.74568543902478e-16,9.35388668397237e-15
"contig147694_119584_187929",1.56737356927704,8.02400966052951,175.049577208308,1.80156979409994e-16,9.60198368983054e-15
"contig203180",-2.00377067429099,6.80034733903386,174.80655040137,1.8442274753892e-16,9.76580630485591e-15
"contig147841_218745",3.08462204538748,13.9659797616594,174.764027364775,1.85179959872517e-16,9.76580630485591e-15
"contig146680",-2.42741344836506,6.76753132739512,174.683821923795,1.86617071618542e-16,9.79006836449105e-15
"contig174339",1.78365509883674,11.1965047172375,174.237966342503,1.94821863746966e-16,1.01672660142948e-14
"contig182631",7.42702695074668,4.5142961120357,175.104700031565,1.99731256010233e-16,1.03694672809458e-14
"contig123587_153243",1.97888766814265,8.49486858127185,173.819700983152,2.02863101420483e-16,1.0477774619759e-14
"contig178519_109507_209485_146991",2.26141683736113,8.66476647729676,173.540845441925,2.08416887672808e-16,1.07094216127258e-14
"contig203542",-2.68062718307383,8.44861071980701,173.266222518436,2.14042338856363e-16,1.09423685476569e-14
"contig64802",2.91983023413786,10.8057719680784,172.674477916677,2.26711707244539e-16,1.15312249065497e-14
"contig145146",1.72463518018322,8.61038255285039,172.370024376442,2.33534112139242e-16,1.1818241432501e-14
"contig211242_82211_151261",-3.74459996229811,5.21882887662303,171.705410469158,2.49185839702447e-16,1.25469452955705e-14
"contig145068",1.75981250244778,7.44256026599048,171.242281878138,2.60740051503188e-16,1.30630765803097e-14
"contig152609",1.77027641626994,7.41476810591123,170.788272443412,2.72612943805593e-16,1.35899586912042e-14
"contig153221",-2.0091938063588,7.71049389901637,170.348915770903,2.84643160216458e-16,1.41194280463807e-14
"contig73062",2.24872116360527,9.38408152517671,169.537831588813,3.08336994614572e-16,1.52193925420592e-14
"contig153597",6.08308918543656,5.133099776284,170.887948941894,3.11110962893805e-16,1.52810384715487e-14
"contig75868",1.88623829909294,10.143790702709,169.190246319891,3.19115525995744e-16,1.5597744246231e-14
"contig145450_181814_176045",1.4647165309491,12.4360587955861,168.868793750907,3.29435506468292e-16,1.60239989068557e-14
"contig167279",-2.51029314728683,8.14683319294237,168.703600297146,3.34874444403741e-16,1.61735360752385e-14
"contig53933_75484",-1.6494099167288,8.97472787061126,168.677628789298,3.35738074216527e-16,1.61735360752385e-14
"contig180642_176080_184415",4.29295323455731,7.53644650031204,169.870823785514,3.38792932575862e-16,1.62125712920108e-14
"contig130020",3.57740080482198,4.51183259754947,168.556870345755,3.39784428275675e-16,1.62125712920108e-14
"contig10366_169504",-1.80959976881352,8.07909209243911,167.922396556447,3.61900647788366e-16,1.71859928475802e-14
"contig163512_152421_180625",2.23215605581578,9.2109138156487,167.711031730984,3.69599258472533e-16,1.74687951410131e-14
"contig22456_98888_156741",-2.25941672559087,6.39531015120817,166.907715794293,4.00461101185483e-16,1.88385926473171e-14
"contig203818",1.8827070841779,5.99162966099802,166.612750431835,4.12461157089971e-16,1.93124336170164e-14
"contig10642_157839",3.02843196791878,4.72624868905107,166.232124928934,4.28505761183959e-16,1.99703615212245e-14
"contig205225_169604_210274",-1.65338410965905,8.1166982690141,165.925814543253,4.41892461479409e-16,2.04497863647157e-14
"contig148710",-3.66311543594685,7.23712070210995,165.903725525802,4.42874614884563e-16,2.04497863647157e-14
"contig19196_74211_158296",2.08986925261936,6.82090072703111,165.241452829094,4.73409985136194e-16,2.17594864727737e-14
"contig153936_205344",3.7783570789599,5.15994395890711,164.568881364894,5.06687415460449e-16,2.30276097369835e-14
"contig207907",-2.2185905594158,6.8180304805612,164.555183245288,5.0739011327448e-16,2.30276097369835e-14
"contig171654",2.89017575913817,5.28174579392082,164.545365390732,5.07894386414506e-16,2.30276097369835e-14
"contig204085",-2.62645459263981,5.22924279038919,164.102913150726,5.31174227855895e-16,2.39746205545769e-14
"contig120096",2.22244571891803,4.2110141403106,163.664141488904,5.55367396924375e-16,2.49541763102342e-14
"contig171579_112489_90482",2.25914753087689,7.95566230382356,163.433323243427,5.68555426668988e-16,2.5432702567961e-14
"contig148902",2.60465644596112,8.4226693345765,162.962354980585,5.96493419716614e-16,2.65638402913799e-14
"contig203814",-2.13356936525357,9.24694407888662,162.581132042788,6.2016055011916e-16,2.74956137707698e-14
"contig107904_151594",3.77793924998993,8.3318728239507,163.15499372544,6.30210314367889e-16,2.78180940527148e-14
"contig189533_109443_15068",3.86768785936044,5.77093806220556,162.346285821494,6.35228547795271e-16,2.7916623021529e-14
"contig76370",2.93306948858412,6.14243575259743,162.212110348848,6.44009224780486e-16,2.81789189183426e-14
"contig96588",-3.67749636238624,5.39540194184783,162.042715534691,6.552767989983e-16,2.85092311748646e-14
"contig79838",3.05179632356656,8.48813571310285,162.013383843762,6.57248742654064e-16,2.85092311748646e-14
"contig205447",2.30159724329248,7.62216125279909,161.955664757676,6.61147333215803e-16,2.85547253397515e-14
"contig25792_177711",2.18155367640871,5.63873710926828,161.090144888252,7.22606695034124e-16,3.1075189202755e-14
"contig106162",1.85498310261413,4.79852072044465,160.951076884804,7.33027304930297e-16,3.13886051085537e-14
"contig148617",-1.77223591535654,5.79741967190286,160.070220686188,8.02797963971458e-16,3.42299387191234e-14
"contig174303",1.854475500112,10.3788712895328,159.710118632495,8.33294726110598e-16,3.53797167611364e-14
"contig153512",2.9312047696273,10.6396830186145,159.459419429129,8.55241640857203e-16,3.61583174742159e-14
"contig73790_119706_55953_118306_194528",2.10609206707733,6.76177092782347,159.380637330205,8.62262919121512e-16,3.6301993485704e-14
"contig98228_195843_100115",2.04130701170971,7.33204411050833,158.771250539781,9.18657298025401e-16,3.85144189381361e-14
"contig107174_178201",2.02539448679831,6.58646961167006,158.672721030982,9.28132667482852e-16,3.87495388674091e-14
"contig69474",2.72464117429653,6.49762326893047,158.588930144978,9.36271262894195e-16,3.8927128855601e-14
"contig203770_161049_170355",2.02064474388923,6.41787752945595,158.257296289082,9.69224145898661e-16,4.01306857103495e-14
"contig76938_151389_176541_179899_78590",2.32177424959799,6.8199300789802,158.093577957362,9.85938204291869e-16,4.06547358312943e-14
"contig151774",2.25535457661335,6.93134267589788,157.768488359595,1.02002870980495e-15,4.18880642305148e-14
"contig202169",3.10011152589398,6.16970108558614,157.28177853507,1.07339579356038e-15,4.38996973529594e-14
"contig147555",-3.26206848185332,5.31096495370292,155.82732166109,1.25104049218535e-15,5.0957015169501e-14
"contig145471",-2.82564478234795,8.89137914111829,155.663342447892,1.2729197119993e-15,5.16382814341417e-14
"contig151216",1.39440104298188,10.8146529686435,155.414936514314,1.30683097050598e-15,5.28001867922176e-14
"contig153509",2.79427791827763,3.15129638708944,155.357772098008,1.31476802561862e-15,5.2907532597183e-14
"contig109530_169158",-1.56288175910264,9.87961752886822,155.248169995843,1.33012750970963e-15,5.33115105891621e-14
"contig151351",1.95496841594217,8.60713176787873,155.06583042536,1.35609851956433e-15,5.41358851236438e-14
"contig98876_145675",-3.59506003307728,6.30120577175604,154.616833719578,1.42234215774676e-15,5.65550334151688e-14
"contig201862",1.46400848600815,7.82685789098919,154.468718399074,1.44493174526344e-15,5.72261505436349e-14
"contig185034",8.45225478766441,7.59400264332406,161.780062748594,1.45970151086982e-15,5.75835005469117e-14
"contig78909",7.7885739074949,5.09997355527152,157.488615533302,1.47000255209371e-15,5.77624532234471e-14
"contig117574_147042",2.13402476161729,5.30777516058663,154.038379778681,1.51272341387813e-15,5.92089398713238e-14
"contig132334",3.56403595312173,3.89269095209129,153.942793619497,1.52822883699685e-15,5.95830853957525e-14
"contig206001",3.08911552774492,8.58609184374003,153.858486582415,1.54204291595794e-15,5.98886434802269e-14
"contig216874",6.73309473012382,4.03282812636547,153.822741435597,1.60105375916438e-15,6.19403809530003e-14
"contig140848_148808",2.14357949166419,10.36071804581,153.280741632041,1.64030185027673e-15,6.32147097683569e-14
"contig144756_159110_160473",-1.60062183766208,8.52492654189354,153.2447152914,1.64664240957324e-15,6.32159269882142e-14
"contig189710",5.86321008955916,3.63588701257301,152.764427662206,1.73367036249714e-15,6.6302965771837e-14
