"logFC","logCPM","F","PValue","FDR"
"contig10366_169504",-2.16275646460331,8.05267704741995,58.3806791127367,6.44243391779263e-09,9.01284574666007e-07
"contig209414",2.44822525221274,9.46990820900632,58.2875573767657,6.5565534834986e-09,9.0883455579982e-07
"contig171579_112489_90482",2.64802037912907,7.92380035168988,58.2046812837763,6.65991731448865e-09,9.12765846942016e-07
"contig170945",2.49408297834562,7.37246088457752,58.1683765847527,6.70573889804512e-09,9.12765846942016e-07
"contig189582_176945_11815_152396",2.58680175504993,11.360877638845,57.8307980282385,7.14814002959645e-09,9.64296854528328e-07
"contig115192",3.58109427282037,4.94080051975729,57.5964464947694,7.4733649284763e-09,9.99248413312818e-07
"contig73790_119706_55953_118306_194528",2.59272446968451,6.73164802557777,57.0406223624603,8.30898910799786e-09,1.10123260028719e-06
"contig13589_65111_147104_195603",2.29033129352184,9.38785943631646,56.8192953830279,8.66877586485608e-09,1.1389263873227e-06
"contig149078_57008",2.03032817787766,7.44787076211021,56.5971840126099,9.04645980476128e-09,1.17830138957016e-06
"contig71989",1.82272517764898,7.91560912373285,56.4868436336326,9.24052568397319e-09,1.19329147486454e-06
"contig149160",2.31197218027228,6.15354229595081,56.3970010655241,9.40179440184377e-09,1.20382806455473e-06
"contig152525_133323_139160",-5.83617945328626,5.32744322551338,56.2370066296365,9.69640893870133e-09,1.22629167656708e-06
"contig81437",4.03380025528436,4.52276452295475,56.2140060583681,9.73955928175589e-09,1.22629167656708e-06
"contig144845",1.78002855200051,10.4776255088448,56.0839487294062,9.98740904972793e-09,1.24710548208545e-06
"contig69137",3.80606172690782,9.91938623036179,55.8099151729941,1.07843876937767e-08,1.33558453823993e-06
"contig203401",-2.28584242967993,6.85498657120139,54.9897988063535,1.23568616070933e-08,1.51788473188271e-06
"contig153512",3.43579605208017,10.6055924594691,54.6475643324806,1.32149416429422e-08,1.6101980103485e-06
"contig170277_177948",3.82673144786555,9.94950346454262,54.3856879667645,1.45002192341977e-08,1.75267049927594e-06
"contig183659",9.90530554607088,5.43536319351087,58.7534790721842,1.58750484997664e-08,1.90361990303945e-06
"contig114296",2.42427106518434,6.82841244331594,53.4558115184069,1.6730261794163e-08,1.99037421612605e-06
"contig204589",3.27150242840739,9.3087964300374,53.2585697543262,1.7401799015616e-08,2.05409204161674e-06
"contig149905",2.54392111934232,7.34321348617437,53.1726517748729,1.77031874439188e-08,2.07346867511759e-06
"contig150618",2.79261726665449,10.1441279593599,52.8540313897629,1.88700088482843e-08,2.19313048991329e-06
"contig160402_178588_169464_82650",1.99383046266314,8.52158292159946,52.807723621572,1.90462562944359e-08,2.19671668971475e-06
"contig151493",4.31979385788685,4.50470120686574,52.582279075125,1.99295444371424e-08,2.28117793106655e-06
"contig107308",2.39733368980502,9.15428859826016,52.3298063128756,2.09704501930984e-08,2.38227467644755e-06
"contig169843",-5.4023786507556,4.59031785643772,52.174481443774,2.16393020717595e-08,2.43991205225533e-06
"contig25792_177711",2.44655039885237,5.60545711751509,52.0529691089525,2.21782858660584e-08,2.48216089740946e-06
"contig97352_151359_175689",2.57082495658002,7.8259616557917,52.000867608563,2.24137256599184e-08,2.49006603673314e-06
"contig151689",2.08476458804026,9.02738559917611,51.9388474426136,2.26974408217696e-08,2.49046183687388e-06
"contig157936",3.09361210833388,4.92706270945451,51.9281079295291,2.27469543641932e-08,2.49046183687388e-06
"contig12444_82328",2.13397791536249,5.97351608920845,51.8668154994142,2.30317347301799e-08,2.50349985639056e-06
"contig112656",3.07470591622623,4.1128985768976,51.4376674504349,2.51344957485035e-08,2.712550687601e-06
"contig130343",3.42588002190245,5.48690915694005,51.3099287018693,2.57989467592518e-08,2.7645126708194e-06
"contig178519_109507_209485_146991",2.39067935147004,8.63371946812948,51.1970958765571,2.64013362418028e-08,2.80913936110844e-06
"contig174401",2.31365895006286,7.86074319899245,51.0986658984966,2.69389960989944e-08,2.84630274167626e-06
"contig98553_55461_17564_146890",-2.56596232145502,5.99636792780969,51.0261028450028,2.73427783086013e-08,2.86890303794901e-06
"contig208547",2.29946163287267,5.56512923458454,50.9650053898274,2.76877280453283e-08,2.87623260676068e-06
"contig107125",2.54892283049618,6.25688011970915,50.9464559562568,2.77933655825706e-08,2.87623260676068e-06
"contig60727",2.3201269478632,7.29148192931457,50.4111388521368,3.10333414916293e-08,3.1896786163063e-06
"contig167914_209455_177529_204663_203701",-3.36905311131114,7.71142141488876,50.3180718364678,3.16362986121514e-08,3.22968132250673e-06
"contig8636_72006_6237_93214",1.85666415330008,7.29581228190143,50.1755034978529,3.25841342350812e-08,3.3041186856231e-06
"contig208310_37123_19693",3.60726061137378,5.48829978912742,50.0054043970513,3.37544891744712e-08,3.39997717958057e-06
"contig153286",3.14868957578649,5.90870251170761,49.8398053825255,3.49367101745814e-08,3.4864694819396e-06
"contig112688_170707_146883",2.21080121014006,10.2672563731726,49.8114170660144,3.51437396235922e-08,3.4864694819396e-06
"contig107100_100361",2.87139615965194,7.06075414977834,49.7893678006921,3.53054358817102e-08,3.4864694819396e-06
"contig151464",1.71952588413948,5.979957287988,49.5530177395394,3.70890065995645e-08,3.63881688774558e-06
"contig73908",2.83247236571934,9.12051841808927,49.5186407894526,3.73562702084123e-08,3.64139281663808e-06
"contig68618",-3.89368418317397,5.72304983233526,49.4548407072434,3.78577021986582e-08,3.66661552897133e-06
"contig203661_212297",2.75510586336252,6.37262045641957,49.3694155061645,3.85402810666563e-08,3.70850717451908e-06
"contig152025",3.92607707973916,7.3140443252551,49.3396545129453,3.87811326741686e-08,3.70850717451908e-06
"contig10642_157839",3.14692787510795,4.6917740816424,49.3076727983475,3.90417335664544e-08,3.70994687078968e-06
"contig151341",1.47815652634374,10.7129205826366,49.252459171148,3.94960111300161e-08,3.71742476916488e-06
"contig176605",3.96096132681131,5.13847323633283,49.2384082130593,3.96125082954229e-08,3.71742476916488e-06
"contig203770_161049_170355",2.31046425053666,6.38607906433204,48.9803385320955,4.18181418460821e-08,3.90018706884231e-06
"contig203822_16792_151889",2.55158710664574,5.31571592450405,48.6500171408499,4.4832726019662e-08,4.15569114988389e-06
"contig151701_213390",2.37144093040476,10.3766940003337,48.6188629956882,4.51286877266077e-08,4.15761794427632e-06
"contig97607",-8.7590807081414,3.87078381726622,49.8353343724083,4.87140899444508e-08,4.44741740118406e-06
"contig148111_153501",2.6829187902597,6.80805851312134,48.2433810750471,4.88630146665269e-08,4.44741740118406e-06
"contig80984_4320",-6.80260026972036,4.13199174565814,48.1867795088208,4.94537335714205e-08,4.47262220204991e-06
"contig179434",2.96182401202529,6.92333170557369,48.1603656917634,4.97319829204041e-08,4.47262220204991e-06
"contig203814",-2.52537263865672,9.22038222831766,48.1230251439871,5.0128168261287e-08,4.48157688911115e-06
"contig73062",2.15941021076468,9.35155247347949,48.0597898494562,5.0806738630948e-08,4.48887213438524e-06
"contig64802",3.24651963535797,10.7645864747923,48.0486635801033,5.09271360500498e-08,4.48887213438524e-06
"contig174303",2.23125868251684,10.3474746257035,48.0326392899275,5.11010660609081e-08,4.48887213438524e-06
"contig149792",1.88298522429921,9.16417227770428,47.9792048839538,5.16856106135933e-08,4.51397624717215e-06
"contig145419",2.35693840800519,8.43377827396944,47.8238797942528,5.3425340295183e-08,4.63195410273151e-06
"contig177573_174738_205250",2.39402624874165,8.22872944076329,47.7885041328585,5.38301703004435e-08,4.63195410273151e-06
"contig147000",2.95961558823486,7.9769806332905,47.7775503698156,5.39561798981234e-08,4.63195410273151e-06
"contig148902",2.7712237686373,8.391333175336,47.6666434629113,5.52497599660553e-08,4.71620691145271e-06
"contig218304_81205_71518",-3.26266344250214,5.42722727779176,47.5027565752205,5.72217313587928e-08,4.85709628707865e-06
"contig145005",1.64973197843627,9.44241718502743,47.4694485359313,5.76315461909277e-08,4.86455324803758e-06
"contig219229_106934",2.99448133850476,7.49812322546723,47.0187790249652,6.34925622586187e-08,5.32949512869706e-06
"contig153597",5.94027537236131,5.09250108910908,47.4945805945675,6.65114836190501e-08,5.53314559882531e-06
"contig168868",-3.46524887049,5.79895086735213,46.7844397995338,6.67866329764687e-08,5.53314559882531e-06
"contig207209",4.01626863386497,7.36484237701401,46.9358103122398,6.70173833202086e-08,5.53314559882531e-06
"contig145686",1.87063548821894,7.17376237702328,46.625536114291,6.91229472194495e-08,5.67597070401447e-06
"contig145068",2.08410348669489,7.41193205728264,46.5625239585275,7.00732196453005e-08,5.72289878713971e-06
"contig147107_5534_31354_157258",1.89032596969653,10.3454940282308,46.4244807815412,7.22036963172959e-08,5.8651916540754e-06
"contig151774",2.54453748506054,6.90189828652817,46.3728442967856,7.30181559176563e-08,5.89963271529342e-06
"contig113595_145371",1.37057436479006,8.36868462471224,46.1703535492237,7.63071214152933e-08,6.13257605033865e-06
"contig18796_204438",-3.93834314529444,5.16678871975939,45.9268979152562,8.04703788514579e-08,6.42338115149902e-06
"contig153156",-2.18431705489737,5.51497726538431,45.9095625923159,8.07758566936802e-08,6.42338115149902e-06
"contig118601",4.04891488133632,4.70420327355112,45.8756774709302,8.13765213580896e-08,6.43726628900197e-06
"contig81458",3.03740706618998,8.56226087713011,45.7213925351466,8.41718619955787e-08,6.62371178589166e-06
"contig172112_149440",-4.44941838278202,4.07877728160341,45.4996350412331,8.83691150171924e-08,6.85448301383533e-06
"contig68383_180363_132010",2.58038121960689,9.91975335718839,45.4951348624389,8.84565508820871e-08,6.85448301383533e-06
"contig211526_160551_158949",2.55126769622261,6.9548301083944,45.4614287717499,8.9114360255171e-08,6.85448301383533e-06
"contig118951_51767_105980",2.47679579912631,8.82336697763493,45.4539239102419,8.92615292369864e-08,6.85448301383533e-06
"contig76370",2.96204168118142,6.11836387773144,45.4482599871585,8.93727681332689e-08,6.85448301383533e-06
"contig68546",2.63100577787297,10.9914188632897,45.3078842313869,9.21771598349689e-08,7.03386216134619e-06
"contig16207_170396_82769",2.28320023308287,6.54054815507287,45.2744512590173,9.28587178328227e-08,7.05026315445285e-06
"contig147785_111657_104575_74373",1.82616768833861,8.16696121280557,45.2322661187929,9.37263186022868e-08,7.08055473880976e-06
"contig215451",8.73242494708023,3.08958261078446,50.1779150565618,9.57058446040563e-08,7.19412739364521e-06
"contig170561_190070",3.30453982425249,9.33684781576418,45.113230701084,9.62210605356022e-08,7.19704952293274e-06
"contig73970",4.01519907267472,4.94240947012261,45.032410200058,9.79549057980251e-08,7.28975378653132e-06
"contig154402",2.18379228438174,8.19639962041331,45.0107387724307,9.842542672926e-08,7.28975378653132e-06
"contig153415",2.32476715915982,8.98377074321193,44.9149428648262,1.00534161035271e-07,7.4096128735703e-06
"contig150467",2.72634355902327,5.68110967521961,44.8604186915062,1.01755705857331e-07,7.46043287684617e-06
"contig206265",2.78046844636186,7.33243159830308,44.8402629970752,1.02211238699263e-07,7.46043287684617e-06
"contig105272",-2.78385319596112,10.3308500792433,44.6806268792143,1.0589631104273e-07,7.69224694011833e-06
"contig168770_108566_170592",1.91145549586286,7.17124018685208,44.5863885734415,1.08137542719512e-07,7.81316277194331e-06
"contig184854_104195_212169_117183",2.83222871041201,6.7382214108917,44.5674014732478,1.08595154021318e-07,7.81316277194331e-06
"contig168150",2.84588947004356,8.88366416585392,44.430959790009,1.119444746744e-07,8.01596714623466e-06
"contig100368",-2.9089895704435,5.97392553752937,44.3183345518102,1.14791550544221e-07,8.18106385458789e-06
"contig78820",1.87530279360039,6.19093187737632,44.2058463282592,1.17711807989144e-07,8.34980144088254e-06
"contig150950",2.33992679343363,10.6098845477984,44.1204745129068,1.19980572410523e-07,8.47096480631115e-06
"contig146476",1.94923951328286,6.88543130595144,43.7818875380319,1.29444895675766e-07,9.09666478495417e-06
"contig96588",-4.7537113865951,5.36860495171145,43.7029353261421,1.31763491603774e-07,9.21673423445104e-06
"contig117574_147042",2.3772648918557,5.27533480662285,43.6675007593662,1.32818361478952e-07,9.24770794279022e-06
"contig118847",4.59609506254758,4.28481439256702,43.1882789909433,1.47997001093848e-07,1.02572783923255e-05
"contig148408",1.80878075367951,11.3645524078886,43.1461433943524,1.49416753153081e-07,1.03083914310041e-05
"contig600170_69933",-3.89118636079546,6.57020403818174,43.1199907036202,1.50305211821074e-07,1.03225520245664e-05
"contig174783_217278",2.54468829579935,6.55717315754023,42.9833097023613,1.55040442486156e-07,1.05995748666214e-05
"contig112946",3.14377296986439,3.98021819753553,42.8896711798343,1.58375507811064e-07,1.07788087726008e-05
"contig14756_136805_22265_109621",3.67565981890627,5.56811461825068,42.5691164379723,1.703797138867e-07,1.15437986417675e-05
"contig71601",2.96879238716266,7.28775865119976,42.4631654657744,1.74556274890758e-07,1.16161594781329e-05
"contig98228_195843_100115",2.44376674152647,7.30603462588726,42.4490592770346,1.75120462905538e-07,1.16161594781329e-05
"contig145894",2.51733688311346,6.88004296133488,42.4490069306475,1.75122560132585e-07,1.16161594781329e-05
"contig78207",1.93312492039165,7.50719826305225,42.4463669909262,1.75228362257389e-07,1.16161594781329e-05
"contig111827_78794",1.8329640861294,4.89924830162307,42.4447840070055,1.75291836720782e-07,1.16161594781329e-05
"contig149499",2.06907181628625,10.0525352429597,42.3941690081315,1.77334285646068e-07,1.17001909250063e-05
"contig169111",1.91106487432638,8.16742396247582,42.320684355722,1.80344556782344e-07,1.18470691670627e-05
"contig169913",8.81718277904902,3.16174111888737,44.2603421563753,1.81167442729916e-07,1.18496055939667e-05
"contig146966",4.06248659618526,7.86452258997026,42.7516661758741,1.84682672582114e-07,1.20274590519102e-05
"contig78501",10.020112230309,5.7414017619295,52.8091614929626,1.86985963891645e-07,1.21241756706032e-05
"contig4979_156922",2.30862564560732,5.20316177478594,42.1447734042863,1.87772659138338e-07,1.21241756706032e-05
"contig176089_153680_176399",2.82697310004479,9.49409217965673,42.0771475012458,1.90713883614597e-07,1.22616853937572e-05
"contig104770",2.74166317855061,7.03378370509222,41.9609928868333,1.95880190535365e-07,1.25404821983001e-05
"contig72800",1.94159372629193,5.74759829835169,41.9358957831444,1.97015804049027e-07,1.25599653307036e-05
"contig82908",2.0858430679574,7.76876140421173,41.9063399543962,1.98362115677555e-07,1.25926605284545e-05
"contig204757",2.25393198732444,8.03881226099181,41.8581254523582,2.00579308807508e-07,1.26801371413081e-05
"contig145163_129219_52852_76039",1.90307351258569,9.75818726036966,41.8382488548939,2.01500980439705e-07,1.2685326306098e-05
"contig148323",2.74521428481561,4.89453363023854,41.8048074550425,2.03061782442336e-07,1.27139543765998e-05
"contig77727",3.29429598715438,7.65794111022443,41.785646351793,2.03961848603628e-07,1.27139543765998e-05
"contig78169",2.7821614609288,10.502967886674,41.7746525924841,2.04480171653567e-07,1.27139543765998e-05
"contig175866",1.62120203273154,10.0603940519632,41.654584615928,2.10232697566967e-07,1.30180566702431e-05
"contig148718",4.79479188468464,9.47754985972559,43.0936162445587,2.11311047780224e-07,1.30314229424955e-05
"contig210251",1.76625646758098,8.8018991996308,41.6130709115943,2.12261307807073e-07,1.30368134132401e-05
"contig68452_108879_78742",-3.44299487453328,4.37658981710194,41.5655723359045,2.14607829573929e-07,1.31275696236133e-05
"contig55053",-3.18876256997905,5.07906596465173,41.4949409713257,2.18148086527471e-07,1.32903203199337e-05
"contig147894",-4.41542992760743,8.84481169188338,42.0146971602164,2.21989660361017e-07,1.34700473027896e-05
"contig79841_173655",2.45073532512979,8.96414203531233,41.2938217337501,2.28571763298835e-07,1.38139630867284e-05
"contig104724_106426_218375_76241_14142",2.02111884059214,9.19119714436974,41.2656326545725,2.30074385294458e-07,1.38493780375059e-05
"contig145188",1.530946789311,7.54028730622372,41.2372908332655,2.31595699369878e-07,1.38856326261091e-05
"contig204285_104172",-2.37501009113914,8.25812989913468,41.0149474288926,2.43906555961006e-07,1.45659452727859e-05
"contig79838",2.67573966708731,8.45756665181126,40.9795860289839,2.45927497075892e-07,1.46288132020459e-05
"contig169778_99002_167662_114077_192994_107299",-2.95635706383531,6.29744662448136,40.9581427293055,2.47161634866465e-07,1.46445691811664e-05
"contig125163_110779_114327_189920_147446_208200",1.89968073017369,8.89823060993738,40.9029648343886,2.50367567515012e-07,1.46733153366493e-05
