"logFC","logCPM","F","PValue","FDR"
"contig193455",3.23056479607922,2.01493466606352,12.5328280448943,0.00126943192526763,0.00672033880829315
"contig60580",-1.49517095756003,4.09825098561274,12.3191150569851,0.00127124229089105,0.00672756559477158
"contig76966",1.57945845511031,5.24737848071927,12.3172088456208,0.00127219617685989,0.00673025631518768
"contig125639",-2.66459993532733,2.08321659345106,12.3089542222352,0.00127633568467448,0.00674979204051337
"contig111531",-1.58675084389807,6.1962513797093,12.307364785219,0.00127713439926956,0.00675165277766405
"contig215450",1.75875330433759,4.95231102453969,12.2952075230164,0.00128326125274589,0.00678166990826781
"contig69187",-1.25160921180431,9.39103685108002,12.2942795031695,0.00128373022951481,0.00678177623697178
"contig150117",-1.48382277393831,4.65613073476253,12.2910221577423,0.00128537778290698,0.00678810657879815
"contig16420_20902",1.95490334530732,2.83580912721152,12.2871929311318,0.0012873174754706,0.00679375422207374
"contig214198",3.69767779008078,7.28659516614454,12.5962143261373,0.00128734650458648,0.00679375422207374
"contig203575",-1.26659369818213,7.14513965479644,12.2831637700732,0.00128936181510262,0.00680201384929661
"contig176668",-1.67948010268375,6.26964340295474,12.2710612463314,0.00129552330932072,0.00683213322182436
"contig147730_190586",-1.34649468340881,4.30639526531809,12.2676217206764,0.00129728012405942,0.00683671585658578
"contig193740",3.02864172658733,2.3607205191693,12.2675881883645,0.00129729726393748,0.00683671585658578
"contig180548",2.25341491513613,6.98742281023027,12.3646744771902,0.0013002645992234,0.00684996437575536
"contig114132",3.0684522170953,3.52760012386188,12.2758727911251,0.00130121172104147,0.00685256461945469
"contig59640",2.04596292717097,5.54048061575793,12.2567143890969,0.00130654011279835,0.00687822807117429
"contig106679",1.51164377114735,4.1535172542581,12.2471110769111,0.00130780927748488,0.0068825114501982
"contig128196",4.01839648985208,1.60709954361076,12.6151797340856,0.00131025810564682,0.00689299781274994
"contig188763_205059_212131",1.42761517799998,8.5977654600704,12.2410939756457,0.00131091542128846,0.00689375506464566
"contig74636",-3.79956642415995,1.60828530768858,12.447838180024,0.00131131458440609,0.00689375506464566
"contig129647",-2.79548973872555,2.64901990808819,12.238916091896,0.0013120416251676,0.00689517805727208
"contig82876",5.36427356492014,1.92964979094513,12.2435216371467,0.00131787466666412,0.00692342431802094
"contig185459_203521",-1.39855518716605,5.80933130059569,12.2241656570477,0.00131969642215341,0.00693058506858389
"contig139851_111217_172140",1.09530162847309,6.70744299982654,12.2144530226755,0.00132476282759619,0.00695367510910499
"contig151037",1.12324442640693,5.96968079268034,12.2139732848868,0.00132501361037218,0.00695367510910499
"contig94041",-1.26647486767843,3.92246960053211,12.2127675398411,0.00132564413676249,0.00695456849386959
"contig110428",1.3929491013329,6.35230610699365,12.2108399181052,0.00132665282256533,0.0069567439166107
"contig180330_76453",-1.77437204230884,3.23455621429373,12.2102156235211,0.00132697967884519,0.0069567439166107
"contig138483",2.00957881453944,2.45910959793038,12.2082257590713,0.00132802206744076,0.00695841565935716
"contig98238_184794_80014",2.27570641674569,2.89710480402856,12.2078487634403,0.00132821965461553,0.00695841565935716
"contig187203",2.5765987383247,2.90777660705861,12.2031745991381,0.0013306720364637,0.00696884707068633
"contig77560",2.4890546474725,7.86073454764393,12.3677514111717,0.00133407305840282,0.00698423764359257
"contig148478",-4.59641132066487,5.47065300284364,12.5070560902035,0.00133543194180814,0.00698831230853467
"contig19505_109058",-3.05902288445238,2.70554424046899,12.1930012697611,0.00133602635932499,0.00698831230853467
"contig151565",-2.45064527724169,2.55952461437773,12.1909873453266,0.00133708902926239,0.00698831230853467
"contig206020",-2.41278286181139,2.61652638523097,12.1909047613713,0.00133713262485269,0.00698831230853467
"contig145736",-2.22516468237817,2.7656093451776,12.1908453276107,0.00133716400052775,0.00698831230853467
"contig19110_213338",-2.86789270589219,2.9853013333582,12.1853992055325,0.00134004239766995,0.00700093381272314
"contig196087",-3.28429254358311,2.04170003336774,12.1805995908748,0.00134258457921225,0.007010618000194
"contig79646",-1.77661202503481,3.47137174930743,12.1801479817184,0.0013428240447787,0.007010618000194
"contig68737_148223_164672_110801_173849_203529",-1.22986438457675,5.41972664212643,12.1736388542705,0.00134628057106889,0.00702623597522618
"contig145151",-1.63726255281792,4.47260760648061,12.1713299202761,0.00134750895759474,0.00702948722317382
"contig148169",1.51030169207069,6.18367974795871,12.1707192585633,0.00134783403835691,0.00702948722317382
"contig151338",1.18916270769286,4.37532782389241,12.1694236030071,0.0013485240469977,0.00703065901521331
"contig17390",-4.02226658498444,1.41682961202528,12.537123381337,0.00134904226052778,0.00703093463756959
"contig213884",3.51574311564624,6.79890653528292,12.4308336461653,0.00135748991302917,0.00707252244688199
"contig8658_75300_59888_181471",-1.49555827160009,4.04673356348595,12.15103991083,0.00135835508426634,0.00707459047507072
"contig21305",2.89330350867222,1.67858331520632,12.1497261629352,0.0013590605568026,0.00707582562120278
"contig33999",4.11096674419108,2.85904109559669,12.2183689607456,0.00136164771224616,0.00708551176634482
"contig53310",-1.34827167665406,6.20723324679506,12.1445221695553,0.00136185890326728,0.00708551176634482
"contig71030",-1.58853320614182,3.82286735811729,12.1435623999314,0.00136237567159828,0.00708576042071544
"contig108224",1.63075210193306,3.48109870399057,12.1379553814727,0.00136539883873444,0.00709904028026108
"contig145862",-1.35471983072157,5.57747192592667,12.1338183966995,0.00136763398624618,0.00710821530725613
"contig76932",1.89604481244267,5.07031392093467,12.1313039849473,0.00136899438958189,0.00711283914449545
"contig58194",1.08239136082364,9.02719613857586,12.1254532445009,0.00137216547749745,0.00712592279942943
"contig157622_69797_191059",1.62445498635453,7.35165429178361,12.1249182315927,0.00137245584395656,0.00712592279942943
"contig114905",3.97211018374721,1.8728974141869,12.1180550610362,0.00137618649634393,0.0071428381220407
"contig178232",-2.76466775529502,2.739132339562,12.1132359759708,0.00137881249615992,0.00715401030373633
"contig178267",1.8019731942289,4.28950232306403,12.1113515768465,0.00137984078967122,0.00715639185137391
"contig75776",4.16367414444885,2.01354774555342,12.1106592298476,0.0013802188003775,0.00715639185137391
"contig169884",1.13895022500886,7.45251815489242,12.1070192998657,0.00138220796316112,0.00716424703787353
"contig169730",-1.82630244911385,3.76083042825061,12.0970031588256,0.00138769742136179,0.00719023331253611
"contig204504",1.8863845017824,2.48633557558364,12.0857814619012,0.00139387522924534,0.00721895370354221
"contig108628",-1.83107567384553,4.52596524889811,12.085200301194,0.0013941959697489,0.00721895370354221
"contig23748",-2.03931610430428,2.94043501272117,12.0809890600763,0.00139652249176501,0.00722852289416838
"contig147786",-1.79492878943527,4.65379157710771,12.0795830255488,0.00139730018460233,0.00723007140039609
"contig204613",-2.18199352736629,2.43460248997206,12.0787172443972,0.0013977792872542,0.00723007437559866
"contig208229_21399",-2.13915869847691,3.02730437695061,12.075143397602,0.00139975882404967,0.00723783575378727
"contig108950",3.33622683634844,1.46403513465466,12.0663215963092,0.00140465798920029,0.00726068339337227
"contig146927",1.23789965089838,5.53704551140233,12.064889000429,0.00140545530236034,0.00726232016530861
"contig25338",1.83879676121714,2.97956376453069,12.0634853766977,0.00140623695921442,0.00726387494590448
"contig80197",-1.97493500503434,5.27363708958597,12.0573344642724,0.00140966778157726,0.0072791081721978
"contig96673",2.33308883402985,5.48841098949504,12.1063269539462,0.001412226850323,0.00728983104937829
"contig210373",-1.63417015155647,3.35872299081188,12.0516186282801,0.00141286393300091,0.00729062881274275
"contig151370_147712",-2.71534281273844,3.0941161588889,12.050499948863,0.00141349037426451,0.00729137113853278
"contig213087_77590",1.5853695983625,5.52216884792165,12.0474746339758,0.00141518598305815,0.00729762628601558
"contig48902",2.8573812356241,2.46758372574407,12.0430130214429,0.00141769055883138,0.00730804730582852
"contig116802_21164",-1.59725659890856,5.99383481192052,12.0418321150589,0.00141835426475489,0.00730897496118065
"contig75443",-2.46917005396681,2.90583769297145,12.0407172456759,0.0014189811599876,0.00730971235808137
"contig118321_176499_147224",-2.5529266017631,6.61402798382375,12.1831034668314,0.00142085422560558,0.00731686656260214
"contig199682_204264_139495",-3.18436769600944,2.27818194076688,12.2352612418659,0.0014226950166353,0.00732330663212046
"contig147212",-1.25166923670719,4.98464550684443,12.0334510568916,0.00142307421218517,0.00732330663212046
"contig18095",2.70067120665082,2.31057979622606,12.0325015356104,0.00142361000820839,0.00732356949745337
"contig600114",-1.33136547514881,7.81401940680124,12.0307868287268,0.00142457812850617,0.00732519025410739
"contig203756",-1.80335718556834,3.76189752198186,12.0302263802802,0.00142489470890341,0.00732519025410739
"contig8584",-2.51785289979816,3.44746213755522,12.0279971205024,0.00142615469348444,0.00732796992047427
"contig14295_108376_181106",-2.26434149166673,6.0750132653852,12.0995485369176,0.00142640542300052,0.00732796992047427
"contig174815_193969",-2.17419657538192,2.59902174421711,12.0242030004745,0.0014283018753015,0.00733521857033663
"contig600100",1.28653945006665,3.88720543013276,12.0228256167677,0.00142908222205507,0.00733582375730334
"contig187397",3.20726504274212,2.9804942485147,12.0222812228839,0.00142939076983924,0.00733582375730334
"contig190526_209591",1.5047555181097,8.14550936550228,12.0133502174063,0.00143446278098956,0.007359354213233
"contig205367_158585",-1.43980347519411,4.85553734377304,12.0066865095199,0.00143825967429459,0.00737632906276884
"contig175725",1.33383965285343,4.88171159020011,12.0035594211382,0.00144004514257218,0.00738297999970246
"contig104351",2.61994757572233,2.17327351319069,12.0001356155363,0.00144200273873789,0.00739000423039125
"contig108787",3.83416782248991,1.99291358297666,11.9994528796509,0.00144239343936884,0.00739000423039125
"contig69048",-3.66597067010488,1.40432931188998,11.998494780722,0.0014429419089497,0.00739030823807494
"contig181990",-2.12490499420901,2.95326561462299,11.9962365295234,0.0014442355389441,0.00739442723073753
"contig170249",1.19543912248679,4.34764527430216,11.987910265684,0.00144901590502062,0.00741638933230233
"contig170090",-3.49454514431696,1.98119106594967,11.9837029060092,0.00145143789719192,0.00742626995891387
"contig148784",2.60405431550959,4.5543923671963,12.0254217125359,0.00145322547712236,0.00743067640472362
"contig106360_177072_145683",0.715241082284974,7.51036992065549,11.9805031784169,0.00145328273055518,0.00743067640472362
"contig183578",-2.73965673395296,2.3381356280811,11.9784106998634,0.00145449052154298,0.00743433602503144
"contig11564_13390",2.07166766048053,2.54666459366143,11.9753984636602,0.00145623108256532,0.00744071539617158
"contig156345",-3.63049901601049,2.3020024522223,11.9643517563445,0.00146263324281975,0.00747090117165773
"contig189418",-2.48733405524843,2.46866149120449,11.9617193332761,0.00146416329895269,0.00747618901111056
"contig57968",1.35655076898926,7.25686228100642,11.959967699473,0.00146518235561382,0.00747886493613824
"contig146669",-1.04100937365809,6.92444078212276,11.9589192452994,0.00146579268192569,0.00747945343843812
"contig80082",1.13012258444002,5.56877738119296,11.950853001664,0.00147049728403533,0.00750070595201873
"contig211459",1.11183765314416,4.90470645143698,11.9493408020959,0.00147138105950646,0.00750070595201873
"contig147477_178487",-2.0048872556121,6.35438210000351,11.9768219976568,0.00147144698138749,0.00750070595201873
"contig157172",3.64278783729578,1.93853030381559,12.2982602484146,0.00147559966528782,0.00751933738375505
"contig212848",-1.41922333131562,4.34727557541453,11.9407722851301,0.00147639947457848,0.00752087648732511
"contig68743_187956",-3.55336826420875,1.47318103940113,12.2895883837026,0.00148042825571568,0.00753885760553024
"contig12573",-2.70757740226284,1.93608588522174,11.9235667245486,0.00148653166570067,0.00756738778203217
"contig215303",1.4690421500505,5.8350326498903,11.9137600079371,0.00149233991486078,0.00759439669034404
"contig150424",2.36487223863807,4.63429717331992,11.9165511402552,0.001494710657964,0.00760390011150777
"contig110172",-2.15558361071831,3.12208627310959,11.9070371305143,0.00149633567509408,0.00760960475092442
"contig158784",2.08610451858421,2.65865598933416,11.9015739131915,0.00149959115875889,0.00762166764354609
"contig60399",-1.56575054424649,3.8959144681488,11.9013636788994,0.00149971658642283,0.00762166764354609
"contig12056_188757_23127_99181",1.08614220116055,5.38158375871997,11.8953294212409,0.00150332145355082,0.00763741891112958
"contig174594",-2.12189340285188,3.14536750697766,11.8811467828947,0.00151183061170076,0.00767423612398586
"contig12238",-4.82018277973675,1.22534893170203,12.5186113817956,0.00151239541622658,0.00767423612398586
"contig158503",2.45922158178352,2.2277824479405,11.8801840907768,0.00151241005736632,0.00767423612398586
"contig118470_120199_147241",-2.43302307924379,6.16918395745829,11.9875000958001,0.00151260011762723,0.00767423612398586
"contig79953",-2.49249914680185,2.14978156324797,11.874442292673,0.00151587097762853,0.00768824927861343
"contig205386",-2.06968867158213,3.42187100294196,11.8716103298522,0.00151758107901662,0.00769387338608509
"contig81549",8.01379460118375,6.90830234925394,12.2210428392282,0.00151799831649478,0.00769387338608509
"contig152331",-2.73636005781089,4.39614934075458,11.907014380492,0.00152279478051308,0.00771559568704631
"contig209341",2.14260479504521,3.33245360089059,11.8566459149798,0.00152665168686262,0.00773254453127967
"contig152724_196052_159675_210737",2.18046010472541,4.70296733221478,11.8507725800692,0.0015302275707387,0.00774707884060668
"contig81768",-1.54207892486319,4.56315879071215,11.850249099949,0.00153054671647435,0.00774707884060668
"contig6604",-2.46230805947107,1.86867443593096,11.8469436550664,0.00153256355991517,0.00775344526626278
"contig156811",-3.24307612328528,3.20587187456566,11.8477627072017,0.00153283082999053,0.00775344526626278
"contig104113",1.22395626253496,6.49670221066938,11.8419506153437,0.00153561548087986,0.00776493115817061
"contig113973",1.08497631261694,6.55125318979175,11.8393709507872,0.00153719480208982,0.00776853088318016
"contig169795",-1.28661281536897,5.02081311693342,11.8385359058612,0.00153770640415222,0.00776853088318016
"contig116697",-2.78435197774864,1.77587230445528,11.8382691561953,0.00153786987038135,0.00776853088318016
"contig74071",-2.85567762973914,2.17585586144012,11.8366635854419,0.00153885416808717,0.00777090495508991
"contig176556",2.66458417216692,4.37609093007678,11.8656469773013,0.00154117570906268,0.00778002799473037
"contig19546",-5.81862636961385,1.92414825051035,12.0219469157948,0.00154471820135445,0.00779530638084983
"contig111194",-1.905037212004,3.51094746271818,11.8249221578533,0.00154607273099476,0.00779768896974553
"contig71744",-5.77009586452801,1.54438945051834,12.2603031741465,0.00154672923330473,0.00779768896974553
"contig94129",3.99346459804524,1.58572519548272,11.8234207132967,0.00154699841258434,0.00779768896974553
"contig75090",-1.67820097132692,3.6258602626266,11.8230051587097,0.00154725471780377,0.00779768896974553
"contig106145_165487_72939_22650",-3.5166311180309,2.49070617133038,11.821741762085,0.00154803423222779,0.00779785818461242
"contig93864_151721",-1.52360721884957,5.05003166931156,11.8198567990612,0.00154919803149472,0.00779785818461242
"contig600169",-1.48435040652698,6.8160226713874,11.8198504866391,0.0015492019304294,0.00779785818461242
"contig77259_9926",-1.7621169136982,2.94864654152005,11.8196063669701,0.00154935272157036,0.00779785818461242
"contig105497_98891_90160",1.92084165544667,7.99737862422949,11.8732402838875,0.00155526930910113,0.00782502963410224
"contig5639_20178",-1.55828681622596,3.8537074849691,11.8035838012773,0.00155928408120314,0.00784261757087156
"contig70037_172261",1.4611141248727,5.18530841522795,11.7929931154305,0.00156588583715012,0.00786997443674519
"contig171202",-1.44826874587628,4.2443398603963,11.7925255639666,0.00156617797412702,0.00786997443674519
"contig110359_154408_178388",2.1611654893889,6.98129065150058,11.8816739407633,0.00156628586480196,0.00786997443674519
"contig183530",3.55375910020841,2.25168236729755,11.789858580024,0.00156784547968734,0.00787519193902794
"contig171259",-3.32117442974431,1.7354326491881,11.9105505357564,0.00157028148394614,0.00788480656063219
"contig170466",-4.04882997398584,1.20410796451891,11.7844382508899,0.00157124032722754,0.00788700003457836
"contig210628",1.4528824105447,4.17919396216501,11.7741476439489,0.00157770711408256,0.00791683055020706
"contig151452",-1.44869467224791,6.47969264146446,11.7727966554476,0.001578558204032,0.00791847141590954
"contig205378",-2.93790405226011,2.28127100992827,11.7704600569146,0.00158003136087317,0.00792323061116251
"contig120238_180526_108249_181148",1.95565136781862,2.84374719664911,11.7624760105298,0.00158507614739606,0.00794589101227838
"contig93686_212609",1.53676189628265,6.94242227866158,11.7586599971036,0.00158749339494025,0.00795536905610355
"contig152952",-2.39830057983495,2.5115966380809,11.7569269774576,0.00158859247189447,0.00795823728708673
"contig70075",-1.66891938657149,6.63115262564183,11.7494400572971,0.00159334999781317,0.00797942496418931
"contig71846",1.80335100294719,4.52301337370178,11.7370807351209,0.00160123696044299,0.00801626548553119
"contig205156",-1.64356668693755,5.24819970934392,11.7352264054604,0.00160242386932959,0.00801955026223942
"contig104155_53047",-5.42419811608164,2.41968555330075,11.8997639857036,0.00160466101024431,0.00802690309139342
"contig177111",3.14022506070422,3.74935170616496,11.7936426092399,0.00160495560520878,0.00802690309139342
"contig111586_80110",3.49605549859176,1.95020087404898,11.7284702322558,0.00160675626990344,0.00803324966312745
"contig133321",-3.40434301451559,2.26386078708906,11.7219021296989,0.00161098005320672,0.00805170281968255
"contig169999",-2.93461334546263,2.65645292827719,11.7115690930591,0.00161764897067206,0.00808236054824212
"contig174851",1.05545573627368,6.91721908585954,11.7098589091125,0.00161875555763226,0.00808521577529446
"contig146561",-1.51623693279903,4.03752542458117,11.7078191164373,0.00162007647667392,0.00808913928819112
"contig150822",-2.17740458261362,3.65185897736497,11.7016777440307,0.00162406042590089,0.00810635248593874
"contig137049_98452",-3.4342544041574,1.40957659240673,11.8231096251984,0.00162503007514041,0.00810851367414017
"contig209596",3.16521011094932,1.88436106505349,11.6980165394578,0.00162644044640567,0.00811126602758847
"contig111232",2.27447207870859,3.25083913959487,11.6976861942854,0.0016266553751799,0.00811126602758847
"contig156503",4.73193500719137,2.86380715720195,12.3163080265672,0.00162765695567376,0.00811358262727641
"contig147704",-1.72012740150681,5.0081398491545,11.6952565561223,0.00162823707486732,0.00811379748158651
"contig148050",4.06550110077659,1.69565879500902,11.6921635959012,0.001630252973408,0.00812116458134571
"contig21438",2.02288324360126,2.51710160488014,11.6881574115832,0.00163286804371787,0.00813151063695891
"contig113066",1.2571332762376,5.51495310632795,11.6719116215795,0.00164351858920536,0.00818185250883154
"contig70599",1.18643716576316,5.33885759527327,11.6604621435199,0.00165106924936963,0.00821673428482401
"contig185296_196413",-1.95560986773515,4.04943194175643,11.6495878455778,0.0016582748740178,0.00824987654643892
"contig99117",-1.43285227912943,3.2992092455673,11.6467112922189,0.00166018656896721,0.0082566684893106
"contig13107",-2.73887567946251,2.43723365845609,11.6401426806941,0.0016645607479978,0.00827569869743296
"contig114255",-1.77138131695808,3.53107404372219,11.639035032447,0.00166529956568741,0.00827664840064836
"contig110102",-2.21044928538826,2.38634734548915,11.637868269708,0.00166607819208298,0.00827779526609068
"contig146349",2.02878646911194,3.78752690315126,11.6360710466638,0.00166727830948784,0.00828103483828131
"contig169089",1.24177658393135,5.91438959402829,11.633075118554,0.00166928092781774,0.00828825683154722
"contig15396",2.35905637270784,2.42767976996272,11.6279009778398,0.00167274561254588,0.00830273109722595
"contig198664_135325_213365_213809",3.17657371925862,5.30534933718534,11.7783274858694,0.00167684429885585,0.00831889114681978
"contig148072",2.03096193778263,6.57637247498725,11.6653273056164,0.00167728922622552,0.00831889114681978
"contig79967",-1.85568174817089,4.60644587137312,11.6199026818733,0.00167811650414216,0.00831889114681978
"contig160467",2.82223079268837,2.20115042433921,11.6197730054457,0.00167820373390077,0.00831889114681978
"contig169622",-2.27588436319348,2.6688114569582,11.6072952083093,0.00168661988030132,0.00835786807854139
"contig147106",-2.5524413422572,2.19765628113143,11.59902221276,0.00169222475558789,0.00838289305973029
"contig105330_209682",0.837218356438456,9.8218935497734,11.5964929654,0.00169394226129503,0.0083886508115066
"contig74748",3.09874890976869,2.90995127019073,11.582389383758,0.00170355358276898,0.00843334398541603
"contig180626",3.89777693871952,2.525177127452,11.6041487275602,0.0017040836049689,0.00843334398541603
"contig160845",1.62733826172653,4.30185163372833,11.5798614895182,0.0017052824365574,0.0084365135343634
"contig96606_147485",0.763074999006604,7.46661532890997,11.5761292985145,0.00170783834561858,0.00844622449125288
"contig83100",1.88605409700192,6.59786691317488,11.5921087620147,0.00170836336258315,0.00844622449125288
"contig171830",-2.09822611926075,3.03784526746463,11.5733301792312,0.00170975794384955,0.00845035419483902
"contig71311",1.41316216775132,6.55382164461239,11.5711302517848,0.00171126824042684,0.00845505292498663
"contig149241",-2.16035056334858,3.03662830737937,11.5687557135905,0.00171290000889737,0.00846034855653166
"contig217672_159656",2.27306656422932,4.18704197182395,11.5665929099876,0.00171438771973782,0.00846492943056168
"contig115176",-3.50136753268744,2.04230010190956,11.5654974501808,0.00171514177119358,0.00846588599182089
"contig205460",-2.08902951245485,2.84293241671461,11.5627401997151,0.00171704127075626,0.00847249397774537
"contig175618",-1.02404783792498,6.19797781492624,11.5475600832592,0.00172753930196789,0.00851887992677348
"contig82178",2.22209679916821,3.3340097820259,11.5475165095343,0.00172756953442544,0.00851887992677348
"contig74665",-2.68812578835745,2.10875794271245,11.5421358497926,0.00173130710402322,0.00853452497053405
"contig104838_185995_209581",-3.30423114657595,1.6137297879126,11.5404111058298,0.00173250698932999,0.00853765430586654
"contig189141",-2.47148757035712,4.56545001899655,11.5572925595524,0.00173594578701472,0.00855181118226458
"contig70709_170181_19351",-2.27328547800038,2.1797082862918,11.5339098968053,0.00173703779253598,0.00855440156695766
"contig180776",-3.22304639871449,1.66173362706215,11.5316231137001,0.00173863449562546,0.00855947494115515
"contig149655_76191_107673",-1.24130301106214,5.08868241843355,11.5185845300297,0.00174776841947247,0.008599144206344
"contig19975_158079",-2.24840547798853,4.14146405028061,11.5184960812348,0.00174783055514478,0.008599144206344
"contig114510_114936",-2.96915811157979,1.76181294241443,11.5172400548948,0.00174871317375007,0.00860068598378575
"contig210006",-2.28198665565111,2.47426572078847,11.5162319486454,0.00174942192127539,0.00860137188693454
"contig15196",-2.6884753722507,2.2010224385736,11.6273564984881,0.00175514390708081,0.00862669788291607
"contig117987_182302",3.02025519635318,1.51928619507571,11.5063574487724,0.00175638040448582,0.00862996797768335
"contig176347",1.90673035443781,2.87517400080485,11.5039894022741,0.001758053536253,0.0086353806499501
"contig65470",1.62811892531007,8.51496803558729,11.5119043117512,0.00175869579167146,0.0086357278896211
"contig151694",-1.65527269873284,4.17200184179558,11.4984773328494,0.00176195465407062,0.00864891906054353
"contig77180",-2.00123341091745,5.76648368240397,11.5016327599496,0.0017659654417629,0.00866579144514313
"contig92998",0.951840713229095,7.29200242091349,11.4881354608708,0.00176929897354424,0.00867933058158438
"contig153308_135056",0.869421777703696,6.92197568644411,11.4851129233114,0.00177145160515548,0.00868706988065372
"contig110775",1.19569730025961,6.99963633818265,11.481461271755,0.00177405601704702,0.00869701893626326
"contig138742",2.49429366952257,2.711690838056,11.4728238584838,0.00178023262836942,0.00872446797990059
"contig115676",-2.74963598694555,1.85972742713251,11.4626739801211,0.00178752015084188,0.00875734175067117
"contig44815_68504_129659_205001",1.16121776209028,7.75690547829293,11.4571898206463,0.00179147097330715,0.00877385249131209
"contig151013",-2.2154445057553,3.90301107344057,11.4544261350809,0.00179346548060879,0.00878077444799684
"contig104927",1.03836443154046,7.98614360146694,11.4466480717673,0.00179909151637443,0.0088054660579531
"contig206021",-3.36727585621035,1.8794544087669,11.4457652996488,0.00179973123324915,0.00880574456060924
"contig176713_204289",2.13799169703549,2.12193869836776,11.4411190457059,0.0018031022300765,0.00881938219301579
"contig170451",-1.15186645861544,7.17919153342129,11.4364069806035,0.00180652785938684,0.00883327813186916
"contig210732",1.42011349248208,4.58047446860997,11.4354408145447,0.0018072311113508,0.00883385792992535
"contig170415",-2.46104769802668,3.10401413377493,11.4342682692396,0.00180808497497101,0.0088351733139835
"contig145378",0.935916162249922,7.92295438805508,11.4309236078049,0.0018105229703887,0.00884422617510598
"contig179893",4.46698931906189,1.74713029418497,11.4224212921789,0.00181673630214374,0.00887170936945372
"contig81027",2.35934274724095,4.19734423412114,11.4205696020697,0.00181809249822788,0.00887546350750403
"contig214004_7854",-2.05790614259315,2.30030135662016,11.4154568134001,0.00182184276958156,0.00889082394253963
"contig209069",0.836469023214777,10.1475465253397,11.4146764552462,0.00182241589450296,0.00889082394253963
"contig79401",1.51982690517079,4.88907787218079,11.4138021852261,0.00182305822049719,0.00889108671836413
"contig143957",-2.35507003608063,6.11153817215556,11.4934528697018,0.00182555287435621,0.0088989446308946
"contig149554",2.19483008719205,3.40524007236665,11.4100096435878,0.00182584739928342,0.0088989446308946
"contig159443_141906",3.31734477352405,2.19297797097771,11.4033093310217,0.0018307862017368,0.00892013825283497
"contig131341",2.55692046464187,3.91363525998505,11.4052701768582,0.00183574908545646,0.00894143550359824
"contig208069",2.40830153336803,4.73727133896913,11.4314132264301,0.00183678558058428,0.0089436008176113
"contig58853",-2.61100134566508,3.56977520336833,11.3935993476344,0.00183796875711804,0.00894647872142283
"contig211365",3.7069686940785,2.22829768742907,11.3897624564577,0.00184081522358959,0.00895744837784707
"contig80121",-3.78768507092969,1.94805167577726,11.5017147588188,0.00184450302235687,0.00897051872701486
"contig104415",-2.32975368504579,6.86771329326758,11.5018127933949,0.00184468870771296,0.00897051872701486
"contig71113",1.32347249898336,5.74130397425974,11.3834275436027,0.00184552519597363,0.00897169890153333
"contig121582",9.17839298054809,3.98119558863075,12.6012077214496,0.00184713910518965,0.00897665639765531
"contig77715",-2.64284791263583,4.0766072640721,11.3775539445194,0.00184990367866865,0.00898720086205937
"contig19408",1.94806727307409,2.41084993258201,11.3703383743496,0.00185529772001789,0.00901050892052402
"contig96736_117352",1.08996464541334,7.61875347026075,11.3591993461753,0.00186365775795971,0.00904820214171378
"contig112268_119770",-1.46081893986347,3.47813492420726,11.3579284268517,0.0018646141582409,0.00904993746124694
"contig185552_131174_47355_22395_12421",1.65267055015315,3.99124239394773,11.3554947024659,0.0018664470626105,0.00905592442806104
"contig600080",-2.16226265280991,2.64702135158063,11.3523149173056,0.0018688447444859,0.00906464694845506
"contig108672_103432_111604_204789",-3.27348748557028,1.86993172601437,11.3470600753901,0.00187281430982909,0.00908098568909106
"contig77320",2.20353171560914,5.10903658257243,11.3686904249793,0.00187543138691985,0.0090907580445852
"contig150972",2.11981573991726,3.94075441760093,11.3415366940222,0.00187699643751029,0.00909542629068087
"contig175794",-1.04695816830509,7.41303971281169,11.3264002449108,0.00188850845317927,0.00914827644087387
"contig107578",2.62958750025397,2.57322114013848,11.3200972736564,0.00189332438144529,0.00916866605104387
"contig176384",-1.65148427214068,3.9469941731967,11.3172162488512,0.00189553005847585,0.00917640616902005
"contig204076",-1.63801848307774,3.93918412638274,11.3150722113204,0.00189717328746052,0.00918076626571948
"contig79629",-1.25249769670192,4.99192348243741,11.3144558284892,0.00189764597576557,0.00918076626571948
"contig148988",-1.85717418153685,2.34283744658781,11.3068713436392,0.00190347262739808,0.00920600765920539
"contig11558",-2.5197923155076,2.52714383453003,11.3033622550459,0.00190617488511599,0.00921612682854961
"contig180564",-2.01640444918374,2.49153849443021,11.3022491077373,0.00190703294629527,0.00921732590709381
"contig109172_88656",-2.78204035001898,2.11430487369716,11.2992559980969,0.0019093422079854,0.00922553611143311
"contig209275",0.771960800425649,12.3353367928545,11.2862510756871,0.00191941056475309,0.00927121938070793
"contig183362",3.46267291031308,6.94411358072126,11.5129879893769,0.00194081328108087,0.00937160366374267
"contig204092",-1.3548364051043,3.92430481068681,11.2515118190166,0.00194658452274462,0.00939185891021722
"contig18444_81315_137549",-1.91972765187836,2.89772988973848,11.2513962359718,0.00194667561743227,0.00939185891021722
"contig204319",-1.35149161311559,4.44452397553991,11.2511459843684,0.00194687286430606,0.00939185891021722
"contig104920",-2.20164457033517,3.01952040264191,11.2464962724689,0.00195054162466024,0.00940433908881358
"contig190111",-2.04175477540629,2.76720817786213,11.3606073255943,0.00195070479213328,0.00940433908881358
"contig210790",1.64108640068991,5.07212125534902,11.2436249217457,0.00195281089148302,0.00941148955643283
