"logFC","logCPM","F","PValue","FDR"
"contig205765",1.7129025492357,6.6058977304705,24.7089048859698,1.81804346206445e-05,0.00042719780199583
"contig203782",-1.73082449168592,5.84528469757234,24.6901810977297,1.82834126747678e-05,0.000428950438048239
"contig69843",1.42315225395525,6.48547141754589,24.6467633910023,1.85245912294135e-05,0.000433934959511951
"contig194129",1.657838131012,5.05944816638883,24.6093068069739,1.87353677358438e-05,0.000437861355272773
"contig152030",1.85477741261447,4.31984718425843,24.606693399253,1.87501685658537e-05,0.000437861355272773
"contig110703",2.72995760804281,6.07862278269446,24.5708783396559,1.89542584434625e-05,0.000441721260814139
"contig151566",-1.89711338475333,4.89733367209295,24.5640703750089,1.89933189659811e-05,0.000441721260814139
"contig110184_182221_2856",1.7400073231348,6.52261909813515,24.5623566311503,1.90031649698319e-05,0.000441721260814139
"contig146479",2.82666268498709,8.16760239757169,24.7470800217816,1.92073695380554e-05,0.000445782098848662
"contig218544",-4.20851567403203,2.43926450762211,24.989061446909,1.92770256450836e-05,0.000446712546735535
"contig148072",3.13241637004391,6.57637247498725,24.6791346352675,1.93224715452574e-05,0.000447079973318981
"contig210910",2.06547800477985,8.71626829322954,24.4738656463915,1.95190024779818e-05,0.000450936710152641
"contig178970",1.26884966142609,7.12671001483638,24.4525993361385,1.96451692839768e-05,0.000453158569025351
"contig150180",-1.62627179587596,6.87364640246297,24.437246935577,1.97367879703441e-05,0.000454577941225502
"contig168868",-2.05760357017508,5.79895086735213,24.4208958555761,1.98348649815973e-05,0.00045614151447025
"contig152450",-1.91892101822647,9.71465393569311,24.4093930044311,1.99041709750425e-05,0.000457039694926925
"contig175725",1.95449081314305,4.88171159020011,24.3961764469344,1.99841194296762e-05,0.000457807252353888
"contig144756_159110_160473",-1.35323978350008,8.49977247945054,24.3850148750972,2.00519022886642e-05,0.000457807252353888
"contig211375",1.63897443693725,7.08836285140942,24.3785766540256,2.00911116611591e-05,0.000457807252353888
"contig98503",-3.5300367932165,2.57371525750682,24.8473700648193,2.00937577677995e-05,0.000457807252353888
"contig68090",1.64916385843021,9.02989854409004,24.3693304701376,2.01475640876846e-05,0.000457807252353888
"contig154318",-2.53373422581293,3.39327126847531,24.3690343868215,2.01493745968442e-05,0.000457807252353888
"contig105200",-1.37848565264294,6.10593650280547,24.3689811150092,2.01497003650364e-05,0.000457807252353888
"contig209173",-1.512342087184,5.60325760512186,24.3203362618424,2.04495179142092e-05,0.0004639215708195
"contig153063_130672_74159_148675_76533",1.73504714687997,7.90553063735171,24.2871007795355,2.06570794926567e-05,0.000467927757203224
"contig69608_75428",-2.76683832886151,5.76405120053781,24.2657557648002,2.07915603093175e-05,0.000470268989092034
"contig113614",-1.86932744034072,5.17086782261654,24.2417413612412,2.094396986155e-05,0.000473008132493511
"contig118272_184814",5.58451479072729,2.00798745624009,24.2101814935082,2.11460714695854e-05,0.000476365104998476
"contig82145_70935",2.21864047355479,6.73807387113629,24.2086909035459,2.11556678439326e-05,0.000476365104998476
"contig147650",1.44261829910368,8.22189356593437,24.1864069610349,2.12996831683518e-05,0.000478894215759862
"contig176773",-3.25744101059658,4.30077624201035,24.1789792069456,2.1347917554647e-05,0.000479135282482387
"contig185133",2.57896577015367,7.5075230667382,24.2090510950871,2.1373828869755e-05,0.000479135282482387
"contig181474",2.24979469390615,8.84172100929595,24.1519895181815,2.152416084858e-05,0.000481700949741924
"contig203886",-2.23848537952797,6.77863479911181,24.1477409142013,2.15520446108637e-05,0.000481700949741924
"contig105416",1.69858137913151,5.37680817344225,24.1360590968082,2.16289105190897e-05,0.000482704887788665
"contig71596_179613",1.72388024732571,8.72374624115768,24.1229430428683,2.17155602571009e-05,0.000483923893694008
"contig148964",-2.235471061885,4.3502385495293,24.1103240157252,2.17992739997519e-05,0.00048507397770582
"contig150992",2.22247953693037,6.89035312281612,24.089528858777,2.19379752184789e-05,0.000486754435995851
"contig131468_98464",1.82261124543738,6.03102823615712,24.089341914736,2.1939226349406e-05,0.000486754435995851
"contig169915",2.09386262688554,4.15246141837125,24.0796423748252,2.20042448649347e-05,0.000487481137337681
"contig80214",-2.37640779246665,6.07188013270421,24.0566866756624,2.21589383480218e-05,0.000490189457540645
"contig145390_123740_152068",1.9921315824833,9.19306476494448,24.0472879709556,2.22226065930622e-05,0.000490879185693825
"contig169111",1.35172655745198,8.16742396247582,23.9977307679533,2.25615383936297e-05,0.000497638370203432
"contig151868",3.03349432963221,7.5711202222096,24.271458759725,2.26400337777523e-05,0.000498641793510291
"contig205376",-2.50525924187667,4.03461215363809,23.9666336221059,2.27770142209595e-05,0.000500336261220455
"contig150466",3.03142273533681,4.23005008919693,23.9657457131333,2.27831986047834e-05,0.000500336261220455
"contig150972",3.35858808080484,3.94075441760093,23.9356050042716,2.29941918220544e-05,0.000504236929229927
"contig83227",3.01870702575744,5.11617769707684,23.9007070634519,2.32410786472542e-05,0.000508912256929514
"contig148710",-2.89587149847475,7.21139528820974,24.0425706795731,2.33229183998788e-05,0.000509965230251475
"contig54398",1.6438032587976,7.66252500692262,23.8379739641732,2.36919829935654e-05,0.000517286374349392
"contig157394_151644",2.15102887196339,4.67010504091448,23.8276633383646,2.3766975778453e-05,0.000518174945218826
"contig10637",-6.02712837848202,1.68898511961336,26.1289742537716,2.38858559740709e-05,0.000520016423504665
"contig73614_600078_190868",4.19167754577957,8.77041203210516,24.612161915341,2.39402281919494e-05,0.000520450226981531
"contig98950",-3.10916957420185,3.2296436602829,23.7917585714206,2.40300947067173e-05,0.000521373530250584
"contig106003_146038",-1.40908629407601,7.19618621188651,23.788826963474,2.40517142487694e-05,0.000521373530250584
"contig77803_148129",-2.62200422779364,3.89495665337403,23.769113440291,2.41976311581241e-05,0.000523785113421342
"contig104900_194042",-3.16074000463695,3.7934388624229,23.7548045233608,2.43041318129403e-05,0.00052533780767055
"contig154400",5.30728420872495,6.61571509027711,24.6066361592005,2.4463030666654e-05,0.000527859937302695
"contig48219_79942",3.71609943463917,3.6072673935894,23.7298991758957,2.4490688731828e-05,0.000527859937302695
"contig215451",6.80890052456931,3.08958261078446,25.2935116049252,2.45742409446305e-05,0.000528906276969262
"contig110327_18505",-2.42887505569832,3.18920417450828,23.6762350204693,2.48978490862554e-05,0.000535108964216548
"contig133415_178593",4.37992446081098,6.11322292361774,24.2482831903973,2.50752889250368e-05,0.000537484645249955
"contig114312",1.95429761025094,3.63560922691573,23.6525884092722,2.50795337150849e-05,0.000537484645249955
"contig75270_68656",1.99661075962345,7.72567447985747,23.6329839862312,2.52312270332606e-05,0.000539969701480927
"contig110089_143538_219042",2.36584991795154,5.35735367390093,23.6198456857776,2.53334317967338e-05,0.000541390128736706
"contig111683",-2.44188644638532,3.62716550655661,23.5944410063134,2.5532306031802e-05,0.000544869508240814
"contig210418_112222_76291",1.77717157982847,6.66591481604362,23.5560455752332,2.58360238827726e-05,0.000550573321360805
"contig149828",1.7518405872629,5.21145417816739,23.5492267490503,2.58903621034943e-05,0.000550954198622105
"contig203661_212297",1.79685538142727,6.37262045641957,23.5026787996702,2.62645491990615e-05,0.000558130905553615
"contig148228",2.49743448862367,4.93414058289799,23.4973587644577,2.63076794461406e-05,0.000558262259482778
"contig153085",1.96409268579258,6.51383839883944,23.4797487738671,2.64509827363267e-05,0.000560515986203591
"contig74205",1.58665323226895,6.19647904988916,23.4747901204129,2.64914835643904e-05,0.0005605879904403
"contig68702",2.56233351193769,4.85815113493032,23.4549639325036,2.66540765047075e-05,0.000563122105676987
"contig169216",-1.68338418182888,6.21398229426929,23.4511132121598,2.66857785203999e-05,0.000563122105676987
"contig178292",4.32629717738474,3.22985379063686,23.4331479619912,2.68342113762425e-05,0.000565464574175241
"contig175977",3.4371814865734,3.0234124772581,23.3922310048262,2.71755546544788e-05,0.000571859965563398
"contig207933",2.14205714775174,6.84422589222973,23.3564570296846,2.74777676851819e-05,0.000577415287837848
"contig205988",-5.93728759875266,1.71617342840746,24.0113627853157,2.76539016145479e-05,0.000580309443741949
"contig71879",-1.67953441963914,7.09161346817137,23.3263195829329,2.77351308240821e-05,0.000581206784495224
"contig97839_73568",-2.5521076939115,4.22860454755561,23.3090492415467,2.78837647945309e-05,0.000583381058138114
"contig74169_11509",1.5989520416912,5.88046384197321,23.3053038750653,2.7916109936717e-05,0.000583381058138114
"contig113747",1.67022813687228,5.61844651656907,23.2929449532099,2.8023124742505e-05,0.000584405925374627
"contig174742_57430_151125_116095_113824",1.70385575939069,6.40517609251031,23.2907114517486,2.80425108145214e-05,0.000584405925374627
"contig171227",-4.20561347003874,1.7085422044118,25.5007160181663,2.81529087092422e-05,0.00058589848166383
"contig148003",-1.09364899786642,6.80759350872274,23.2056995781636,2.87910640539856e-05,0.000598355140016051
"contig74220",-1.6289674585397,5.64033726104368,23.1996890648765,2.88447844697031e-05,0.000598648143616407
"contig208456",2.36739589801993,6.99069682764198,23.1910319754567,2.89223462327642e-05,0.000599128337492705
"contig600170_69933",-2.29534905560861,6.57020403818174,23.1882598661127,2.89472292256056e-05,0.000599128337492705
"contig216067",2.67521377065447,3.87547120421911,23.183688243632,2.89883146151601e-05,0.000599157928208554
"contig157815_179454",-3.13233413361477,3.16232336767739,23.1601714570243,2.92006408192845e-05,0.000602721970134658
"contig25667_20658_77724_60167_209292",1.14676515603353,6.6548377743601,23.1528260409458,2.92672980563686e-05,0.000602792447423021
"contig71015",1.38668309784038,9.79656853166814,23.1510050615189,2.92838477998873e-05,0.000602792447423021
"contig217270_197589",3.72119877627968,6.9563871054094,23.6368544767742,2.9365863703592e-05,0.000603658278500096
"contig145127",-3.30201682661392,6.36278294435658,23.386875250483,2.95134337245348e-05,0.000605867486608691
"contig150784",1.63181732452984,9.84703736866528,23.0900451430215,2.98436426456139e-05,0.000611814920939729
"contig204892_182082_182387",1.84421000136865,6.23277988204496,23.0714337231403,3.0016804585103e-05,0.000614531030455721
"contig98509_159059",1.58543791645337,8.87938582283968,23.0509387935831,3.02087245651648e-05,0.000617623301021752
"contig170295_174494_174549",-4.01847431680811,5.78309859626227,23.4124494770554,3.05396758243997e-05,0.000623545894636291
"contig146913",-3.21451691272465,3.74258770449861,23.0077768318349,3.06171747396977e-05,0.000624284606129679
"contig146940",1.47865682160596,5.7161198847811,22.9937029619738,3.07516218268721e-05,0.000626180935555539
"contig171381_177618_182803",2.02936066171993,5.32793345243739,22.909894297823,3.15653208551144e-05,0.000641884835531525
"contig18347_72522_109458",-3.38087345155358,3.48276853047581,22.8799067995098,3.18619918347941e-05,0.000645789355690764
"contig105080",-2.03653894051902,6.45121545460139,22.8782084442101,3.18788821884279e-05,0.000645789355690764
"contig17754_147885",-3.28536724401267,3.20942379589824,22.8775376852194,3.18855555857641e-05,0.000645789355690764
"contig22054_82905_115590_152152",3.30035988449623,4.94246095447826,22.9004085384255,3.19647133855876e-05,0.000646438520415996
"contig171148",1.29496538691104,6.46634701419465,22.8657395814213,3.20031777927834e-05,0.000646438520415996
"contig150949",1.40816775711824,9.20879189008052,22.8559273187102,3.21013525712074e-05,0.000647555855805572
"contig9506",-2.51803670574656,3.02283316482364,22.8450164478994,3.22108945235927e-05,0.000648899207142616
"contig150860",2.49401749954885,7.95771733230348,22.8940180270783,3.22970726135402e-05,0.000649768934910757
"contig81884",2.3082048822684,5.463682485114,22.8035783915895,3.26305468783337e-05,0.0006556049638095
"contig109664_201994",1.51248993884354,7.94649874487365,22.7546663306537,3.31333659241413e-05,0.000664823407367664
"contig81069_207129_213415_191703_14020_174361_114836_151183_108189",-3.33402384877908,4.03388145793034,22.7478235802147,3.32043625915975e-05,0.000665364342700857
"contig71572",1.60502474582464,6.01365693425675,22.7336970439426,3.33514428582883e-05,0.000667426424034276
"contig174328_108394",2.34269757589827,7.31665812789654,22.7270720078576,3.34206582028919e-05,0.000667481806099128
"contig203574",1.33565065043158,6.25673597372896,22.7249781226497,3.34425658360606e-05,0.000667481806099128
"contig188704",-2.84248793867328,4.08250238388695,22.6976140719859,3.37302715778539e-05,0.000672335980567012
"contig149499",1.41907832792428,10.0525352429597,22.6838589149422,3.38758839596883e-05,0.000674348788862886
"contig159790_189041_217306",4.22444630523712,5.46293570790926,23.0922163774897,3.42547875201076e-05,0.000680994190317507
"contig125163_110779_114327_189920_147446_208200",1.32673538108211,8.89823060993738,22.6350714814323,3.43977494763653e-05,0.000682937709380294
"contig151288",-3.95201405689528,3.72162811451046,22.6278582638991,3.44756280876066e-05,0.000683585649311874
"contig181846",5.40103074449148,7.31068805523964,23.5179633258737,3.48131247766022e-05,0.000689372873197488
"contig150467",1.83531692500534,5.68110967521961,22.5907938974906,3.48787599380184e-05,0.000689768565318743
"contig71967",1.66900710527237,8.93299987374797,22.578085190668,3.50181354590709e-05,0.000691081651993866
"contig172894",1.88630838913391,5.81389017585836,22.5728361676906,3.50758734398104e-05,0.000691081651993866
"contig150770_600138",2.52720086112152,9.02781213396416,22.720675547566,3.50823765357929e-05,0.000691081651993866
"contig171405",-2.0300925352473,5.072408472315,22.5576162711953,3.52438603067226e-05,0.000693358704914416
"contig150487",1.57147542046646,5.61065118156854,22.5389390641906,3.54511737721271e-05,0.000696530278963677
"contig108565_69610",-1.60730099830703,7.39786302546534,22.4910777906185,3.5988352581222e-05,0.000706166258635952
"contig150946",-1.33942928996757,6.76590458471058,22.4689453003627,3.62396739187395e-05,0.000710175399790188
"contig177737",2.02859770793962,5.7936914006492,22.440495029638,3.65654738827252e-05,0.000714302111068813
"contig160267_120146_146359_153351",-2.3543929554531,5.6973808854786,22.4395518139437,3.65763282469335e-05,0.000714302111068813
"contig70947",0.925859913874003,8.89324085305378,22.4381829971026,3.65920864363797e-05,0.000714302111068813
"contig119661",2.72945043202491,3.54431707946538,22.4265802707662,3.67259497937913e-05,0.000715990161850829
"contig182731",-4.43975793577476,1.84861910188378,23.0234535873956,3.70759718071673e-05,0.00072163641862122
"contig202567",2.10457228064912,7.11667886629159,22.3934462757679,3.71110925454159e-05,0.00072163641862122
"contig151844_170513",2.18292276979751,7.37904565209864,22.3885017080285,3.71689336320642e-05,0.000721811685740373
"contig138920",2.03519306366969,4.66690563727613,22.3845138293667,3.72156531333477e-05,0.000721811685740373
"contig185477",3.42255781531429,7.65803315030428,22.8432409936456,3.72922984803631e-05,0.000722370945820264
"contig209609",-1.76791484048875,6.05666812897869,22.3592544989815,3.75130265181241e-05,0.00072571615577764
"contig158553_54925",-1.93215329978644,6.15390090998658,22.2988953520072,3.82338802988689e-05,0.000738715725620984
"contig208043",1.27103092393091,8.43213011012211,22.2935865951109,3.82979807829444e-05,0.000739009184737556
"contig211917",-1.82959342316543,3.75388415821384,22.2766341712895,3.85034369849612e-05,0.000742026057915534
"contig151291",1.54693032095593,6.53065082524206,22.2379409280029,3.89767759523555e-05,0.000750191220209095
"contig57407_178106_16093",-1.85330190036936,6.55529519183607,22.2283381444527,3.90952015428595e-05,0.000750847410479256
"contig75137",-2.39085129806363,8.65689438899466,22.2807353564069,3.91575928645909e-05,0.000750847410479256
"contig77810",4.40072326386512,2.36756800747499,22.2231005220319,3.91599549578168e-05,0.000750847410479256
"contig104267",2.52499823257551,5.99648727954211,22.2181524430365,3.92212332425354e-05,0.000751069218075371
"contig68724",1.88321301748407,10.9905788065766,22.2040835455313,3.93960226044914e-05,0.00075346139940666
"contig120096",1.84084147066044,4.18596392311834,22.1923930850298,3.95418913698353e-05,0.000755295115937853
"contig168044",-2.94656598669599,4.10742364242582,22.181409468541,3.96794625969982e-05,0.000756965909568239
"contig74593",1.59944481272793,6.55304346697937,22.1745159714228,3.97660638412546e-05,0.000757661360122971
"contig104230_177771_190078",1.3423961372964,9.87268336575787,22.1678961986967,3.98494151200011e-05,0.000758293215425815
"contig97075",1.886254618822,6.63551046679479,22.1427040037605,4.01683154761595e-05,0.000763400098778986
"contig169406",-2.6352649608526,3.55877056405506,22.1262084079122,4.03785943386578e-05,0.000764060497134008
"contig112898_106823_158681_115338_105717_8141_145866_9036_79485",-2.55581997986786,4.09336169119046,22.1259816069714,4.03814936271343e-05,0.000764060497134008
"contig55464_209129",1.01744523046078,8.52061876995065,22.1252265829786,4.03911469968898e-05,0.000764060497134008
"contig147381",1.89041955987207,6.72562903557128,22.1241165605482,4.04053436501471e-05,0.000764060497134008
"contig116086",2.52837584457047,7.01888865122252,22.14670278895,4.04790839477694e-05,0.00076449809920856
"contig68891",-1.62700372675281,6.86950220126473,22.1051979573567,4.06481192505879e-05,0.000766732127037619
"contig82681",2.15638934246735,8.05080158183834,22.0911508928024,4.08293811329526e-05,0.000769190922116934
"contig81458",1.95528902554696,8.56226087713011,22.0778772053657,4.1001451644403e-05,0.000770159522533548
"contig94418",1.81406847470787,5.0322405943186,22.075397926719,4.10336764127879e-05,0.000770159522533548
"contig55309",2.60372990151795,4.88308402536977,22.0729883019371,4.10650215959457e-05,0.000770159522533548
"contig72265",1.44146237579244,6.08127560280801,22.0714773430237,4.10846895997114e-05,0.000770159522533548
"contig148715_156923",-2.3982000500307,4.68748521332539,22.0037076630619,4.1977199522062e-05,0.000785489266711363
"contig2888",2.10805729838951,5.64394704877707,22.0015131990715,4.20064416905673e-05,0.000785489266711363
"contig204658_214800",4.1272361888797,11.0533352409939,22.7520654561683,4.30162761356948e-05,0.000803378141080609
"contig204133",-4.61826969965025,2.60467247051691,22.2999732942981,4.32029828274775e-05,0.000805868972272047
"contig150756",-1.3702810155985,7.90676585484288,21.889676682744,4.35257069283837e-05,0.000810887676918556
"contig107704",2.43054532397312,6.63399912767529,21.8827594125209,4.36215707343244e-05,0.000811672798306536
"contig55602",2.45040970656837,5.71572725069441,21.8243332124208,4.44402706449587e-05,0.000825889359378451
"contig176971_177085",-1.54100910952278,8.55903161344896,21.7853432042948,4.49956795598015e-05,0.000835183934237151
"contig203221",2.55744700710665,5.12103605975007,21.7590688103935,4.53741065527358e-05,0.000841174694362313
"contig76295",2.65539784287877,4.4096277223685,21.7363852199359,4.57035321311197e-05,0.000846243464422902
"contig64885",-4.71317465302453,2.25957877920136,21.7203699661549,4.59376436935967e-05,0.000849537158588192
"contig202421",-2.98271932285159,4.59960793611153,21.7104236911983,4.60836789596036e-05,0.000851195972372434
"contig169114",-1.31677223632059,6.29171478905442,21.6996333017866,4.62426651025753e-05,0.000853089654499157
"contig177335",1.69716016113623,4.97270019652938,21.6901879179977,4.63823115863353e-05,0.000854622372875537
"contig204068",2.58808002848712,4.51576080688686,21.6781819029884,4.65604622440468e-05,0.000856859956206215
"contig145096_155993",1.29736405312148,8.00574290062474,21.6705191963229,4.66745444071003e-05,0.000856958880187123
"contig600039",2.97889154672811,5.85245971271971,21.7793176974379,4.66792744982462e-05,0.000856958880187123
"contig169871",-3.34891950266914,3.34343070810656,21.6612362051496,4.68131467593308e-05,0.000858290414898577
"contig179752_152675",1.98785591077168,9.27409446958218,21.6544810483628,4.69142810583271e-05,0.000858290414898577
"contig71901_203865",1.37479737206344,6.90152651816948,21.6539511614137,4.69222240192088e-05,0.000858290414898577
"contig117453_115498",-2.06891238212171,4.04935041730458,21.6470099422194,4.70264041903795e-05,0.000859155914041649
"contig4996",-4.94214075030499,1.89677583789374,22.9560342039551,4.73344783994469e-05,0.000863739896301019
"contig76242",1.13838863059369,6.83815383478624,21.6059561707662,4.76476167087362e-05,0.000868405115624
"contig208355",1.47976413910911,5.7104302509462,21.6021144337034,4.77061925587133e-05,0.000868425136589878
"contig98167",5.93309439283586,2.68716183171038,21.5880404585409,4.79214352569936e-05,0.000871293580382571
"contig148582",2.57567973926627,6.3785161044008,21.5721174863541,4.81661989667629e-05,0.000874691226188486
"contig218303",-2.06244653195007,6.82069393239612,21.5586675627397,4.83739811498472e-05,0.000876630002143983
"contig145357",2.96236840670519,5.58931363894041,21.6217093760591,4.83890013758741e-05,0.000876630002143983
"contig191545",1.40515522296956,5.04317430714427,21.5432307990567,4.86136300229471e-05,0.000879644713792465
"contig163718",3.92618592406079,3.09253263012826,21.5184600822038,4.90008208285744e-05,0.000885590193659008
"contig160100_117542_99326",1.5259236887714,6.27438971574372,21.4973675871404,4.93330970483458e-05,0.000890414264741515
"contig191056",1.70383613538006,4.74122537660779,21.4883578680822,4.94757577857243e-05,0.000890414264741515
"contig146732",2.86354818081523,4.42776440991353,21.4877677711214,4.94851166983808e-05,0.000890414264741515
"contig147437",-2.6832586861753,4.15100037057868,21.4866106789811,4.95034735841467e-05,0.000890414264741515
"contig66895",3.43133132670741,3.38682480382352,21.480838820494,4.95951502024892e-05,0.000891002526051617
"contig112575",-3.49342329724409,2.37630103714812,21.4722744108194,4.97315141085634e-05,0.000892391266824566
"contig204230",-1.89196151963489,5.46386814883868,21.4307839558998,5.03977875741168e-05,0.000903274225928032
"contig73714",-1.85520365529965,7.64240998836086,21.4130317461093,5.06857485064177e-05,0.000907358974151024
"contig97780",-1.57564985136501,5.82018049101592,21.4019434722191,5.08664983143202e-05,0.000909035347816408
"contig11015_204009",-1.61378667188964,6.33100606754068,21.3999098636825,5.08997223014549e-05,0.000909035347816408
"contig203425_158423",-2.48380992289882,4.87905107626184,21.3935744119347,5.10033751570714e-05,0.000909811092382752
"contig172077_118051",2.18634273997218,5.88374868904411,21.3887932901614,5.10817462716429e-05,0.000910134557096996
"contig68128_81581_178379",1.32291604487026,8.31480374737835,21.3783840875953,5.1252813975472e-05,0.000911334158372334
"contig76046",3.19898700801412,3.86077925343914,21.3773580473495,5.126970908839e-05,0.000911334158372334
"contig71311",1.97370181102911,6.55382164461239,21.3667974533111,5.14439471277977e-05,0.000913356753412334
"contig184661",7.40215269347398,1.7324611111578,24.3955644490777,5.15590478626662e-05,0.000914203863269168
"contig175622",1.73271635868682,5.54434697695325,21.3566069882363,5.16126742582964e-05,0.000914203863269168
"contig111708_203487_119833",1.48943216002886,6.25800983129194,21.3440745743054,5.1820983442482e-05,0.000916599402087661
"contig145645",-1.86167340048194,7.81371191273082,21.3411784005609,5.18692493735489e-05,0.000916599402087661
"contig8389_113347",1.47432812536252,4.96774165585004,21.3249866734762,5.21399715341577e-05,0.000920307044286903
"contig119456_214687",5.23060379623804,3.48780400852162,21.355277770141,5.24987477102433e-05,0.00092555843541898
"contig104468_111177_215708",1.40837017675108,9.17587194349737,21.2262444216278,5.38237098977445e-05,0.00094707015833266
"contig85212",10.1323408034707,9.15835214886094,22.2442504926885,5.38570544353504e-05,0.00094707015833266
"contig145710",-1.93911192969425,6.54658606529797,21.2214473275228,5.39069651311197e-05,0.00094707015833266
"contig147696",-1.82252713240512,5.08291049391527,21.2140244010754,5.40360620514411e-05,0.000947293492171479
"contig146559_191353",-3.58888500617316,4.87968864918508,21.3314819678928,5.40450718281696e-05,0.000947293492171479
"contig159909",2.13115805464513,3.84427345466631,21.1796716942121,5.46377993455223e-05,0.00095657301310718
"contig176713_204289",3.4130622496009,2.12193869836776,21.1718621533281,5.47755842711163e-05,0.00095787535040775
"contig69290_79583_138673",-1.82221541640129,5.91462407344379,21.1604816985386,5.4977031951266e-05,0.000960286677169571
"contig116500",2.93722204294232,3.3024710504268,21.1284550735176,5.55481726129195e-05,0.000969142424952194
"contig13009",3.30030825966584,2.07292429303904,21.1132879746115,5.58208461539043e-05,0.000972579851409251
"contig108111",-4.37978275775007,1.88630820493929,21.1103440247702,5.58739367941776e-05,0.000972579851409251
"contig215941",6.47398570157931,3.28847675798651,22.0078974997278,5.60815717039596e-05,0.000975070732882769
"contig22411",2.75980065087979,2.68924205140535,21.0800713235619,5.64229881093332e-05,0.000979879226832086
"contig24195",4.94049712120947,2.02877615054056,21.0664365138959,5.66721480929859e-05,0.000982473633296878
"contig172244",1.67680227010383,5.82203872216372,21.0647837547786,5.67024295608497e-05,0.000982473633296878
"contig120238_180526_108249_181148",2.89423135343153,2.84374719664911,21.0275309852435,5.73895413111375e-05,0.000993240068350489
"contig107057",2.74839316874044,8.55982772283733,21.2638828775599,5.78924686099788e-05,0.00100037096862037
"contig151487",1.85562606125796,6.28018632028317,20.9983476815086,5.79339862031122e-05,0.00100037096862037
"contig600060",-5.26628846423843,9.17423011291795,21.9070733410256,5.80292332593497e-05,0.00100087178688986
"contig154111",1.57383727562381,7.33163558977387,20.9751938210409,5.83698446771746e-05,0.00100555092055619
"contig158041",2.58217046292027,5.67077796382155,20.9718208131921,5.8433629508792e-05,0.00100555092055619
"contig103993",1.86502566257151,6.20370857154098,20.957452646339,5.87061667318295e-05,0.00100909155079774
"contig130152",2.78944602170969,2.45081412518208,20.9475900655892,5.88940220199257e-05,0.00101117020306711
"contig148512",1.358616763639,6.19495696002203,20.9423295288272,5.89944817024131e-05,0.00101174531673298
"contig186796_182135",-3.15161543882352,4.3552727738181,20.9283800559732,5.92617542319869e-05,0.0010134271545058
"contig137200",-2.29103119194707,3.663442570062,20.9268089374631,5.92919373540951e-05,0.0010134271545058
"contig215776_71425_82871_73333",2.36161694142039,6.12117758913972,20.9213139575966,5.93976310684438e-05,0.0010134271545058
"contig209103_150752",-3.12120925628522,8.45411628077237,21.321593912613,5.9420917283893e-05,0.0010134271545058
"contig152599",3.646070264107,2.08993548108858,20.9197411056878,5.94279210333004e-05,0.0010134271545058
"contig114242",3.91791331841264,4.7631849342108,21.1375503065211,5.95707559639349e-05,0.00101471764583889
"contig153801",1.88443237862814,6.97226079642251,20.887765208656,6.00472800705479e-05,0.00102168283174089
"contig169734",-1.63768317034489,11.2533775445251,20.8498136926796,6.07912869649374e-05,0.00103317835180342
"contig169676",-2.53442728168441,5.01069472972026,20.846138119506,6.08638613016343e-05,0.00103324952854651
"contig170798",1.74872126609027,9.13257577184279,20.8228397780746,6.13260319567912e-05,0.00103899554423913
"contig115954_138134",-1.5441300514486,5.3260969571543,20.8221453028029,6.13398653425972e-05,0.00103899554423913
"contig147500",1.76862277034667,6.59165850117731,20.7954083515014,6.18749699138085e-05,0.00104688568916879
"contig182623",2.32715290755937,3.62360660830306,20.7878960639226,6.20262083193738e-05,0.00104803904048127
"contig26302_180471",2.9541687283191,9.14911134654102,21.1705692396344,6.21123640388203e-05,0.00104803904048127
"contig118697",2.88209840066978,3.57780160575699,20.7817005204379,6.21512330578607e-05,0.00104803904048127
"contig145463",1.29117777089761,8.73284129071273,20.7738498620873,6.23100419691223e-05,0.00104949631556278
"contig171079",4.26074952144377,3.62003280234396,20.7782391597714,6.23765763038834e-05,0.00104949631556278
"contig146029",1.26596696367202,6.88095971808858,20.7470303314735,6.28558239898618e-05,0.00105603527779232
"contig83073",-1.79453332964279,4.78646419498602,20.7446256484946,6.29050069503663e-05,0.00105603527779232
"contig198664_135325_213365_213809",4.4222240556892,5.30534933718534,21.1848013559998,6.31397242834827e-05,0.00105773194648422
"contig72717_210113",-2.12037762908813,4.95130987835767,20.7328674485185,6.3146086155852e-05,0.00105773194648422
"contig149139_178109",1.62087125559397,6.24741049967076,20.7290857260875,6.32238313324826e-05,0.00105786142591637
"contig77302",-1.83088878554195,5.18548634098681,20.7221971250528,6.33657093387684e-05,0.00105863016687715
"contig68781_212614",-1.20204411766528,8.78785835609772,20.7200544883712,6.34099080696154e-05,0.00105863016687715
"contig68280_112192",1.23588822184059,7.34545375816041,20.7097353753766,6.3623231501037e-05,0.00106101921053992
"contig600079",1.23013392305344,10.2120416558971,20.6996302245268,6.38328700602208e-05,0.0010633416028003
"contig151568",1.42572267986081,7.30092962119296,20.6864846407276,6.41066823947745e-05,0.00106672672280027
"contig79474",2.56540786706499,7.21675550149148,20.7623524215924,6.44859293366745e-05,0.00107146819029713
"contig145715",2.19615030725484,6.99863314960291,20.6612446027004,6.46359134688989e-05,0.00107146819029713
"contig109225",-5.19294832443963,2.80231588108882,20.6595055763841,6.46725475828195e-05,0.00107146819029713
"contig157115_175566",-3.75751073140608,4.25988809655204,20.7378899994896,6.46868464483376e-05,0.00107146819029713
