Ourcontigname,logFC
contig186022,0
contig186023,0
contig186024,0
contig186025,0
contig186028,0
contig186031_204303_79386,0
contig186032,0
contig186034,0
contig186035,0
contig18604_76225,0
contig186045,0
contig186046,0
contig186050,0
contig186052,0
contig186055,0
contig186056,0
contig186058,0
contig186061,0
contig186062,0
contig186064,0
contig18607,0
contig186070,0
contig186076,0
contig186080,0
contig186083,0
contig186084,0
contig186086_185380,0
contig186087,0
contig186088,0
contig186089,0
contig186090,0
contig186092,0
contig186094,0
contig18610,0
contig186101,0
contig186103,0
contig186106,0
contig186107,0
contig186108,0
contig186110,0
contig186111,0
contig186112,0
contig186113,0
contig186118,0
contig186120,0
contig186121,0
contig186126,0
contig186127,0
contig186128,0
contig186129,0
contig186130,0
contig186131,0
contig186133,0
contig186134,0
contig186139,0
contig18614,0
contig186140,0
contig186141,0
contig186144_217767,0
contig186146,0
contig186149,0
contig186151,0
contig186153,0
contig186155_189383,0
contig186156,0
contig186158,0
contig186160,0
contig186171,0
contig186173,0
contig186174,0
contig186175,0
contig186176,0
contig186178,0
contig186180,0
contig186182,0
contig186184,0
contig186188,0
contig186190_10155_143604,0
contig186191,0
contig186194,0
contig186196,0
contig186198,0
contig186201,0
contig186202,0
contig186206_176419_150161_216043_114034_165771,0
contig186207,0
contig186211,0
contig186214,0
contig186216,0
contig186217,0
contig186222,0
contig186226,0
contig186227,0
contig186230_193410,0
contig186233,0
contig186234,0
contig186236,0
contig186237,0
contig186240,0
contig186243,0
contig186244,0
contig186246,0
contig186249,0
contig18625,0
contig186251,0
contig186253,0
contig186258,0
contig186259,0
contig186260,0
contig186262,0
contig186266,0
contig186267,0
contig186269,0
contig186272,0
contig186277,0
contig186278,0
contig186279,0
contig186282,0
contig186285_211463_165387,0
contig186288,0
contig186290,0
contig186291_70748,0
contig186292,0
contig186293,0
contig186295,0
contig186302,0
contig186304,0
contig186306,0
contig186307,0
contig186308,0
contig186310,0
contig186312,0
contig18632_77491,0
contig186321,0
contig186322,0
contig186324,0
contig186325,0
contig186330,0
contig186332,0
contig186333,0
contig186336,0
contig186338,0
contig18634,0
contig186341,0
contig186345,0
contig186347,0
contig186348,0
contig186350,0
contig186351,0
contig186353,0
contig186355,0
contig186357_94413_170712_74592,0
contig186359_218979_186465,2.74027975798093
contig186361,0
contig186363,0
contig186365,0
contig186366,0
contig18637,0
contig186370,0
contig186371,0
contig186372,0
contig186374_116079_112775,0
contig186375,0
contig186378,0
contig186379,0
contig186381,0
contig186382,0
contig186384_79353,0
contig186389,0
contig186391_149712,0
contig186393,0
contig186394,0
contig186396,0
contig186397,0
contig186399_4164,0
contig186400,0
contig186403,0
contig186405,0
contig186407,0
contig186408,0
contig186409,0
contig186411,0
contig186412,0
contig186414,0
contig186415,0
contig186417,0
contig186418,0
contig186419,0
contig186420,0
contig186421,0
contig186422,0
contig186426,0
contig186430,0
contig186432,0
contig186433,0
contig186442,0
contig186443,0
contig186444,0
contig186445,0
contig186449,0
contig18645,0
contig186451,0
contig186457,0
contig186458,0
contig186459,0
contig186460,0
contig186462,0
contig186469,0
contig186474,0
contig186475,0
contig186480,0
contig186482,0
contig186485,0
contig186486,0
contig186488,0
contig186491,0
contig186496,0
contig186498,0
contig186503,0
contig186507,0
contig186508,0
contig186510,0
contig186519_119880,0
contig186521,0
contig186523,0
contig186525,0
contig186526,0
contig18653,0
contig186530,0
contig186532,0
contig186533,0
contig186537,0
contig186538,0
contig186539,0
contig186540,0
contig186541,0
contig186543,0
contig186546,0
contig186548,0
contig186550,0
contig186553,0
contig186557,0
contig186559,0
contig186560,0
contig186562,0
contig186563,0
contig186566,0
contig186567,0
contig186569,0
contig186570,0
contig186572,0
contig186575,0
contig186578,0
contig186579,0
contig186581,0
contig186582,0
contig186583,0
contig186585,0
contig186588,0
contig186592,0
contig186593,0
contig186596,0
contig186597,0
contig186599,0
contig18660,0
contig186602,0
contig186603,0
contig186605,0
contig186608,0
contig186610,0
contig186617,0
contig186619,0
contig18662,0
contig186628,0
contig186631,0
contig186632,0
contig186633,6.32792090950595
contig186640,0
contig186643_78284,0
contig186646,0
contig186647,0
contig186648,0
contig186649,0
contig186652,0
contig186656,0
contig186660,0
contig186661,0
contig186663,0
contig186664,0
contig186665,0
contig186666,0
contig186668,0
contig186673,0
contig186677,0
contig186679,0
contig186680,0
contig186681,0
contig186685,0
contig186686,0
contig186687,0
contig186689,0
contig186690,0
contig186698,0
contig186703,0
contig186704,0
contig186706,0
contig186718_207844,0
contig18672,0
contig186725,0
contig186726,0
contig186727,0
contig186735,0
contig186738,0
contig186739,0
contig186750,0
contig186751,0
contig186758,0
contig186760,0
contig186761,0
contig186763,0
contig186765,0
contig186767,3.85820198772307
contig186772,0
contig186777,0
contig186780,0
contig186781,0
contig186789,0
contig186792,0
contig186796_182135,0
contig186797,0
contig186799,0
contig186804,0
contig186810,0
contig186812,0
contig186813,0
contig186816,0
contig186817,0
contig186819,0
contig186825,0
contig186832,0
contig186833,0
contig186836,0
contig186837,0
contig186839,0
contig186841,0
contig186845,0
contig186849,0
contig186850,0
contig186852,0
contig186855,0
contig186864,0
contig186866,0
contig186870,0
contig186874,0
contig186875,0
contig186881,0
contig186885,0
contig186886,0
contig18689_213248,0
contig186891,0
contig186894,0
contig186899,0
contig186903,0
contig186904,0
contig186905,0
contig186908,0
contig186910,0
contig186911,0
contig186912,0
contig186916_73128,0
contig186917,0
contig186921,0
contig186922,0
contig186924,0
contig186932,0
contig186935,0
contig186938_212091,0
contig186939,0
contig18694,0
contig186941,0
contig186943,0
contig186947,0
contig186948,0
contig186949,0
contig186950,0
contig186956,0
contig186957,0
contig186963,0
contig186964,0
contig186967,0
contig186968,0
contig186974,0
contig186975,0
contig186976,0
contig186978,0
contig186979,0
contig186980,0
contig186981,0
contig186983,0
contig186985_166776,0
contig186986,0
contig186987,0
contig186988,0
contig186992,0
contig186993,0
contig186994,0
contig186995,0
contig186997_189048,0
contig186999,0
contig187000,0
contig187001,0
contig187006,0
contig187009,0
contig18701,0
contig187010,0
contig187011,0
contig187012,0
contig187014,0
contig187016,0
contig187017,0
contig187024,0
contig187026,0
contig187027,0
contig187029,0
contig187030,0
contig187031,0
contig187033,0
contig187034,0
contig187036,0
contig187042_152761,0
contig187046,0
contig187047,0
contig187048,0
contig187051,0
contig187058,0
contig187059,0
contig18706,0
contig187061,0
contig187064,0
contig187066,0
contig187068,0
contig187071,0
contig187072,0
contig187078,10.0398036862012
contig187079,0
contig187082,0
contig187084,0
contig187086,0
contig187088,0
contig187089,0
contig187092,0
contig187094,0
contig187096,0
contig187098,0
contig187101,0
contig187102,0
contig187104,0
contig187105,0
contig187108_120058_149815,0
contig187109,0
contig18711,0
contig187110,0
contig187111,0
contig187112_119855_151079,0
contig187113_211938_187176_190571,0
contig187117,0
contig187119,0
contig187123,0
contig187124,0
contig187126_159849,0
contig187128,0
contig187129,0
contig187130,0
contig187133,0
contig187134,0
contig187135,0
contig187136,0
contig187139_148010,0
contig187142,0
contig187143,0
contig187145,0
contig187147,0
contig187150,0
contig187151,0
contig187153,0
contig187160,0
contig187161,0
contig187164,0
contig187166,0
contig187168,0
contig187169,0
contig187170,0
contig187180,0
contig187181,0
contig187186,0
contig187187,0
contig187189,0
contig187190,0
contig187194,0
contig187195,0
contig187203,0
contig187208,0
contig187245,0
contig187255,0
contig187256,0
contig187260,0
contig187261,0
contig187266,0
contig187267,0
contig187270,0
contig187275,0
contig187276_108602,0
contig187281,0
contig187282,0
contig18729,0
contig187291,0
contig187302,0
contig187307,0
contig18731,3.15431297585854
contig187313,0
contig187314,0
contig187324,0
contig187325,0
contig187329,0
contig187337,0
contig187338,0
contig187339,0
contig187340,0
contig187342,0
contig187345,0
contig187347,0
contig187350,0
contig187358,0
contig187365,0
contig187367,0
contig187373,0
contig187377,0
contig187380,0
contig187381,0
contig187390,0
contig187393,0
contig187397,0
contig187406,0
contig187409,0
contig187412,0
contig187421,0
contig187433,0
contig187445,0
contig187451,0
contig187463,0
contig187464,0
contig187468,0
contig187472,0
contig187473,0
contig187477,0
contig187487,0
contig187488,7.16538119322917
contig187491,0
contig187509,0
contig187516,0
contig18753,0
contig187535,0
contig187538,0
contig187547,0
contig187553,0
contig187554,0
contig187562,0
contig187585,0
contig187594,0
contig187597,0
contig187600,0
contig187605,0
contig187606,0
contig187616,0
contig187622,0
contig187628,0
contig187631,0
contig187651,0
contig187659_165774,0
contig187660,0
contig187670,0
contig187677,0
contig187680,0
contig187683,0
contig187693,0
contig187700,0
contig187705,0
contig18771,0
contig187710,0
contig187721,0
contig187726,0
contig18775,0
contig187758,0
contig187770,0
contig187771,0
contig187792,0
contig187796,0
contig187805,0
contig187838,0
contig18784,0
contig187840,0
contig187845,0
contig187848,0
contig187849_93881_200091,0
contig187862,0
contig187865,0
contig187871,0
contig187876,0
contig18789_117437,0
contig187893,0
contig187900,0
contig187901,0
contig18791_111806,0
contig18792_214067_170346_210278_93322,0
contig187920_20210,0
contig187934,0
contig187945,0
contig187949,0
contig187951,0
contig187952,0
contig18796_204438,-3.29892964169063
contig187962,0
contig18797,0
contig187974,0
contig188008,0
contig188015,0
contig188019,0
contig188042,0
contig188076_188614,0
contig18808,0
contig188095,0
contig188197,0
contig18822_114809,0
contig18832_205563,0
contig188357_1694_144020,0
contig188373,0
contig188411,0
contig188412,0
contig188426,0
contig188427,0
contig188428,0
contig188431,0
contig188434,0
contig188438,0
contig18844,0
contig188440,0
contig188444,0
contig188445,0
contig188447_166834,0
contig188448,0
contig188449,0
contig188451,0
contig188453,0
contig188455,0
contig188458,0
contig188468,0
contig188469,0
contig18847_132855,0
contig188473,0
contig188475,0
contig188476,0
contig188478,0
contig188491,0
contig188499,0
contig188508,0
contig188510,0
contig188514,0
contig188519,0
contig18852,0
contig188524_70071,0
contig188527,0
contig188528,0
contig188533,0
contig188534,0
contig188535,0
contig18854,0
contig188567,0
contig188568,0
contig188574,0
contig188578,0
contig18858,0
contig188599,0
contig1886,0
contig188616,0
contig188617_166880,0
contig188651,0
contig188658_10815,0
contig188669,0
contig18867,0
contig188671,0
contig188677,0
contig188682,0
contig188684,0
contig188688,0
contig188691,0
contig188696,0
contig188697,0
contig188699,0
contig188700_165491,0
contig188703,0
contig188704,-3.15596380354471
contig188706,0
contig188707,0
contig188711,0
contig188716,0
contig188718,0
contig188721,0
contig188723,0
contig188724,0
contig18873,0
contig188734,0
contig188736,0
contig188738,0
contig188739,0
contig188745,0
contig188753,0
contig188754,0
contig188763_205059_212131,0
contig188767,0
contig188768,0
contig188770,0
contig188772,0
contig188775,0
contig188776,0
contig188780,0
contig188781,0
contig188783,0
contig188784,0
contig188785,0
contig188787,0
contig188788,0
contig188792,0
contig188793,0
contig188794,0
contig188795,0
contig18880_189013,0
contig188805,0
contig188808,0
contig188809,0
contig188811,0
contig188815,0
contig188816,0
contig188822,0
contig188824_155515,0
contig188827,0
contig188829_177037,0
contig188832_110394_186842,0
contig188836,0
contig188843,0
contig188856,0
contig188858,0
contig188863,0
contig188866_208358,0
contig188868,0
contig188870,0
contig188871,0
contig188873,5.99679488366406
contig188874,0
contig188875,0
contig188879,0
contig188883_77775_112862,0
contig188884,0
contig188886,0
contig188893,0
contig188897,0
contig188899,0
contig188901,0
contig188902,0
contig188903_205952,0
contig188904_139903,0
contig188909,0
contig188916,0
contig188920,0
contig188922,0
contig188924,0
contig188926,0
contig188928,0
contig18893,0
contig188931,0
contig188932_80336,0
contig188935,0
contig188939,0
contig188940,0
contig188941,0
contig188945,0
contig188953,0
contig188956,0
contig188957,0
contig188967,0
contig188969,0
contig188972,0
contig188982,0
contig18899_172023,0
contig188990,0
contig188993,0
contig188999,0
contig189001,0
contig189002,0
contig189003_171092,0
contig189005,0
contig189010,0
contig189011,0
contig189014,0
contig189016,0
contig189018,0
contig189019,0
contig189021,0
contig189029,0
contig189031,0
contig189035,0
contig189039,0
contig189043,0
contig189044,0
contig189046,0
contig189047,0
contig189050,0
contig189053_153465,0
contig189054,0
contig189057,0
contig189061,0
contig189065_151544,0
contig189068,0
contig189070,0
contig189074,0
contig189075,0
contig189077,0
contig189078_21149,0
contig189081,0
contig189085,0
contig189086_210114,0
contig189089,0
contig189091,0
contig189092_72866_160479,0
contig189093,0
contig189102,0
contig189103,0
contig189107,0
contig189108,0
contig189110,0
contig189116_154877,0
contig189119,0
contig189123_154028,0
contig189128_176436,0
contig189133,0
contig189136,0
contig189138,0
contig189140,0
contig189141,0
contig189142,0
contig189144,0
contig189145,0
contig189152,0
contig189153,0
contig189154,0
contig189159,0
contig189164,0
contig189170,0
contig189172,0
contig189175,0
contig189178,0
contig189180,0
contig189183,0
contig189186,0
contig18919,0
contig189195,0
contig189197,0
contig189198,0
contig189201,0
contig189203,0
contig189204,0
contig189205,0
contig189208,0
contig189213,0
contig189214,0
contig189215_20801,0
contig189216,0
contig189217,0
contig189218,0
contig189219,0
contig18922,0
contig189224,0
contig189233,0
contig189238,0
contig189240,0
contig189243,0
contig189247,0
contig189250,0
contig189252,0
contig189255,0
contig189256,0
contig189258,0
contig189259,0
contig189268,0
contig189278,0
contig189279,0
contig189281_203950,0
contig189283,0
contig189285,0
contig189287,0
contig189289,0
contig189290,0
contig189294,0
contig189301,0
contig189303,0
contig189304,0
contig189311,0
contig189313,0
contig189316,0
contig189317,0
contig189322,0
contig189324,0
contig189327,0
contig189338,0
contig189339,0
contig189341,0
contig189344,0
contig189348,0
contig189349,0
contig189351,0
contig189352,0
contig189364,0
contig189366,0
contig189369,0
contig189370,0
contig189372,0
contig189376,0
contig189381,0
contig189388_32945,0
contig189398,0
contig189399,0
contig189403,0
contig189404,0
contig189406_93746,0
contig189408,0
contig189410,0
contig189414,0
contig189417_106154,0
contig189418,0
contig189419_26099,0
contig189422,0
contig189424_210420_205592,0
contig189426,0
contig189428,0
contig189430,0
contig189434,0
contig189442_139620,0
contig18945,0
